humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,visibility,moonphase,conditions
82.5,2.5,7.2,266.2,1012.2,51.5,5.0,0.62,1
82.7,1.5,6.5,12.9,1012.6,11.7,5.9,0.65,1
81.8,0.0,8.6,12.5,1003.3,47.9,24.1,0.69,0
85.1,0.0,9.0,4.9,1003.3,67.3,24.1,0.72,0
82.7,0.1,7.9,347.1,1003.3,37.6,24.1,0.75,1
84.5,0.4,7.2,305.5,1003.3,45.7,24.1,0.79,1
87.8,19.5,7.6,9.7,1003.3,64.3,24.1,0.83,1
92.8,35.6,14.0,32.6,1011.4,85.8,3.8,0.86,1
94.1,44.1,13.3,116.9,1010.5,85.3,3.5,0.9,1
93.5,58.6,12.2,221.2,1010.4,83.4,3.8,0.93,1
88.6,3.6,8.3,330.6,1011.7,62.6,4.8,0.97,1
85.8,0.0,11.5,353.9,1012.5,55.5,4.6,0.0,0
84.9,0.0,8.6,325.6,1012.3,39.8,5.0,0.04,0
83.6,0.0,8.6,310.2,1011.5,29.3,4.8,0.07,0
82.1,0.0,8.6,313.9,1010.6,31.4,4.1,0.1,0
81.8,0.0,9.7,326.5,1010.6,46.1,4.0,0.13,0
84.0,0.0,10.4,335.7,1010.7,18.0,4.2,0.17,2
84.2,0.0,9.7,332.6,1010.8,30.4,4.7,0.2,0
83.5,0.0,11.2,310.5,1011.2,11.5,4.6,0.25,2
81.7,0.0,7.6,312.4,1009.9,33.2,3.9,0.26,0
83.5,0.0,11.5,348.3,1008.8,59.7,3.3,0.3,0
77.1,0.0,11.2,10.5,1009.0,63.0,4.6,0.33,0
91.2,13.0,13.7,55.0,1010.4,88.2,2.4,0.36,1
95.8,110.1,29.5,71.2,1009.3,96.3,3.1,0.39,1
93.2,167.0,29.5,47.2,1006.1,73.6,3.5,0.42,1
87.1,8.0,14.8,335.4,1008.9,38.2,5.2,0.46,1
84.0,0.0,11.2,343.3,1011.6,7.7,4.2,0.5,2
83.4,0.0,8.3,1.0,1013.9,28.0,3.6,0.52,0
82.6,0.0,8.6,338.0,1013.8,1.3,4.6,0.56,2
84.8,0.0,9.7,320.4,1013.0,2.0,4.7,0.6,2
82.6,0.0,8.3,329.4,1013.0,29.3,4.6,0.63,0
81.5,0.0,7.9,308.1,1012.7,3.3,4.2,0.67,2
82.1,0.0,7.6,305.5,1012.8,2.9,3.3,0.7,2
81.4,0.0,8.6,325.3,1012.9,11.4,3.8,0.74,2
78.4,0.0,8.6,350.1,1014.0,17.2,3.9,0.75,2
78.7,0.0,10.1,338.3,1014.4,37.2,4.4,0.81,0
81.6,0.0,11.2,331.0,1014.3,39.7,3.8,0.84,0
80.6,0.0,7.9,321.2,1014.5,16.2,3.5,0.88,2
79.1,0.0,7.9,333.8,1013.9,26.2,3.2,0.92,0
81.2,0.0,7.6,352.8,1014.8,20.1,3.2,0.95,0
82.6,0.0,6.5,2.1,1014.3,2.1,3.3,0.0,2
84.2,0.0,7.2,2.9,1014.4,0.2,4.6,0.02,2
79.9,0.0,5.8,350.0,1014.5,0.9,4.9,0.05,2
84.0,0.0,8.3,323.9,1013.9,9.5,4.1,0.08,2
82.3,0.0,8.3,331.1,1014.0,1.4,5.4,0.12,2
82.2,0.0,11.2,355.0,1014.9,44.1,4.7,0.15,0
80.4,0.0,8.6,344.6,1015.1,21.4,5.1,0.18,0
79.5,0.0,10.1,339.9,1015.0,0.0,5.3,0.21,2
81.3,0.0,11.2,352.2,1016.7,28.5,5.2,0.25,0
76.1,0.0,10.8,344.4,1017.0,56.5,5.3,0.28,0
73.6,0.0,7.9,65.7,1017.3,48.5,5.4,0.31,0
75.2,0.0,6.5,27.4,1016.7,33.3,5.4,0.34,0
76.5,0.0,6.5,280.3,1016.5,38.5,5.4,0.37,0
81.1,0.0,7.9,349.6,1015.8,13.6,5.2,0.4,2
78.3,0.0,8.6,5.5,1014.2,6.0,5.1,0.44,2
74.1,0.0,7.9,70.5,1013.7,19.9,4.9,0.47,2
79.3,0.0,8.6,55.6,1015.1,9.3,4.6,0.5,2
80.2,0.0,7.6,44.4,1016.1,8.2,4.8,0.54,2
79.6,0.0,7.9,8.0,1017.1,16.8,4.8,0.57,2
85.1,0.0,9.4,16.0,1016.5,9.6,4.6,0.61,2
83.7,0.0,9.0,357.7,1016.0,6.9,5.0,0.64,2
83.2,0.0,11.5,350.8,1016.7,17.5,5.2,0.68,2
82.0,0.0,16.6,344.0,1017.4,9.4,5.1,0.72,2
81.6,0.0,11.9,341.2,1016.3,53.4,5.1,0.75,0
80.8,0.0,9.0,341.1,1014.6,38.4,4.8,0.79,0
84.2,0.0,8.3,349.6,1015.3,60.2,3.9,0.82,0
83.6,0.0,12.6,355.9,1015.7,17.0,3.5,0.86,2
83.4,0.0,13.0,358.4,1016.2,31.7,4.6,0.89,0
82.0,0.0,13.3,354.8,1016.7,17.4,4.4,0.93,2
81.3,0.0,10.4,2.2,1016.0,36.7,3.2,0.97,0
85.3,0.8,14.0,350.2,1015.2,40.0,3.6,0.0,1
91.0,24.7,12.6,338.3,1015.2,59.2,4.9,0.03,1
83.5,0.1,14.0,350.6,1016.6,5.9,5.0,0.07,1
79.7,0.0,15.1,343.1,1015.7,0.6,3.8,0.1,2
81.9,0.0,10.4,342.8,1016.3,31.8,3.9,0.13,0
78.7,0.0,10.4,321.7,1017.3,1.6,4.9,0.16,2
75.2,0.0,10.4,327.1,1018.8,8.5,4.5,0.19,2
80.1,0.0,10.8,344.3,1019.1,56.2,4.6,0.23,0
93.2,38.4,14.8,8.6,1017.6,77.2,3.9,0.25,1
88.0,7.3,6.5,240.9,1016.0,68.0,4.5,0.29,1
86.5,2.0,14.0,318.9,1015.1,37.9,4.3,0.32,1
81.7,0.0,14.4,350.3,1018.5,3.8,3.9,0.35,2
80.1,0.0,11.5,344.6,1017.6,3.6,4.8,0.39,2
77.0,0.0,10.4,9.9,1003.3,8.0,24.1,0.42,2
81.1,1.8,12.2,10.0,1003.3,40.2,24.1,0.45,1
85.1,1.1,13.0,336.7,1003.3,25.2,24.1,0.48,1
83.5,1.0,15.5,335.7,1003.3,11.8,24.1,0.5,1
79.6,0.0,14.8,336.6,1003.3,0.6,24.1,0.55,2
71.9,0.0,10.4,327.3,1003.3,0.1,24.1,0.59,2
69.0,0.0,9.4,351.4,1003.3,0.0,24.1,0.62,2
75.3,0.0,8.6,7.4,1003.3,6.1,24.1,0.66,2
74.9,0.0,9.4,46.3,1003.3,3.0,24.1,0.69,2
67.1,0.0,8.3,39.0,1003.3,1.3,24.1,0.75,2
66.1,0.0,9.0,307.8,1003.3,3.1,24.1,0.76,2
77.3,0.0,14.8,331.8,1003.3,16.1,24.1,0.8,2
80.3,0.0,13.7,343.1,1003.3,9.2,24.1,0.83,2
70.7,0.0,13.3,2.3,1003.3,11.8,24.1,0.87,2
66.0,0.0,9.0,349.8,1003.3,62.0,24.1,0.91,0
73.0,0.0,10.4,311.3,1003.3,92.2,24.1,0.94,3
70.1,0.0,9.7,336.8,1003.3,84.3,24.1,0.98,0
60.0,0.0,9.0,343.8,1003.3,28.6,24.1,0.0,0
61.0,0.0,13.7,305.0,1003.3,19.5,24.1,0.04,2
66.3,0.0,13.3,333.7,1003.3,72.7,24.1,0.08,0
69.1,0.0,8.3,130.8,1003.3,4.8,24.1,0.11,2
78.6,4.4,8.6,181.7,1003.3,30.4,24.1,0.14,1
89.0,1.5,7.6,73.8,1003.3,36.9,24.1,0.17,1
76.6,0.0,10.8,340.6,1003.3,1.3,24.1,0.21,2
71.1,0.0,10.4,355.6,1003.3,0.5,24.1,0.24,2
62.6,0.0,11.2,341.3,1003.3,0.9,24.1,0.25,2
61.7,0.0,14.4,0.4,1003.3,1.6,24.1,0.3,2
57.4,0.0,11.2,10.9,1003.3,11.1,24.1,0.34,2
57.9,0.0,9.4,358.9,1003.3,58.5,24.1,0.37,0
60.7,0.0,9.0,356.9,1003.3,45.4,24.1,0.4,0
64.3,0.0,9.4,359.2,1003.3,23.4,24.1,0.43,0
67.5,0.2,10.1,346.0,1003.3,52.2,24.1,0.47,1
69.6,0.0,14.8,339.5,1003.3,36.8,24.1,0.5,0
57.5,0.6,12.6,333.1,1003.3,29.1,24.1,0.53,1
57.3,0.0,11.2,329.4,1003.3,0.0,24.1,0.57,2
54.4,0.0,13.0,323.7,1003.3,14.3,24.1,0.6,2
59.3,0.0,10.8,296.6,1003.3,43.9,24.1,0.64,0
63.1,0.0,11.5,254.6,1003.3,58.7,24.1,0.67,0
67.3,0.0,13.7,284.6,1003.3,35.3,24.1,0.71,0
56.6,0.0,9.4,329.1,1003.3,1.0,24.1,0.75,2
58.1,0.0,9.7,300.4,1003.3,0.0,24.1,0.78,2
60.3,0.0,9.7,295.1,1003.3,1.0,24.1,0.81,2
62.6,0.0,7.2,287.6,1015.5,17.3,4.0,0.85,2
70.4,0.0,6.8,258.6,1016.2,57.2,4.4,0.88,0
66.2,0.0,10.1,8.1,1017.5,25.3,4.4,0.92,0
60.2,0.0,9.4,4.5,1017.8,32.0,5.3,0.95,0
63.5,0.0,8.6,338.4,1015.7,14.0,5.2,0.0,2
69.5,0.0,7.2,306.9,1014.0,28.4,5.1,0.02,0
77.4,1.3,10.8,6.6,1013.3,53.0,4.6,0.05,1
76.8,2.7,10.8,227.5,1014.0,42.7,5.1,0.09,1
68.7,0.0,10.1,310.2,1014.1,40.2,5.7,0.12,0
64.9,0.0,10.8,1.1,1013.6,16.7,5.4,0.15,2
59.2,0.0,9.0,338.6,1012.4,0.0,5.3,0.19,2
61.5,0.0,9.4,317.8,1012.1,1.3,5.4,0.22,2
65.7,0.3,11.2,271.3,1011.6,7.6,4.7,0.25,1
70.2,2.1,10.1,245.9,1011.1,23.4,5.3,0.25,1
72.8,6.0,9.4,222.0,1011.3,34.8,5.9,0.32,1
77.3,6.1,9.4,228.5,1011.5,40.1,5.9,0.35,1
76.1,7.8,11.5,223.8,1012.6,38.6,5.6,0.38,1
80.3,17.9,11.9,216.7,1014.1,37.2,5.5,0.42,1
80.5,19.6,10.4,266.6,1012.8,26.0,5.3,0.45,1
63.1,0.0,14.0,320.7,1011.7,5.6,5.9,0.5,2
56.8,0.0,11.9,310.2,1011.6,9.6,5.9,0.52,2
63.4,0.2,16.6,283.0,1011.4,23.9,5.6,0.55,1
67.1,0.0,16.6,282.9,1013.3,24.3,5.5,0.59,0
67.3,0.0,8.6,9.7,1013.5,8.8,5.2,0.62,2
59.5,0.0,19.1,17.6,1013.9,51.1,5.6,0.65,0
63.7,0.0,15.1,344.3,1012.8,46.0,6.0,0.69,0
64.9,0.0,11.5,347.5,1013.1,45.8,6.1,0.75,0
60.8,0.0,9.7,338.5,1014.1,36.5,6.2,0.76,0
59.8,0.0,11.2,322.0,1012.9,7.2,5.8,0.79,2
53.0,0.0,8.6,297.0,1011.6,26.6,6.2,0.82,0
58.8,0.0,14.0,281.7,1010.8,34.2,6.2,0.86,0
58.5,0.6,10.8,256.7,1011.1,43.6,5.9,0.89,1
69.4,15.4,8.3,236.9,1013.2,35.3,5.8,0.93,1
65.4,0.1,10.8,284.2,1011.9,31.1,5.8,0.96,1
67.0,4.3,8.3,241.5,1010.4,30.1,6.1,0.0,1
64.7,1.4,9.4,258.4,1009.0,17.9,6.0,0.03,1
66.2,7.4,8.6,240.8,1009.8,10.6,5.9,0.06,1
62.2,0.0,12.2,256.1,1010.0,0.0,5.6,0.1,2
62.1,0.0,11.5,267.2,1008.9,0.5,6.1,0.13,2
57.9,0.0,12.6,286.0,1008.5,0.9,5.9,0.16,2
55.8,0.0,14.0,290.2,1009.8,5.1,6.3,0.2,2
53.4,0.0,12.2,293.1,1010.0,7.2,6.2,0.23,2
53.9,0.0,12.6,264.0,1008.2,3.7,6.3,0.25,2
65.2,0.0,12.6,209.2,1007.3,13.8,6.0,0.3,2
65.4,1.0,9.4,213.2,1008.6,15.5,6.0,0.33,1
60.8,2.2,10.5,251.5,1010.1,16.2,6.0,0.37,1
64.5,3.3,10.4,247.0,1010.3,19.3,6.1,0.4,1
60.2,2.2,10.4,239.9,1009.7,13.3,6.2,0.44,1
59.4,0.0,14.8,226.4,1008.1,73.2,6.0,0.47,0
62.2,0.0,17.6,203.2,1008.4,62.1,6.0,0.5,0
58.7,0.0,11.5,211.8,1009.0,28.8,6.5,0.54,0
59.8,0.0,16.2,205.1,1010.5,10.9,6.2,0.57,2
60.7,0.0,16.6,203.3,1011.9,25.7,6.0,0.6,0
58.8,0.0,11.9,186.7,1010.8,37.6,6.2,0.64,0
61.0,0.2,16.9,183.3,1008.7,21.7,6.3,0.67,1
61.0,0.0,16.6,181.1,1009.0,14.3,6.2,0.7,2
62.6,0.2,9.7,184.0,1010.6,33.2,6.2,0.75,1
62.2,3.5,15.8,209.4,1008.5,28.2,5.9,0.77,1
65.2,0.1,23.0,196.8,1006.6,22.1,6.2,0.8,1
72.8,42.1,18.4,192.7,1008.1,34.4,6.1,0.84,1
75.0,46.6,14.0,192.0,1009.0,18.4,6.5,0.87,1
74.2,4.2,14.4,176.8,1009.3,42.8,6.0,0.9,1
74.4,13.4,10.4,207.9,1009.8,59.2,5.6,0.94,1
74.8,2.4,11.5,193.5,1009.4,49.2,6.0,0.97,1
77.3,11.2,12.2,190.5,1008.8,36.3,5.9,0.0,1
82.9,26.3,13.7,196.2,1008.1,34.5,5.8,0.04,1
81.5,13.7,10.1,175.0,1008.0,29.2,6.2,0.07,1
84.3,20.0,7.6,156.6,1009.9,43.2,5.9,0.11,1
82.8,19.9,7.6,151.5,1011.7,41.1,5.7,0.14,1
84.0,15.7,10.8,166.4,1011.1,37.1,6.0,0.18,1
80.0,5.7,10.4,192.8,1009.2,26.4,6.0,0.21,1
80.5,8.1,8.3,183.1,1009.6,28.1,6.1,0.25,1
83.0,17.5,6.8,185.3,1009.1,28.3,5.6,0.25,1
79.2,9.6,6.8,188.0,1007.7,33.7,5.9,0.32,1
78.1,6.1,7.2,156.7,1007.2,48.4,5.7,0.35,1
78.1,2.0,9.0,212.2,1008.4,30.4,5.8,0.39,1
78.2,10.2,10.1,210.9,1008.0,29.8,6.0,0.42,1
81.1,28.5,10.3,239.4,1008.4,55.5,5.8,0.46,1
76.6,18.1,6.8,210.1,1008.6,18.6,6.0,0.5,1
74.4,10.1,9.7,204.4,1007.7,24.0,6.1,0.53,1
75.7,30.0,9.7,199.4,1007.7,20.9,5.9,0.56,1
73.8,3.1,7.6,189.8,1007.9,37.8,6.6,0.59,1
74.3,3.2,8.6,229.3,1008.8,72.9,6.3,0.62,1
76.7,7.4,10.8,220.6,1007.7,53.9,6.5,0.66,1
75.3,0.0,13.3,212.7,1006.8,34.1,6.2,0.69,0
77.3,0.3,13.7,199.0,1006.8,22.1,6.4,0.75,1
77.1,2.0,14.4,204.3,1005.0,20.0,6.4,0.76,1
75.6,3.3,14.8,202.1,1004.2,21.6,6.6,0.79,1
76.3,0.5,11.2,191.7,1003.8,55.4,6.7,0.82,1
76.2,0.0,13.0,184.9,1002.4,48.6,6.4,0.85,0
83.3,11.0,13.3,82.8,1001.0,89.8,5.5,0.89,1
90.4,90.0,60.8,106.0,994.1,96.3,4.9,0.92,1
85.6,7.6,40.0,212.4,996.0,89.8,5.0,0.95,1
79.1,1.2,15.8,216.9,1003.0,37.1,6.3,0.0,1
80.8,0.0,15.1,191.9,1004.5,50.6,6.3,0.02,0
80.8,0.0,23.0,198.1,1004.5,46.4,6.4,0.05,0
78.9,0.0,27.7,191.8,1005.5,70.3,6.0,0.09,0
80.5,4.1,29.5,198.4,1004.8,63.4,6.0,0.12,1
87.5,34.6,27.0,195.2,1004.5,44.7,5.5,0.16,1
86.7,32.9,13.3,190.9,1005.0,42.7,5.6,0.2,1
82.2,11.0,9.0,186.2,1005.7,32.6,6.4,0.23,1
84.0,10.0,11.5,189.3,1006.6,41.5,5.8,0.25,1
84.3,34.2,8.6,211.4,1007.8,66.1,5.9,0.3,1
85.5,6.7,14.8,206.5,1007.7,84.1,5.9,0.34,1
84.3,9.0,16.6,212.6,1006.4,73.3,5.7,0.37,1
84.0,28.3,13.3,206.9,1005.6,60.8,6.3,0.41,1
87.2,32.5,14.8,206.6,1004.5,46.5,6.6,0.44,1
88.2,8.9,16.9,179.7,1004.6,80.9,6.1,0.48,1
86.7,5.8,10.1,202.3,1003.0,85.1,6.2,0.5,1
85.4,8.1,7.2,205.7,1002.2,75.2,6.4,0.55,1
85.4,15.4,8.3,185.4,1001.7,59.4,6.6,0.58,1
82.3,10.7,8.6,157.4,1001.8,56.2,6.4,0.61,1
86.0,4.6,12.1,139.4,1001.9,81.0,6.2,0.64,1
90.4,21.9,15.5,141.9,1000.8,83.5,6.4,0.68,1
92.4,13.9,19.8,145.1,999.9,91.8,5.8,0.71,1
93.9,21.7,16.2,150.5,1000.4,91.8,5.6,0.75,1
92.1,15.1,17.6,165.5,1001.7,83.8,5.8,0.77,1
91.8,24.1,12.2,179.1,1001.4,86.4,5.4,0.81,1
92.4,26.9,23.4,154.4,999.6,88.0,5.2,0.84,1
94.7,51.0,22.3,207.7,998.7,94.0,2.4,0.87,1
94.5,32.5,16.9,187.4,1000.3,86.0,4.8,0.9,1
90.6,8.4,15.8,189.2,1001.2,78.8,5.9,0.93,1
89.0,10.1,13.7,158.4,1001.2,65.3,6.5,0.97,1
90.1,14.7,20.5,156.6,999.9,51.2,5.7,0.0,1
87.9,11.5,20.5,156.9,1000.7,71.2,6.2,0.03,1
88.6,7.4,18.7,177.2,1004.2,79.0,6.2,0.07,1
85.5,3.6,16.6,197.7,1005.2,64.1,6.4,0.11,1
84.8,2.1,19.4,201.9,1004.4,80.2,6.2,0.14,1
86.1,0.4,21.2,209.5,1003.3,83.7,6.5,0.18,1
87.9,10.4,18.4,208.9,1002.6,88.7,6.4,0.21,1
86.7,10.8,19.4,205.3,1002.5,77.9,6.0,0.25,1
89.5,29.1,13.0,194.6,1003.1,77.9,5.9,0.29,1
87.3,7.3,15.1,203.0,1003.1,65.1,6.4,0.32,1
84.8,1.2,16.6,208.2,1001.9,71.3,6.6,0.36,1
86.8,1.0,13.3,186.8,1000.3,85.6,6.3,0.39,1
84.8,2.0,9.7,169.6,1000.7,83.9,5.9,0.43,1
89.1,8.8,9.4,148.9,1000.3,85.5,5.9,0.47,1
91.3,24.9,22.7,149.8,998.2,90.6,5.6,0.5,1
89.9,9.6,19.1,164.4,997.8,92.5,5.6,0.53,1
89.0,7.6,20.2,181.0,1001.9,88.4,6.1,0.57,1
88.6,6.5,12.2,211.6,1003.2,79.9,6.0,0.6,1
88.9,9.1,18.4,206.9,1001.8,87.5,6.3,0.63,1
88.9,9.0,20.9,207.1,1001.1,90.5,6.3,0.66,1
92.4,30.7,20.2,214.4,1000.8,91.3,5.8,0.69,1
92.4,33.9,13.7,225.4,1001.4,95.7,5.6,0.73,1
91.0,19.8,13.3,207.0,1000.6,92.2,6.0,0.75,1
89.5,6.4,18.4,155.8,1001.3,84.7,6.1,0.79,1
86.8,6.9,18.0,180.1,1002.2,53.8,6.1,0.82,1
85.1,5.7,15.8,180.5,1002.1,70.6,6.3,0.86,1
87.1,4.4,15.8,179.6,1003.0,70.8,6.4,0.89,1
87.1,5.0,15.5,197.8,1003.6,80.4,6.3,0.92,1
85.9,6.4,24.1,201.2,1003.3,87.5,6.2,0.95,1
91.3,9.1,19.8,201.3,1002.8,94.9,6.2,0.0,1
93.3,37.3,20.2,214.0,1003.7,93.9,5.6,0.02,1
93.2,36.3,19.4,225.0,1003.3,94.3,5.5,0.05,1
89.8,5.7,15.1,201.3,1002.8,91.0,5.6,0.09,1
91.9,10.4,11.2,188.3,1005.5,92.4,5.9,0.13,1
87.2,3.2,10.1,203.4,1006.6,65.5,6.2,0.16,1
85.1,0.1,13.0,224.7,1005.7,71.6,6.1,0.2,1
88.2,8.0,9.4,208.3,1003.7,87.0,6.1,0.25,1
89.6,17.4,13.3,197.8,1003.8,95.5,5.5,0.27,1
88.5,11.7,15.1,195.1,1004.6,90.1,6.1,0.31,1
84.8,4.0,8.6,190.4,1004.9,77.0,6.3,0.34,1
84.5,15.4,8.3,197.4,1003.7,67.1,6.2,0.38,1
83.7,6.2,7.9,224.1,1002.1,81.3,6.1,0.41,1
85.1,7.2,8.6,255.8,999.3,88.1,6.4,0.45,1
84.5,13.4,6.8,250.7,995.1,81.6,6.5,0.5,1
92.2,32.7,20.2,216.2,991.6,91.4,5.5,0.52,1
89.9,21.0,32.0,120.1,993.2,76.6,4.9,0.55,1
93.4,26.9,17.3,142.4,1000.2,92.1,5.4,0.58,1
89.6,14.3,15.5,189.6,1001.9,66.6,6.1,0.62,1
87.8,7.0,15.5,182.2,1001.3,74.8,6.3,0.65,1
86.9,3.1,20.2,157.8,1000.4,73.1,6.3,0.68,1
87.1,2.8,18.0,150.9,1001.0,81.8,6.1,0.71,1
88.6,19.0,14.0,184.3,1000.2,83.3,6.0,0.75,1
86.1,11.1,15.5,167.9,1000.2,82.2,6.3,0.78,1
86.7,2.5,19.4,130.7,999.8,72.3,6.5,0.81,1
88.4,9.1,26.3,108.5,997.0,83.3,6.2,0.84,1
90.1,31.5,26.6,145.7,995.8,87.3,6.0,0.87,1
90.8,20.5,23.0,165.8,997.5,86.9,5.7,0.91,1
90.6,20.3,18.7,179.8,999.0,85.8,5.6,0.94,1
93.1,12.5,10.8,177.5,999.6,91.9,5.7,0.97,1
92.3,27.0,27.4,116.3,997.8,88.8,5.5,0.0,1
93.6,33.8,27.7,128.0,999.9,92.4,4.9,0.04,1
93.5,34.5,19.8,153.2,1004.7,91.2,5.0,0.08,1
93.3,28.8,13.7,189.9,1005.1,90.9,5.6,0.11,1
92.7,19.0,7.6,211.2,1003.3,86.0,5.5,0.15,1
85.3,17.2,6.1,116.7,1002.1,66.8,6.2,0.18,1
90.1,10.8,21.6,43.0,1001.0,93.8,6.0,0.25,1
93.0,11.4,32.8,115.9,1000.7,97.1,5.0,0.25,1
91.7,17.7,18.7,148.1,1003.3,86.1,5.8,0.29,1
89.6,7.2,16.6,183.2,1003.2,77.3,6.2,0.32,1
86.2,3.5,11.9,206.3,1004.1,51.1,6.3,0.36,1
87.4,1.5,11.5,224.1,1004.1,70.6,6.0,0.39,1
88.6,2.0,7.2,221.4,1004.2,87.6,6.1,0.43,1
91.5,10.5,11.2,189.2,1005.1,93.2,5.8,0.47,1
87.7,9.2,10.4,157.6,1007.2,65.2,6.2,0.5,1
84.9,23.9,8.3,178.2,1008.4,58.0,6.1,0.53,1
82.0,3.0,7.9,226.7,1007.3,62.9,6.1,0.57,1
84.3,0.0,10.8,214.0,1005.5,72.5,6.3,0.6,0
87.0,2.8,12.6,197.3,1005.2,83.9,6.3,0.63,1
86.4,5.5,11.5,202.3,1005.2,86.2,6.2,0.66,1
88.1,3.4,14.0,190.9,1005.7,87.0,6.3,0.7,1
86.6,6.1,9.4,205.0,1004.8,77.4,6.0,0.73,1
87.2,20.3,12.6,203.2,1002.8,84.2,5.7,0.75,1
87.2,4.5,11.2,181.3,1003.9,79.8,5.9,0.8,1
86.8,3.0,10.4,170.4,1005.7,80.3,6.0,0.83,1
89.1,6.7,11.5,165.1,1006.4,71.2,6.2,0.86,1
88.4,4.0,7.6,149.0,1005.8,80.3,6.2,0.89,1
89.9,8.5,10.1,181.6,1005.4,78.1,5.6,0.93,1
90.0,3.5,10.1,174.6,1004.9,79.4,6.0,0.96,1
88.4,3.4,8.6,200.5,1004.0,83.1,6.1,0.0,1
81.7,0.0,5.8,222.8,1003.0,82.7,6.1,0.03,0
86.6,8.3,10.1,347.0,1000.4,75.1,5.9,0.06,1
89.9,22.3,7.6,339.6,998.5,90.8,5.8,0.1,1
92.4,27.9,23.0,143.3,998.7,89.4,5.2,0.13,1
92.7,18.1,18.7,167.6,1001.8,86.4,5.9,0.17,1
94.3,24.0,15.5,179.6,1004.9,85.6,5.1,0.2,1
94.9,15.0,15.5,191.6,1006.0,93.5,5.3,0.25,1
94.3,14.6,15.1,194.9,1003.6,87.6,5.4,0.27,1
94.4,27.7,18.7,184.7,1003.3,89.9,5.5,0.3,1
88.4,6.0,6.8,189.6,1004.2,75.8,6.2,0.34,1
85.2,0.0,6.5,189.2,1004.7,69.4,6.0,0.37,0
86.0,0.3,5.8,195.4,1004.0,65.8,6.1,0.41,1
85.8,0.3,4.7,149.7,1003.3,79.9,6.2,0.44,1
88.5,3.6,6.8,180.3,1002.9,84.8,6.4,0.48,1
90.1,8.6,11.2,128.4,1004.0,79.4,5.4,0.5,1
88.0,5.6,9.0,136.5,1004.6,77.7,6.6,0.55,1
89.9,10.1,8.6,136.7,1005.7,79.1,5.8,0.58,1
91.0,21.2,10.4,140.4,1005.5,66.3,5.8,0.61,1
91.3,36.6,10.8,146.4,1006.8,80.2,5.4,0.65,1
89.8,18.8,8.6,140.2,1007.9,82.3,5.9,0.68,1
85.6,7.5,7.6,188.4,1008.0,75.2,6.0,0.71,1
86.4,0.9,7.2,301.2,1007.3,70.9,5.9,0.75,1
86.0,2.3,6.5,224.7,1006.1,72.4,6.0,0.75,1
84.4,3.9,7.2,221.2,1004.8,24.7,6.3,0.81,1
82.0,2.4,6.5,194.6,1004.1,41.9,6.2,0.85,1
81.5,6.6,6.8,142.8,1004.6,72.0,5.9,0.88,1
85.1,6.2,7.6,133.2,1005.7,75.7,6.1,0.91,1
84.3,5.0,7.2,138.4,1005.6,66.5,6.3,0.95,1
82.1,2.7,6.1,337.3,1005.3,79.1,6.2,0.98,1
84.1,0.0,7.9,307.8,1005.2,76.5,5.7,0.0,0
89.2,0.9,6.5,191.9,1006.5,83.4,5.7,0.05,1
85.7,0.8,6.5,239.4,1005.9,71.8,6.1,0.08,1
86.8,4.2,8.3,358.4,1005.9,79.9,6.1,0.12,1
92.5,24.5,9.7,127.7,1007.2,84.6,5.5,0.15,1
94.7,95.2,13.7,110.1,1005.1,85.9,5.0,0.18,1
95.5,42.1,10.4,344.0,1001.2,90.2,5.3,0.25,1
89.0,1.3,13.7,296.0,1005.0,50.7,5.9,0.25,1
82.1,2.9,5.0,359.4,1009.5,46.1,5.7,0.28,1
84.1,0.5,7.2,328.0,1010.1,31.8,5.6,0.32,1
82.5,0.0,7.9,338.4,1009.4,22.7,5.3,0.35,0
83.5,0.0,9.0,335.1,1009.0,31.2,5.5,0.39,0
83.8,0.0,8.6,339.3,1009.9,39.7,5.4,0.42,0
86.1,0.6,11.5,335.0,1008.0,57.7,5.9,0.45,1
90.5,20.3,10.1,273.9,1009.0,85.7,5.9,0.5,1
89.5,18.0,11.5,98.4,1010.4,72.6,5.9,0.52,1
87.0,8.8,8.6,41.3,1011.3,72.5,5.7,0.56,1
85.6,2.0,6.8,342.8,1011.5,52.1,5.7,0.59,1
73.5,0.6,8.3,335.5,1011.1,44.1,5.4,0.62,1
66.7,0.0,8.3,5.9,1012.9,40.8,4.9,0.66,0
69.0,0.0,9.0,1.1,1015.1,6.4,4.7,0.69,2
79.4,0.0,11.2,350.5,1015.1,4.3,4.9,0.73,2
78.5,0.0,9.7,348.7,1014.6,5.5,5.1,0.75,2
75.4,0.0,8.3,350.0,1013.3,0.0,5.2,0.8,2
77.9,0.0,8.6,8.3,1012.8,10.8,5.4,0.83,2
77.1,0.0,8.6,2.1,1014.0,9.7,5.5,0.86,2
81.5,0.0,9.7,344.1,1014.4,25.7,5.3,0.9,0
83.1,0.0,10.4,347.2,1013.4,21.5,5.5,0.93,0
80.9,0.0,11.5,351.3,1012.9,38.0,5.2,0.97,0
80.1,0.0,10.4,345.2,1013.2,0.7,5.4,0.0,2
81.7,0.0,8.6,311.4,1012.6,7.3,5.4,0.03,2
79.9,0.0,8.6,305.6,1011.1,0.6,5.6,0.07,2
76.0,0.0,9.0,298.5,1012.2,28.5,5.1,0.1,0
