datetime,tempmax_x,tempmin_x,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windspeed_x,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,river_discharge,tempmax_y,tempmin_y,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_y,et0_fao_evapotranspiration
2018-02-09,30.8,16.1,22.8,29.6,16.1,22.6,14.6,64.3,0.0,0.0,0.0,9.0,238.4,1011.2,45.6,5.3,205.0,17.7,8.0,0.59,28.5,18.2,25.9,0.0,0.0,0.0,10.8,3.48
2019-02-09,32.2,18.0,24.5,30.7,18.0,24.1,12.9,51.4,0.2,100.0,8.33,15.5,315.8,0.0,24.0,0.0,195.2,16.9,7.0,0.5,27.4,17.6,23.2,0.0,0.0,0.0,18.5,3.61
2015-03-09,35.0,16.5,25.8,33.1,16.5,25.2,11.2,44.0,0.0,0.0,0.0,15.5,332.6,0.0,5.7,0.0,272.0,23.4,9.0,0.37,31.1,17.4,25.3,0.0,0.0,0.0,12.2,5.23
2016-03-09,36.3,21.3,27.9,37.7,21.3,28.8,19.7,66.0,0.0,0.0,0.0,15.1,241.2,1009.5,35.7,5.5,237.8,20.6,8.0,0.41,33.8,23.4,31.6,0.0,0.0,0.0,14.8,5.32
2017-03-09,32.9,18.8,24.7,33.1,18.8,25.0,20.0,78.5,1.7,100.0,58.33,13.0,180.5,1008.0,40.0,4.4,222.8,19.2,7.0,4.5,27.4,20.2,26.8,14.7,14.7,9.0,10.6,2.51
2018-03-09,36.2,17.9,26.2,33.6,17.9,25.6,9.8,42.4,0.0,0.0,0.0,13.7,327.3,1011.2,11.5,5.3,262.7,22.8,9.0,0.5,32.1,19.2,27.0,0.0,0.0,0.0,11.8,5.28
2019-03-09,30.1,16.0,23.1,29.6,16.0,23.0,15.9,67.5,0.0,0.0,0.0,12.2,241.0,0.0,14.8,0.0,265.9,23.0,9.0,35.64,28.9,17.6,25.3,0.0,0.0,0.0,8.8,4.64
2015-04-09,36.0,23.6,28.9,39.1,23.6,30.8,22.6,72.1,0.0,0.0,0.0,15.1,228.2,1009.0,14.3,6.1,274.5,23.7,9.0,31.81,32.5,24.7,32.6,0.3,0.3,1.0,15.6,4.75
2016-04-09,41.0,25.3,32.6,46.7,25.3,35.6,22.0,60.5,0.0,0.0,0.0,16.9,208.2,1006.9,3.7,5.7,273.9,23.7,9.0,59.39,35.7,26.3,36.2,0.0,0.0,0.0,15.3,5.84
2017-04-09,38.8,24.5,30.6,42.2,24.5,34.0,23.5,70.1,0.0,0.0,0.0,15.1,204.8,1007.3,20.8,6.3,263.7,22.7,9.0,21.23,33.6,25.7,34.2,0.3,0.3,1.0,12.4,3.79
2018-04-09,33.6,22.9,27.8,38.8,22.9,29.3,22.1,74.5,7.8,100.0,87.5,9.7,216.1,1010.8,35.3,6.2,204.3,17.7,7.0,16.54,32.2,23.5,32.0,0.0,0.0,0.0,11.7,4.71
2019-04-09,36.1,23.9,28.8,38.5,23.9,30.3,22.3,72.7,10.8,100.0,62.5,18.0,195.0,0.0,7.7,0.0,283.8,24.6,9.0,64.77,29.6,23.9,30.5,22.2,22.2,7.0,16.9,3.17
2015-05-09,36.4,25.0,30.5,43.8,25.0,35.0,24.3,72.9,0.0,0.0,0.0,15.1,175.8,1006.0,26.4,6.5,234.7,20.1,8.0,105.41,32.5,26.1,35.1,0.5,0.5,3.0,12.6,4.25
2017-05-09,34.0,23.5,28.9,41.7,23.5,32.6,24.4,78.8,1.6,100.0,41.67,14.7,165.6,1007.6,67.9,6.0,163.5,14.2,5.0,97.63,33.7,25.2,33.1,9.3,9.3,7.0,14.7,4.28
2018-05-09,36.7,26.5,30.6,46.5,26.5,36.3,25.4,76.2,0.7,100.0,29.17,18.4,188.9,1005.2,29.0,6.5,258.7,22.4,9.0,150.36,33.1,26.3,33.9,10.7,10.7,4.0,25.7,3.83
2019-05-09,39.1,26.3,31.7,45.0,26.3,37.0,25.0,72.1,0.0,0.0,0.0,18.4,202.3,0.0,24.8,0.0,281.3,24.3,9.0,105.91,36.1,27.1,36.5,0.0,0.0,0.0,20.8,6.3
2015-06-09,36.1,28.1,31.5,46.4,33.6,39.2,25.8,73.1,0.0,0.0,0.0,21.2,190.5,1001.8,67.1,6.8,161.0,13.8,5.0,83.92,35.9,28.9,36.4,0.6,0.6,2.0,21.0,6.17
2017-06-09,34.5,26.9,29.3,46.2,30.9,36.2,26.5,85.7,4.9,100.0,95.83,8.6,124.2,1001.1,82.4,6.2,177.4,15.2,7.0,135.46,30.9,26.9,34.7,7.6,7.6,4.0,14.7,3.05
2018-06-09,35.1,27.1,29.9,45.9,31.5,37.3,26.6,83.9,29.1,100.0,100.0,10.4,215.3,996.0,73.3,6.2,164.6,14.3,6.0,206.97,32.8,26.4,35.8,32.0,32.0,19.0,11.7,4.25
2019-06-09,32.3,26.5,29.2,40.8,26.5,35.6,26.3,85.4,1.8,100.0,50.0,8.3,210.2,1002.2,70.9,4.4,169.0,14.4,5.0,235.05,31.0,25.9,34.5,4.1,4.1,10.0,11.0,3.12
2015-07-09,29.9,25.9,27.3,39.5,25.9,31.3,26.6,95.7,109.4,100.0,100.0,19.1,178.9,998.4,95.5,5.5,114.6,9.9,4.0,368.83,27.3,25.8,31.4,50.3,50.3,24.0,18.6,1.11
2017-07-09,31.4,26.2,28.5,41.3,26.2,33.7,26.3,88.3,3.0,100.0,62.5,22.0,176.2,1003.3,86.8,4.0,295.0,25.6,9.0,282.79,31.2,26.0,33.0,2.1,2.1,6.0,19.3,3.65
2018-07-09,33.0,26.6,29.1,43.8,26.6,35.8,26.6,87.1,7.4,100.0,100.0,21.2,155.7,999.0,84.3,5.2,269.7,23.4,8.0,253.68,31.2,26.5,33.4,1.9,1.9,7.0,17.6,3.79
2019-07-09,32.9,27.3,28.9,45.7,32.3,36.1,26.8,88.9,34.1,100.0,100.0,22.7,206.2,999.4,91.7,3.2,128.1,11.1,4.0,215.27,30.0,26.5,33.4,12.9,12.9,12.0,20.2,2.48
2015-08-09,34.8,25.8,29.4,43.4,25.8,35.2,26.0,82.8,0.3,100.0,12.5,10.4,159.1,1000.5,76.0,7.0,266.8,23.1,9.0,517.8,31.9,26.4,34.6,1.5,1.5,8.0,12.6,4.28
2017-08-09,31.2,26.9,28.6,41.0,30.9,35.3,26.8,90.3,15.7,100.0,100.0,17.3,187.1,1004.1,84.3,6.4,199.3,17.1,7.0,327.85,31.8,26.1,33.0,5.9,5.9,13.0,20.1,3.82
2018-08-09,31.8,25.9,28.7,41.9,25.9,34.0,26.2,86.9,4.2,100.0,75.0,11.5,160.2,1002.8,71.8,5.8,261.2,22.4,8.0,321.11,31.9,26.0,34.2,0.9,0.9,5.0,15.0,4.32
2019-08-09,32.9,26.2,29.0,45.6,26.2,35.7,26.9,89.0,21.2,100.0,100.0,12.2,191.0,1000.4,79.2,4.9,254.4,22.0,8.0,202.7,30.3,25.7,34.0,1.4,1.4,3.0,12.8,2.8
2014-09-09,33.0,25.3,28.2,43.8,25.3,32.7,25.8,87.3,7.7,100.0,95.83,13.7,179.6,1004.2,78.6,6.6,211.4,18.2,7.0,222.36,31.5,25.5,33.1,0.8,0.8,3.0,14.1,4.29
2015-09-09,36.1,25.6,30.3,46.4,25.6,36.6,25.8,78.5,0.0,0.0,0.0,6.8,263.7,1004.9,70.6,6.6,229.2,19.8,8.0,364.59,33.4,27.0,37.4,0.1,0.1,1.0,5.7,4.61
2017-09-09,33.3,25.7,28.1,44.3,25.7,32.9,26.0,89.1,9.9,100.0,100.0,10.4,220.5,1006.0,84.5,6.5,147.6,12.8,5.0,288.07,30.9,26.4,33.7,8.8,8.8,13.0,18.8,3.32
2018-09-09,34.0,25.1,28.0,42.1,25.1,32.0,25.6,87.4,0.6,100.0,20.83,9.7,178.3,1006.9,78.0,6.1,173.7,14.9,6.0,208.41,31.5,25.7,33.8,0.9,0.9,6.0,13.9,4.12
2019-09-09,33.7,26.4,29.2,44.9,26.4,36.6,27.1,89.0,18.2,100.0,100.0,13.0,195.9,1001.4,68.3,4.6,225.9,19.6,9.0,197.15,30.0,25.7,33.3,7.7,7.7,10.0,14.8,2.29
2014-10-09,35.5,25.9,29.4,42.8,25.9,34.3,25.1,78.7,0.0,0.0,0.0,7.6,121.3,1008.3,26.1,6.2,244.1,21.1,8.0,153.17,32.4,24.9,34.4,0.0,0.0,0.0,6.2,3.98
2015-10-09,32.9,24.4,27.6,42.1,24.4,30.9,25.2,87.4,9.8,100.0,100.0,13.0,264.2,1004.3,65.2,6.7,203.7,17.5,7.0,263.24,30.5,24.0,32.5,0.6,0.6,4.0,10.6,3.18
2017-10-09,28.1,25.1,26.4,34.0,25.1,27.8,25.7,96.4,128.2,100.0,100.0,24.1,123.9,1004.0,93.3,5.0,74.9,6.4,3.0,303.79,26.2,25.0,28.9,15.9,15.9,19.0,29.8,0.91
2018-10-09,31.0,24.1,27.0,34.8,24.1,28.5,23.1,80.9,1.8,100.0,50.0,8.6,139.6,0.0,66.0,0.0,234.1,20.3,8.0,135.77,30.4,23.5,30.7,1.1,1.1,3.0,13.8,3.35
2019-10-09,28.9,23.7,25.7,34.3,23.7,26.6,24.6,93.6,41.3,100.0,100.0,10.8,137.2,1011.0,83.1,3.7,98.0,8.5,3.0,196.7,29.1,23.9,30.6,9.8,9.8,12.0,12.6,2.03
2014-11-09,32.6,22.4,27.2,40.0,22.4,29.3,22.7,77.9,0.0,0.0,0.0,8.6,328.3,1012.6,65.6,6.3,197.9,17.0,7.0,88.13,30.6,23.3,31.7,0.4,0.4,3.0,9.0,2.8
2015-11-09,28.7,19.2,23.6,29.6,19.2,23.8,18.5,74.8,0.0,0.0,0.0,10.1,329.6,1013.1,43.7,5.4,210.0,18.2,8.0,141.56,28.7,18.4,25.7,0.0,0.0,0.0,9.3,3.74
2017-11-09,31.0,19.3,24.4,32.7,19.3,25.0,20.4,80.0,0.0,0.0,0.0,8.6,329.2,1011.1,2.6,5.5,222.7,19.3,8.0,207.93,29.5,19.7,27.6,0.0,0.0,0.0,8.1,3.57
2018-11-09,29.0,18.6,23.6,28.8,18.6,23.6,17.2,70.2,0.0,0.0,0.0,6.8,348.3,1012.2,0.2,5.3,197.0,17.1,7.0,95.61,28.5,18.3,25.5,0.0,0.0,0.0,7.7,3.57
2019-11-09,25.4,21.4,23.9,25.4,21.4,23.9,23.2,95.8,110.1,100.0,100.0,29.5,71.2,1009.3,96.3,3.1,53.1,4.8,2.0,152.11,25.8,23.3,26.4,49.1,49.1,24.0,34.2,0.96
2014-12-09,27.7,12.2,19.2,26.8,12.2,19.2,12.3,68.5,0.0,0.0,0.0,9.0,322.9,1015.0,21.8,4.1,160.2,13.6,6.0,72.62,26.4,15.3,22.7,0.0,0.0,0.0,7.1,2.92
2015-12-09,28.8,16.5,21.8,28.8,16.5,21.8,15.9,71.8,0.0,0.0,0.0,10.8,328.1,1015.3,19.6,4.5,169.2,14.5,6.0,79.54,27.5,17.4,23.5,0.0,0.0,0.0,11.4,3.14
2017-12-09,25.8,18.6,21.5,25.8,18.6,21.5,20.4,93.7,40.4,100.0,100.0,10.8,71.7,1011.4,97.5,4.9,126.0,10.7,6.0,127.53,23.4,18.6,24.6,47.6,47.6,23.0,13.2,0.93
2018-12-09,27.2,11.4,18.7,26.8,11.4,18.6,11.1,65.7,0.0,0.0,0.0,9.7,330.6,1013.7,0.2,4.8,179.3,15.4,7.0,78.62,25.8,14.6,19.8,0.0,0.0,0.0,9.8,3.32
2019-12-09,27.6,18.2,21.8,28.0,18.2,21.8,18.1,81.1,0.0,0.0,0.0,7.9,349.6,1015.8,13.6,5.2,159.3,13.7,6.0,97.86,26.3,17.5,23.5,0.2,0.2,2.0,8.0,2.28
2015-01-10,25.9,10.3,17.3,25.9,10.3,17.3,10.6,68.7,0.0,0.0,0.0,11.9,332.8,1015.5,1.5,4.5,189.8,16.4,7.0,18.59,24.1,12.9,17.5,0.0,0.0,0.0,10.1,3.14
2016-01-10,28.8,15.8,20.9,27.5,15.8,20.7,11.5,59.0,0.0,0.0,0.0,10.1,8.5,1015.7,12.4,4.5,175.9,15.1,7.0,15.18,26.5,15.1,20.9,0.0,0.0,0.0,10.2,3.27
2017-01-10,27.9,14.2,19.3,27.3,14.2,19.3,13.4,72.1,0.0,0.0,0.0,14.4,353.2,1012.3,3.4,4.0,172.3,15.0,7.0,17.07,25.4,14.0,19.5,0.0,0.0,0.0,17.7,3.24
2018-01-10,21.6,6.2,13.5,21.6,4.1,13.1,7.0,67.2,0.0,0.0,0.0,10.4,336.7,1016.7,76.4,4.9,180.9,15.6,7.0,26.54,22.2,10.4,14.9,0.0,0.0,0.0,11.2,3.06
2019-01-10,26.7,12.2,18.0,26.7,12.2,18.0,9.6,63.0,0.0,0.0,0.0,11.9,347.6,1016.0,0.0,4.2,170.2,14.6,6.0,19.37,25.0,12.6,18.0,0.0,0.0,0.0,9.8,3.39
2015-02-10,30.3,16.0,22.5,28.8,16.0,22.2,12.2,56.4,0.0,0.0,0.0,13.7,335.8,1017.2,69.1,4.9,156.0,13.5,6.0,0.37,27.8,17.0,22.9,0.0,0.0,0.0,12.6,3.82
2016-02-10,31.1,18.1,23.7,29.5,18.1,23.5,15.4,65.7,0.0,0.0,0.0,7.9,285.9,1012.5,17.4,4.8,199.8,17.1,7.0,0.45,27.3,17.6,24.0,0.0,0.0,0.0,7.6,3.01
2017-02-10,32.9,13.7,22.5,30.6,13.7,22.1,10.5,53.2,0.0,0.0,0.0,9.7,298.7,1012.8,0.0,4.0,222.1,19.1,8.0,0.47,29.1,16.7,24.3,0.0,0.0,0.0,6.3,3.77
2018-02-10,29.2,17.7,22.7,28.4,17.7,22.6,16.3,70.7,0.1,100.0,4.17,9.0,330.8,1014.1,64.3,4.7,137.5,12.0,6.0,0.56,28.6,19.6,25.0,0.0,0.0,0.0,8.8,3.85
2019-02-10,29.6,15.2,21.5,27.8,15.2,21.1,3.8,40.6,0.0,0.0,0.0,18.7,343.9,0.0,1.5,0.0,233.8,20.5,8.0,0.5,26.1,14.4,18.9,0.0,0.0,0.0,13.6,4.4
2015-03-10,35.7,17.8,26.6,33.3,17.8,25.9,11.7,45.2,0.0,0.0,0.0,11.5,314.1,0.0,23.9,0.0,252.4,21.7,9.0,0.37,32.1,18.3,26.5,0.0,0.0,0.0,11.6,5.4
2016-03-10,36.5,22.8,28.8,37.8,22.8,30.1,21.2,68.5,0.0,0.0,0.0,10.8,235.8,1011.0,67.0,5.4,227.7,19.6,8.0,0.39,33.3,24.3,33.2,0.0,0.0,0.0,10.6,4.28
2017-03-10,34.1,21.4,26.4,34.6,21.4,26.9,20.9,75.8,7.3,100.0,91.67,14.4,198.2,1006.9,40.0,5.6,249.0,21.5,9.0,11.71,28.4,22.0,27.9,20.2,20.2,14.0,15.6,2.7
2018-03-10,36.6,17.5,26.4,34.0,17.5,25.8,10.4,43.7,0.0,0.0,0.0,13.0,305.5,1010.8,0.2,5.7,273.1,23.5,9.0,0.53,32.6,18.6,26.3,0.0,0.0,0.0,11.8,5.37
2019-03-10,30.9,18.1,24.1,31.9,18.1,24.4,19.5,77.7,0.0,0.0,0.0,13.0,210.8,0.0,0.2,0.0,245.2,21.1,8.0,32.65,29.3,19.4,28.0,0.3,0.3,2.0,13.3,4.05
2015-04-10,36.7,23.6,29.5,44.3,23.6,31.6,22.3,70.4,0.0,0.0,0.0,11.9,208.0,1008.8,14.4,7.0,296.2,25.7,10.0,38.63,33.5,24.7,34.1,0.0,0.0,0.0,13.6,5.39
2016-04-10,42.7,26.2,33.4,44.8,26.2,36.3,21.2,56.7,0.0,0.0,0.0,14.0,223.0,1007.3,2.6,4.0,285.2,24.6,9.0,60.52,36.7,26.5,36.6,0.0,0.0,0.0,17.4,6.17
2017-04-10,37.7,24.1,30.6,40.8,24.1,33.5,22.8,67.7,0.0,0.0,0.0,13.7,210.0,1006.8,21.4,6.2,266.5,23.0,9.0,28.38,35.1,25.9,34.7,0.0,0.0,0.0,13.0,5.27
2018-04-10,34.3,22.1,27.9,37.1,22.1,29.2,21.6,71.8,4.3,100.0,70.83,11.2,221.3,1010.2,20.9,6.3,251.0,21.7,9.0,25.61,31.3,23.9,31.7,1.3,1.3,5.0,10.2,4.29
2019-04-10,33.3,23.8,27.7,36.6,23.8,29.3,23.0,78.4,18.0,100.0,50.0,14.4,194.9,0.0,7.2,0.0,259.0,22.4,8.0,89.57,29.3,23.4,29.9,5.1,5.1,9.0,15.8,2.76
2015-05-10,36.0,26.3,30.5,46.4,26.3,35.8,25.1,75.4,1.2,100.0,50.0,12.2,185.5,1005.1,63.4,6.6,183.6,15.7,7.0,106.65,33.6,27.1,36.1,1.4,1.4,4.0,13.3,4.43
2017-05-10,35.6,24.3,29.4,42.6,24.3,32.7,24.0,75.0,12.5,100.0,79.17,8.3,180.0,1008.3,54.5,6.8,184.5,15.9,6.0,99.23,33.0,25.6,35.5,3.5,3.5,6.0,9.8,4.32
2018-05-10,36.5,25.7,29.4,42.1,25.7,32.8,24.4,77.4,5.0,100.0,100.0,13.0,179.7,1008.5,34.2,5.3,255.8,22.0,8.0,146.23,33.6,25.1,33.3,19.0,19.0,4.0,16.6,4.19
2019-05-10,38.9,27.4,31.9,45.3,32.7,38.5,25.3,72.1,0.0,0.0,0.0,19.1,203.7,0.0,55.2,0.0,251.4,21.5,8.0,102.51,36.0,27.6,36.8,0.0,0.0,0.0,20.9,6.3
2015-06-10,34.0,28.4,30.9,47.4,34.6,39.2,26.3,77.5,1.1,100.0,45.83,20.5,179.4,1001.2,77.0,6.8,122.1,10.4,4.0,89.78,36.1,28.7,36.1,1.7,1.7,2.0,23.8,4.51
2017-06-10,34.9,26.4,28.7,46.2,26.4,34.9,26.8,89.6,0.9,100.0,37.5,15.1,69.3,1001.3,78.8,4.6,97.5,8.4,3.0,130.83,32.8,27.0,34.5,0.0,0.0,0.0,16.4,4.8
2018-06-10,32.8,26.1,27.8,43.8,26.1,33.1,26.5,92.7,44.7,100.0,100.0,18.0,231.1,994.1,94.6,5.8,65.3,5.5,2.0,214.28,30.6,26.0,34.1,50.6,50.6,21.0,12.4,1.47
2019-06-10,37.2,26.5,30.2,47.9,26.5,37.5,26.6,82.5,0.0,0.0,0.0,13.7,173.2,1000.4,44.9,5.2,246.9,21.3,8.0,221.84,33.0,26.7,35.5,0.5,0.5,4.0,14.4,4.85
2015-07-10,30.4,26.1,27.7,39.3,26.1,32.4,26.7,94.6,47.6,100.0,100.0,19.8,148.9,1000.2,95.1,6.0,174.5,15.0,5.0,405.44,28.7,25.7,31.2,14.6,14.6,18.0,22.4,2.04
2017-07-10,31.2,26.7,28.5,40.5,26.7,34.5,26.8,90.8,14.1,100.0,95.83,19.8,182.7,1001.7,92.3,4.0,190.6,16.5,7.0,274.42,30.6,25.6,32.9,14.8,14.8,15.0,16.3,3.04
2018-07-10,32.4,26.9,29.0,42.9,31.1,36.5,27.1,89.8,19.7,100.0,95.83,16.9,160.4,999.5,76.3,5.6,208.7,18.0,7.0,250.77,30.6,26.5,33.5,1.5,1.5,4.0,16.3,3.15
2019-07-10,32.6,27.0,28.9,45.1,31.3,36.3,27.0,89.7,24.8,100.0,100.0,22.3,198.6,999.2,90.0,4.0,124.6,10.8,4.0,227.03,31.3,27.6,33.7,8.1,8.1,14.0,19.8,2.91
2015-08-10,34.5,25.9,29.0,46.1,25.9,35.4,26.6,87.4,2.9,100.0,54.17,14.0,132.1,1000.6,81.6,6.7,190.5,16.5,7.0,501.34,31.1,26.5,34.1,6.2,6.2,11.0,12.1,3.31
2017-08-10,30.5,26.7,28.4,41.1,26.7,35.0,27.0,92.1,24.7,100.0,100.0,22.3,196.9,1002.4,89.0,6.0,172.0,14.7,6.0,325.59,30.9,26.6,32.9,12.3,12.3,12.0,23.4,2.75
2018-08-10,34.7,25.8,29.5,44.7,25.8,35.7,26.3,83.7,3.5,100.0,50.0,10.4,182.3,1002.0,72.6,6.0,257.1,22.2,8.0,310.89,32.1,26.2,34.9,1.4,1.4,9.0,11.6,4.42
2019-08-10,35.2,26.3,30.1,44.0,26.3,37.3,26.7,83.3,19.8,100.0,100.0,7.6,181.5,999.8,72.0,5.5,278.5,23.8,9.0,207.45,32.9,26.1,37.1,0.4,0.4,3.0,5.9,4.25
2014-09-10,31.9,25.1,28.3,40.7,25.1,32.9,25.6,86.2,1.7,100.0,50.0,11.5,168.2,1004.9,78.8,6.7,254.3,22.0,8.0,218.79,31.2,25.4,33.0,4.8,4.8,6.0,10.9,3.33
2015-09-10,35.4,26.8,29.7,47.8,30.3,36.8,26.2,82.5,5.4,100.0,95.83,6.1,180.8,1006.0,86.9,6.5,113.4,9.8,4.0,356.27,32.1,26.4,34.9,12.3,12.3,10.0,9.6,3.08
2017-09-10,34.0,26.0,28.4,45.3,26.0,33.8,26.6,90.2,19.5,100.0,91.67,15.1,192.1,1007.1,86.1,6.5,104.1,9.1,4.0,294.12,31.6,26.0,33.8,11.1,11.1,16.0,18.6,3.09
2018-09-10,32.6,25.1,28.1,41.4,25.1,32.6,25.7,87.3,4.5,100.0,91.67,12.2,190.5,1009.0,81.2,6.0,230.7,20.1,8.0,203.17,30.3,25.7,33.1,2.1,2.1,7.0,14.4,2.48
2019-09-10,33.6,27.0,28.9,46.6,31.5,36.7,27.3,91.2,15.3,100.0,100.0,31.7,197.9,1001.7,86.3,4.5,130.5,11.2,5.0,196.7,31.2,25.8,33.6,4.0,4.0,12.0,14.1,2.85
2014-10-10,34.1,25.8,28.9,43.7,25.8,33.7,25.4,82.3,1.9,100.0,41.67,6.5,163.3,1007.2,50.3,6.1,241.6,21.0,8.0,149.66,32.4,24.4,33.3,0.3,0.3,2.0,11.4,4.11
2015-10-10,32.7,24.7,28.4,41.7,24.7,32.4,25.0,83.1,7.1,100.0,100.0,10.2,211.5,1006.2,47.0,5.9,231.2,20.1,8.0,257.23,31.6,24.6,33.1,2.0,2.0,2.0,12.2,3.57
2017-10-10,31.3,25.4,27.5,39.0,25.4,30.9,25.9,91.2,37.2,100.0,100.0,15.1,155.0,1005.3,69.0,5.6,200.7,17.2,7.0,317.42,30.8,23.7,32.7,0.9,0.9,4.0,13.8,3.37
2018-10-10,27.6,23.7,25.4,31.3,23.7,26.2,24.2,93.1,18.5,100.0,100.0,14.8,89.4,1009.4,89.4,5.5,103.9,9.0,4.0,136.09,25.7,23.9,28.3,37.4,37.4,24.0,18.2,0.86
2019-10-10,30.1,23.5,26.4,35.2,23.5,28.3,24.2,88.4,16.8,100.0,100.0,6.5,164.0,1009.5,64.5,4.2,196.6,17.0,6.0,200.84,28.5,23.6,30.7,6.7,6.7,12.0,8.5,2.14
2014-11-10,32.3,20.1,25.7,32.5,20.1,26.3,20.1,74.0,0.0,0.0,0.0,7.9,330.3,1012.3,34.5,6.2,211.8,18.4,8.0,86.5,30.6,21.3,28.0,0.0,0.0,0.0,10.5,3.56
2015-11-10,30.1,17.9,23.8,31.0,17.9,24.1,18.6,74.4,0.0,0.0,0.0,8.3,314.6,1011.5,43.4,5.6,205.7,17.7,7.0,138.0,28.4,19.1,26.6,0.0,0.0,0.0,7.2,3.1
2017-11-10,30.8,18.5,24.0,31.8,18.5,24.3,19.5,78.4,0.0,0.0,0.0,8.3,352.0,1011.4,2.0,5.4,219.8,19.0,8.0,203.17,29.2,19.2,26.0,0.0,0.0,0.0,8.7,3.6
2018-11-10,29.6,17.6,23.2,30.0,17.6,23.2,16.6,68.7,0.0,0.0,0.0,7.9,330.6,1012.2,0.1,5.6,198.9,17.1,7.0,93.84,28.1,17.9,26.3,0.0,0.0,0.0,7.4,3.38
2019-11-10,28.4,22.9,25.3,34.1,22.9,26.3,24.1,93.2,167.0,100.0,100.0,29.5,47.2,1006.1,73.6,3.5,118.4,10.3,4.0,192.2,24.3,23.0,24.3,126.9,126.9,13.0,44.3,1.07
2014-12-10,27.8,12.8,19.3,27.2,12.8,19.3,11.2,64.1,0.0,0.0,0.0,8.3,329.6,1014.5,17.7,3.0,169.3,14.6,7.0,72.45,26.3,15.4,21.7,0.0,0.0,0.0,8.1,2.9
2015-12-10,28.5,15.3,21.5,28.6,15.3,21.5,15.4,71.4,0.0,0.0,0.0,9.0,289.3,1013.8,30.1,3.5,162.5,14.0,6.0,78.8,26.9,18.5,24.2,0.0,0.0,0.0,8.3,2.76
2017-12-10,27.3,21.3,23.7,30.7,21.3,24.1,22.9,95.4,32.2,100.0,100.0,13.7,84.8,1010.9,80.5,5.3,134.9,11.5,5.0,146.23,25.8,21.3,27.2,12.2,12.2,18.0,14.8,0.88
2018-12-10,28.4,12.5,19.7,27.3,12.5,19.6,11.7,64.3,0.0,0.0,0.0,9.4,338.6,1013.4,0.0,4.9,181.8,15.7,7.0,78.62,26.2,14.2,19.9,0.0,0.0,0.0,10.5,3.32
2019-12-10,26.6,15.4,20.4,26.6,15.4,20.4,16.1,78.3,0.0,0.0,0.0,8.6,5.5,1014.2,6.0,5.1,179.4,15.6,7.0,96.27,26.6,17.7,23.1,0.0,0.0,0.0,11.2,3.0
2015-01-11,25.6,9.3,16.3,25.6,7.9,16.2,8.4,64.4,0.0,0.0,0.0,12.2,350.4,1017.0,2.2,3.8,191.9,16.5,7.0,13.79,23.1,11.9,16.3,0.0,0.0,0.0,13.6,3.15
2016-01-11,27.8,13.1,19.3,26.5,13.1,19.1,8.0,53.3,0.0,0.0,0.0,10.8,346.6,1016.2,34.5,4.9,182.6,15.7,7.0,10.4,25.2,13.9,19.1,0.0,0.0,0.0,8.8,3.35
2017-01-11,26.5,12.9,18.6,26.5,12.9,18.6,13.4,75.1,0.0,0.0,0.0,10.1,349.1,1012.9,2.6,4.1,179.4,15.5,7.0,12.74,24.5,14.1,18.9,0.0,0.0,0.0,12.0,3.16
2018-01-11,21.9,8.3,13.9,21.9,7.2,13.7,8.5,72.6,0.0,0.0,0.0,10.4,343.1,1015.7,58.1,4.5,157.8,13.6,6.0,22.23,21.6,9.8,15.4,0.0,0.0,0.0,12.6,3.01
2019-01-11,26.3,10.5,17.7,26.3,10.5,17.7,5.2,48.6,0.0,0.0,0.0,9.4,341.6,1017.0,0.0,4.9,184.7,15.9,7.0,14.85,24.6,12.1,17.2,0.0,0.0,0.0,11.0,3.53
2015-02-11,29.0,16.6,22.3,27.6,16.6,22.1,8.4,45.9,0.0,0.0,0.0,15.5,341.1,1016.0,74.8,4.8,166.3,14.4,6.0,0.37,27.6,15.3,20.7,0.0,0.0,0.0,12.8,4.32
2016-02-11,32.3,16.8,24.3,30.9,16.8,24.3,16.7,67.4,0.0,0.0,0.0,12.2,219.6,1011.2,22.4,3.8,200.2,17.2,7.0,0.45,28.5,18.3,26.3,0.5,0.5,2.0,12.1,3.48
2017-02-11,32.2,15.7,23.1,30.3,15.7,22.7,11.9,54.5,0.0,0.0,0.0,9.7,2.1,1015.0,1.2,3.9,201.7,17.4,7.0,0.47,29.0,16.4,24.6,0.0,0.0,0.0,7.9,3.84
2018-02-11,28.0,16.1,21.1,27.1,16.1,21.0,10.4,54.7,0.0,0.0,0.0,10.4,0.5,1016.4,74.5,4.8,123.1,10.5,5.0,0.56,27.6,16.7,21.1,0.0,0.0,0.0,9.4,3.81
2019-02-11,29.4,11.6,19.8,27.6,11.6,19.5,1.1,31.1,0.0,0.0,0.0,14.4,352.2,0.0,0.1,0.0,241.7,20.9,9.0,0.5,26.1,13.8,18.9,0.0,0.0,0.0,13.9,4.3
2015-03-11,35.3,18.7,26.2,33.1,18.7,25.4,10.1,42.0,0.0,0.0,0.0,18.4,328.8,0.0,15.5,0.0,271.0,23.4,9.0,0.34,31.3,17.3,24.9,0.0,0.0,0.0,11.1,5.54
