Date,LST_Day_1km_Dhaka,LST_Night_1km_Dhaka,LST_Day_1km_Rajshahi,LST_Night_1km_Rajshahi,LST_Day_1km_Chattogram,LST_Night_1km_Chattogram,LST_Day_1km_Sylhet,LST_Night_1km_Sylhet,LST_Day_1km_Khulna,LST_Night_1km_Khulna,LST_Day_1km_Barishal,LST_Night_1km_Barishal,LST_Day_1km_Rangpur,LST_Night_1km_Rangpur,LST_Day_1km_Mymensingh,LST_Night_1km_Mymensingh,LST_Day_1km_Bagerhat,LST_Night_1km_Bagerhat,LST_Day_1km_Bandarban,LST_Night_1km_Bandarban,LST_Day_1km_Barguna,LST_Night_1km_Barguna,LST_Day_1km_Bhola,LST_Night_1km_Bhola,LST_Day_1km_Bogura,LST_Night_1km_Bogura,LST_Day_1km_Brahmanbaria,LST_Night_1km_Brahmanbaria,LST_Day_1km_Chapainababganj,LST_Night_1km_Chapainababganj,LST_Day_1km_Chuadanga,LST_Night_1km_Chuadanga,LST_Day_1km_Cumilla,LST_Night_1km_Cumilla,LST_Day_1km_Dinajpur,LST_Night_1km_Dinajpur,LST_Day_1km_Faridpur,LST_Night_1km_Faridpur,LST_Day_1km_Gazipur,LST_Night_1km_Gazipur,LST_Day_1km_Gopalganj,LST_Night_1km_Gopalganj,LST_Day_1km_Habiganj,LST_Night_1km_Habiganj,LST_Day_1km_Jamalpur,LST_Night_1km_Jamalpur,LST_Day_1km_Jashore,LST_Night_1km_Jashore,LST_Day_1km_Jhalokati,LST_Night_1km_Jhalokati,LST_Day_1km_Jhenaidah,LST_Night_1km_Jhenaidah,LST_Day_1km_Khagrachhari,LST_Night_1km_Khagrachhari,LST_Day_1km_Kishoreganj,LST_Night_1km_Kishoreganj,LST_Day_1km_Kurigram,LST_Night_1km_Kurigram,LST_Day_1km_Kushtia,LST_Night_1km_Kushtia,LST_Day_1km_Lakshmipur,LST_Night_1km_Lakshmipur,LST_Day_1km_Lalmonirhat,LST_Night_1km_Lalmonirhat,LST_Day_1km_Madaripur,LST_Night_1km_Madaripur,LST_Day_1km_Magura,LST_Night_1km_Magura,LST_Day_1km_Manikganj,LST_Night_1km_Manikganj,LST_Day_1km_Meherpur,LST_Night_1km_Meherpur,LST_Day_1km_Moulvibazar,LST_Night_1km_Moulvibazar,LST_Day_1km_Munshiganj,LST_Night_1km_Munshiganj,LST_Day_1km_Naogaon,LST_Night_1km_Naogaon,LST_Day_1km_Narail,LST_Night_1km_Narail,LST_Day_1km_Narayanganj,LST_Night_1km_Narayanganj,LST_Day_1km_Narsingdi,LST_Night_1km_Narsingdi,LST_Day_1km_Natore,LST_Night_1km_Natore,LST_Day_1km_Netrakona,LST_Night_1km_Netrakona,LST_Day_1km_Nilphamari,LST_Night_1km_Nilphamari,LST_Day_1km_Noakhali,LST_Night_1km_Noakhali,LST_Day_1km_Pabna,LST_Night_1km_Pabna,LST_Day_1km_Panchagarh,LST_Night_1km_Panchagarh,LST_Day_1km_Patuakhali,LST_Night_1km_Patuakhali,LST_Day_1km_Pirojpur,LST_Night_1km_Pirojpur,LST_Day_1km_Rajbari,LST_Night_1km_Rajbari,LST_Day_1km_Rangamati,LST_Night_1km_Rangamati,LST_Day_1km_Satkhira,LST_Night_1km_Satkhira,LST_Day_1km_Sherpur,LST_Night_1km_Sherpur,LST_Day_1km_Sirajganj,LST_Night_1km_Sirajganj,LST_Day_1km_Sunamgan,LST_Night_1km_Sunamgan,LST_Day_1km_Tangail,LST_Night_1km_Tangail,LST_Day_1km_Thakurgaon,LST_Night_1km_Thakurgaon
"Jun 26, 2017",26.35,,28.657,25.02,29.82,,,,26.507,,27.939,,28.457,,,,28.166,,27.692,,28.356,,26.987,,23.439,,26.798,,29.615,25.222,23.653,,29.319,,29.635,25.165,26.974,,27.949,,27.949,,,,26.494,,21.821,,28.023,,28.094,,27.75,,25.784,,27.018,,25.323,,26.245,,29.021,,28.45,,24.388,,24.731,,22.586,,,,25.209,,28.385,,26.691,,26.554,,28,,28.221,,,,28.816,,28.59,,25.053,,,,28.429,,28.19,,24.974,,28.957,,26.888,,,,27.075,,,,28.402,,,24.872
"Jul 4, 2017",,,,,24.91,23.522,27.362,,,,26.418,,,,,,24.749,,25.843,,,,10.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.857,,,,,,,,,,4.518,,25.378,,,,,,,,,,,,,,25.74,,,,,,,,,20.833,3.84,,12.588,,23.098,,,,0.346,,,,,,26.453,22.368,,,,,,,,,,,-14.384,
"Jul 12, 2017",28.814,,32.293,26.012,27.795,25.236,29.752,26.762,26.075,25.664,23.957,25.482,34.217,27.21,30.018,25.452,26.61,25.897,27.614,23.774,27.326,25.349,26.446,24.978,30.799,26.408,28.252,26.083,32.333,25.936,26.196,25.265,27.994,26.135,34.559,27.071,25.807,25.613,28.629,25.967,28.629,25.967,28.865,26.529,25.865,26.224,27.287,25.487,27.1,25.504,27.004,25.352,26.613,,27.339,25.702,29.063,26.938,27.934,25.335,26.866,25.397,34.514,26.914,25.396,25.94,26.616,25.519,24.675,,28.894,25.262,29.135,26.141,27.924,,33.964,26.797,28.617,25.788,30.413,26.38,29.175,25.794,30.836,26.439,29.118,,34.461,27.155,27.376,25.495,25.882,26.334,35.716,27.155,26.626,24.734,27.515,25.373,26.639,25.529,24.914,,26.603,25.347,28.23,25.496,26.55,26.514,28.187,26.75,28.374,,34.857,26.926
"Jul 20, 2017",30.205,,,,26.845,,28.431,,,,,,29.421,,26.257,,24.597,,,,,,24.978,,24.685,,26.215,,24.951,,,,,,,,27.607,,26.09,,26.09,,29.244,,26.203,,,,,,,,27.752,,23.592,,28.015,17.41,9.38,,24.748,,27.096,,27.809,,,,27.763,,,,29.683,,28.105,,29.456,,,,29.25,,24.636,,28.912,,25.998,,27.35,,26.419,,28.257,,,,,,25.31,,,,26.673,,,,28.025,,26.085,,26.638,,23.626,,,
"Jul 28, 2017",29.975,26.09,,25.439,28.121,25.664,,26.561,26.129,26.438,25.71,25.657,,26.281,23.149,25.818,27.888,26.306,30.338,24.01,,26.322,24.802,26.138,,25.449,27.72,26.026,,25.5,27.12,25.358,28.618,26.14,23.135,26.125,22.532,26.346,28.715,25.578,28.715,25.578,24.147,24.246,25.093,25.396,28.088,25.957,29.503,25.7,30.614,25.864,29.069,,26.418,25.975,24.907,25.951,27.811,25.305,25.927,25.806,10.915,26.128,28.674,26.319,21.15,25.951,27.686,26.483,27.337,25.159,,,28.675,26.022,23.792,25.822,15.686,26.885,29.611,26.132,25.915,25.814,,25.912,24.981,,23.712,26.297,27.135,26.186,27.943,26.162,,26.103,29.077,26.386,29.05,25.936,26.097,25.974,28.913,,25.971,24.853,,25.008,26.286,26.192,22.4,25.972,27.649,26.295,,25.9
"Aug 5, 2017",22.13,,28.516,26.072,,23.448,,,24.308,,,26.074,,23.829,,,23.791,,26.742,,26.938,,,24.23,,,25.602,,27.98,25.825,28.868,,,,,26.509,21.806,,,,,,25.741,,21.866,,,,,,,,,,25.705,,24.1,24.467,26.961,,,,15.699,24.057,,,,,26.906,,29.369,,27.709,,25.256,,,,,,,,26.377,,26.817,26.042,27.076,,13.951,24.806,,,23.9,,,,27.843,,,,24.53,,24.831,,25.313,,,,24.624,,26.281,,24.098,,,26.581
"Aug 13, 2017",23.27,,27.951,25.923,26.068,,24.568,,25.209,25.128,26.752,,,,,,23.733,23.982,27.195,,23.356,23.448,24.843,23.121,,26.561,24.678,,28.772,,28.202,25.399,25.077,,,26.242,22.581,,25.4,,25.4,,24.516,,,,28.344,26.137,27.084,,28.534,,26.588,,23.294,,21.484,24.774,27.351,25.957,22.379,,21.55,26.023,26.661,,,,22.741,,30.223,25.561,25.563,,24.919,,27.097,26.599,,26.199,25.739,,26.394,,28.409,26.181,20.799,,,26.191,26.698,22.697,27.638,26.179,,26.24,26.452,22.625,23.295,,21.532,,25.773,18.984,25.857,25.791,,,,25.971,19.786,,,26.665,,26.048
"Aug 21, 2017",24.715,,27.961,,29.058,,29.72,,28.796,24.489,29.197,,31.192,26.464,28.143,,28.689,23.601,27.493,,28.821,22.17,28.333,,22.227,,27.363,,28.506,,26.345,,30.042,,27.944,26.226,30.169,,25.367,,25.367,,28.227,,24.526,26.533,30.715,26.387,30.019,,30,25.368,28.563,,25.829,,27.767,23.437,25.211,,28.102,,30.523,25.475,28.386,,30.704,,21.47,,28.141,,28.336,,28.228,,28.144,26.577,30.663,,26.126,,24.645,,28.143,,24.65,,30.317,25.102,29.448,,23.201,,,26.34,29.85,,29.484,,27.55,,27.771,,28.884,26.074,,,21.798,,27.768,,25.31,,28.6,26.056
"Aug 29, 2017",30.1,,30.543,25.653,30.441,24.404,,25.64,27.552,22.303,29.459,,29.309,25.489,29.259,26.236,27.924,,27.997,20.518,28.935,22.612,25.29,23,30.867,26.03,21.371,25.854,31.063,25.291,30.8,,,,29.246,25.385,30.023,,28.66,,28.66,,24.061,25.478,29.829,25.407,30.418,25.868,29.469,,30.767,25.562,25.796,,25.574,26.367,26.745,24.83,30.682,25.661,,,28.572,24.882,29.883,,31.141,,29.646,,29.395,,,26.02,27.524,,30.871,25.903,29.912,26.28,27.741,,,,30.795,26.352,25.627,26.212,29.086,25.113,26.728,22.562,30.492,,29.283,25.738,28.741,22.192,,,30.405,,26.934,19.716,28.832,25.487,29.575,26.07,31.278,26.449,23.006,23.617,30.62,26.201,29.006,25.38
"Sep 6, 2017",30.276,23.23,28.36,25.768,27.359,20.858,24.414,,30.439,25.819,29.611,26.466,29.786,24.934,28.874,25.413,29.87,26.755,25.757,,29.967,25.796,27.687,25.692,29.011,25.592,28.371,,28.878,25.555,30.821,,29.654,,30.54,24.361,29.693,24.127,29.446,24.617,29.446,24.617,27.705,,29.145,25.545,29.701,26.236,31.098,26.4,29.963,24.498,27.842,,26.858,24.683,29.022,25.087,29.544,,28.874,26.046,29.241,24.717,30.207,26.622,30.08,24.331,29.333,24.135,29.795,,27.008,,28.874,22.497,28.92,25.942,30.496,25.648,28.999,,29.227,,29.075,24.87,28.724,25.501,29.732,,27.591,22.225,29.516,21.399,29.532,,29.035,26.33,30.17,26.361,29.712,24.187,26.099,19.774,29.628,26.75,28.633,25.402,28.915,24.377,26.879,25.448,29.501,25.008,30.217,24.441
"Sep 14, 2017",24.489,27.39,28.618,28.122,28.26,22.202,28.628,23.256,26.352,25.474,25.086,25.393,28.043,27.946,28.474,26.791,26.133,25.242,28.596,19.237,25.943,25.748,26.22,23.972,27.744,27.338,29.278,26.038,28.56,27.826,28.593,26.605,30.033,25.749,28.408,26.772,27.361,26.96,28.185,26.456,28.185,26.456,28.317,25.688,28.314,27.639,28.23,27.345,26.593,25.415,28.317,26.981,28.525,,26.866,25.811,28.161,27.219,28.393,27.095,27.424,24.926,28.089,27.51,27.36,26.009,27.932,27.715,26.062,27.463,29.555,27.172,28.66,,26.98,,28.716,28.329,27.586,27.86,28.881,,27.473,25.385,28.598,27.9,28.739,28.315,28.412,26.79,27.912,23.905,28.101,28.053,28.033,26.716,25.83,25.592,26.885,25.49,28.071,27.855,27.18,18.473,27.057,25.966,28.94,27.58,27.701,27.486,28.441,28.122,27.916,27.431,28.571,26.852
"Sep 22, 2017",30.023,27.55,29.152,26.73,28.923,25.945,29.475,26.82,28.54,26.888,28.053,26.636,28.245,26.161,29.421,26.905,28.284,26.799,27.824,21.244,28.653,25.862,27.739,26.178,28.932,26.874,30.082,27.621,29.427,26.457,30.126,26.731,29.727,27.218,28.163,26.227,29.196,27.565,29.109,26.994,29.109,26.994,29.709,27.19,29.256,27.027,29.104,26.928,28.412,25.982,29.634,26.598,27.768,24.419,28.311,27.731,27.935,26.346,28.926,26.475,27.885,26.409,28.175,25.553,29.552,27.294,29.16,27.051,28.643,27.714,29.235,26.573,28.907,26.362,28.833,27.138,29.346,26.915,29.604,27.371,29.913,27.259,29.071,27.062,28.748,26.965,28.089,27.344,28.118,25.647,28.322,26.817,28.356,27.484,29.054,25.714,28.397,26.456,28.996,25.962,27.176,27.218,26.994,23.889,28.641,27.384,28.809,26.798,28.948,27.401,27.393,27.26,29.431,27.263,28.107,25.492
"Sep 30, 2017",30.524,,29.43,25.857,28.62,26.385,30.918,27.68,28.147,25.868,26.16,26.492,29.009,25.348,29.913,27.072,27.638,26.062,28.395,23.793,25.317,26.571,24.58,26.698,29.457,26.009,28.695,27.719,28.694,25.561,30.793,25.913,29.623,27.34,29.088,25.384,29.644,25.825,29.211,25.921,29.211,25.921,29.869,27.656,30.027,26.637,29.59,25.951,25.447,26.515,29.692,25.844,28.357,25.293,28.183,28.545,28.858,25.654,29.346,26.008,24.713,26.884,28.849,25.2,28.905,25.292,29.508,25.849,29.61,,30.184,25.807,30.344,27.282,28.781,,28.684,25.855,29.998,25.806,29.914,25.374,28.817,26.616,29.536,26.702,29.974,27.996,29.056,24.963,27.734,27.121,29.702,27.02,29.152,25.356,25.381,26.791,27.93,26.374,29.55,25.187,27.928,25.082,27.709,26.042,30.017,26.616,29.249,26.799,29.469,28.323,29.966,26.776,28.912,25.006
"Oct 8, 2017",29.585,25.65,29.892,25.215,28.283,23.656,29.682,25.618,27.653,24.66,27.26,24.681,28.955,24.103,28.64,25.613,27.231,24.567,27.335,21.398,27.187,24.887,27.036,25.081,28.818,24.148,29.39,25.686,30.079,24.631,30.417,24.869,29.354,25.231,29.126,24.354,28.959,25.194,28.661,25.341,28.661,25.341,29.103,25.287,28.801,25.03,28.444,24.912,26.932,23.951,28.863,24.689,28.23,22.627,28.576,26.399,28.315,24.044,29.246,24.751,27.259,24.986,28.384,24.105,28.574,24.862,28.886,24.699,29.139,25.79,30.613,24.844,29.227,24.794,28.92,25.348,29.573,24.657,29.037,25.002,30.048,25.291,29.243,25.164,29.681,25.968,28.963,26.029,28.739,24.368,27.541,24.724,29.599,25.854,28.35,24.36,27.276,25.084,27.129,24.308,29.196,25.399,27.131,22.866,28.164,24.95,28.638,24.649,28.887,25.438,28.5,26.553,28.901,25.746,29.095,23.858
"Oct 16, 2017",30.968,24.99,28.725,23.633,28.067,23.314,30.223,24.711,28.11,25.431,26.844,25.009,29.292,23.453,28.753,25.017,27.135,24.976,26.744,21.96,25.807,24.906,26.196,25.174,28.128,23.805,30.293,24.703,28.777,23.054,29.931,24.334,30.282,24.896,28.65,23.101,29.431,25.058,30.56,24.359,30.56,24.359,30.626,24.296,27.894,25.316,28.935,25.194,26.369,24.936,29.216,24.311,28.498,22.53,28.815,25.348,28.284,24.049,28.983,23.987,27.895,24.966,28.652,23.81,28.099,25.157,28.93,24.809,30.506,25.091,29.722,23.816,30.354,23.856,29.068,24.984,27.756,23.41,28.599,25.81,28.973,24.912,30.686,24.284,28.531,24.138,28.689,25.632,28.818,23.349,27.954,24.632,29.219,25.104,29.258,23.615,25.553,25.179,26.692,24.726,30.309,24.905,26.443,22.739,28.581,25.776,28.235,25.289,28.542,24.682,28.845,25.624,28.924,24.909,28.672,23.219
"Oct 24, 2017",28.284,21.699,27.813,22.391,27.802,22.38,26.773,22.287,26.859,22.531,26.58,23.042,27.378,21.059,27.611,21.221,26.601,22.683,27.57,21.774,25.982,22.958,26.717,23.512,26.868,21.628,27.486,23.208,26.751,21.762,28.247,22.113,27.854,23.706,26.658,20.915,27.79,22.609,27.811,21.302,27.811,21.302,27.388,22.395,27.207,22.019,27.14,22.544,26.579,22.403,27.24,22.139,26.59,20.954,26.518,22.76,25.589,21.616,27.655,21.609,26.812,23.331,26.071,20.787,28.147,22.572,27.502,22.624,27.773,21.862,28.297,21.801,26.783,22.202,27.994,22.349,26.846,21.825,28.058,23.531,28.604,22.175,27.538,21.566,27.596,22.949,27.147,21.694,26.085,20.82,27.35,23.502,27.713,22.974,26.432,20.183,26.438,23.242,26.468,22.649,27.422,22.231,26.169,21.989,26.887,22.532,27.485,21.986,27.503,22.581,26.236,22.742,27.891,21.861,26.496,20.502
"Nov 1, 2017",29.917,22.762,28.868,21.903,28.68,22.524,27.901,22.166,26.965,23.683,27.564,22.996,27.684,20.108,28.61,21.578,26.932,23.104,27.98,21.427,27.134,22.815,27.122,23.352,28.596,21.06,28.661,22.801,28.322,20.977,30.182,21.226,28.933,23.097,27.903,19.675,28.934,22.348,28.935,22.208,28.935,22.208,28.08,22.301,28.881,21.48,28.524,22.584,27.485,22.568,29.023,21.221,27.889,21.425,27.256,23.469,26.613,20.974,29.242,21.316,27.574,22.956,27.708,19.717,29.528,22.567,28.918,21.865,28.931,22.307,29.858,21.194,27.505,21.899,29.334,22.649,28.398,21.058,28.676,23.247,30.007,22.774,28.694,22.057,28.758,22.478,28.297,22.646,27.571,19.472,28.217,23.154,29.039,22.568,27.574,19.175,27.161,23.04,27.268,22.703,29.045,22.124,27.134,22.103,27.247,23.994,29.036,21.264,28.554,21.936,27.044,23.727,28.689,21.895,27.887,19.044
"Nov 9, 2017",28.968,21.05,28.217,20.651,28.938,20.531,27.87,21.622,26.735,21.85,27.043,21.243,26.891,19.681,28.347,21.102,26.544,21.465,27.493,20.373,27.009,21.495,27.002,21.81,28.12,19.89,28.653,21.346,27.818,19.577,28.83,19.023,28.468,21.27,27.279,18.876,28.436,20.611,27.795,21.051,27.795,21.051,28.067,22.123,28.011,20.463,27.952,20.003,26.986,20.686,28.672,18.762,28.249,19.402,26.907,22.948,26.138,20.64,27.964,19.105,27.102,21.608,27.654,19.328,28.564,20.378,28.607,19.37,28.4,20.818,28.174,18.863,27.024,21.697,28.375,21.741,28.133,19.723,28.075,20.858,29.022,21.461,27.998,20.438,27.257,21.215,28.136,22.144,27.769,19.029,27.951,21.422,27.726,20.973,27.603,18.218,27.266,21.307,26.862,21.2,28.023,20.723,27.239,20.733,26.991,22.281,28.493,20.392,26.852,20.874,27.081,23.228,27.451,20.752,28.315,18.349
"Nov 17, 2017",26.799,18.95,27.194,17.567,27.11,20.667,26.752,20.848,24.922,20.154,25.362,19.51,27.038,17.745,26.934,19.418,24.728,19.685,26.33,20.474,25.222,18.611,25.492,19.984,27.384,17.378,27.279,20.075,27.052,16.444,26.558,17.26,26.865,19.866,27.017,17.087,26.453,18.137,26.249,19.115,26.249,19.115,27.484,20.515,26.857,18.413,26.471,18.83,25.104,18.144,26.928,17.335,26.299,19.613,26.434,20.69,26.495,18.816,26.721,17.115,25.687,19.854,27.399,18.11,26.757,18.772,27.211,17.618,26.25,18.331,26.656,16.968,27.162,20.478,26.454,19.329,27.49,16.88,26.894,19.317,27.028,19.59,26.683,19.583,26.535,18.351,26.814,21.041,26.989,17.55,26.083,20.075,26.632,18.111,27.083,17.359,25.635,19.304,24.822,18.676,26.651,18.16,25.417,20.899,25.312,20.297,27.592,18.846,26.016,18.232,25.929,22.366,26.361,18.441,27.035,16.624
"Nov 25, 2017",26.583,17.482,25.666,16.456,26.463,17.348,25.59,18.414,24.147,18.359,24.725,17.71,25.861,16.638,26.18,18.06,24.026,17.744,24.974,17.054,24.869,16.826,24.803,18.708,26.164,16.738,26.691,18.32,25.141,15.211,26.094,15.278,26.286,18.478,25.836,15.974,26.219,16.176,26.043,17.767,26.043,17.767,26.208,18.33,25.576,17.099,25.551,16.685,24.601,16.311,26.201,15.438,24.942,16.034,25.794,19.218,25.22,17.209,25.948,15.762,24.903,18.532,26.258,16.643,26.329,16.619,26.573,15.641,25.955,16.87,26.026,15.442,25.241,17.982,26.319,17.507,25.87,16.451,25.727,17.223,27.114,18.16,26.527,18.074,25.644,17.186,25.936,18.982,26.126,16.391,25.599,18.512,25.869,16.722,26.281,16.216,25.046,17.556,24.553,16.788,25.955,16.494,24.118,17.752,24.441,18.555,26.105,17.598,25.283,17.007,24.991,20.302,25.559,17.071,26.493,15.638
"Dec 3, 2017",25.519,16.52,24.14,15.526,24.089,15.879,23.85,16.385,23.463,18.624,23.889,17.253,25.173,13.8,24.948,16.362,23.288,17.476,22.726,16.152,23.155,15.881,23.733,17.626,25.529,15.006,24.465,16.03,24.933,15.1,24.54,13.418,23.453,16.131,25.676,14.23,25.484,15.552,24.021,15.976,24.021,15.976,24.81,16.076,24.827,15.106,24.468,16.974,23.731,16.154,24.852,14.67,22.775,14.443,24.738,16.715,24.414,14.874,24.348,14.118,23.855,17.349,25.112,14.877,25.066,15.728,25.314,14.933,25.401,15.933,23.971,15.308,23.338,15.92,24.204,15.909,25.26,15.551,24.979,16.027,24.619,16.097,24.203,15.798,24.057,14.338,24.924,16.972,24.63,15.192,24.037,16.793,24.897,14.221,24.623,15.769,22.919,16.766,23.638,16.251,25.211,15.399,21.701,16.096,23.708,19.28,25.087,16.107,25.068,14.758,23.684,18.637,24.752,15.647,25.762,15.198
"Dec 11, 2017",24.979,16.803,24.448,15.99,25.176,16.714,23.787,17.932,23.803,18.478,23.943,17.518,25.631,15.163,24.524,17.677,23.944,17.855,23.942,16.384,24.735,16.826,24.245,18.23,24.361,15.587,24.439,17.823,24.614,14.552,24.402,17.215,24.435,17.91,26.687,14.263,24.994,16.92,24.395,16.626,24.395,16.626,24.385,17.943,24.403,15.723,24.675,17.638,24.081,16.254,24.882,17.071,24.064,15.902,22.823,18.457,24.34,15.762,24.395,16.493,23.832,17.934,26.122,15.911,24.376,16.683,25.259,16.589,24.331,16.579,24.537,16.769,23.595,17.405,24.384,16.922,25.156,15.088,25.185,17.565,24.561,16.876,24.199,17.105,24.297,16.527,24.332,18.101,26.264,15.269,24.274,17.795,24.505,16.639,26.626,15.875,24.7,17.593,24.235,16.786,24.778,16.914,23.176,17.373,24.231,18.914,24.546,16.295,24.013,16.432,23.449,19.005,24.525,16.38,27.847,14.156
"Dec 19, 2017",24.299,14.907,23.358,15.335,24.823,16.902,23.899,16.814,22.654,16.51,23.501,15.901,24.69,15.269,23.645,15.858,22.407,16.054,23.807,16.585,23.466,15.425,23.647,17.406,23.909,14.812,24.958,16.845,23.716,14.937,22.788,14.549,24.224,17.001,24.845,14.857,23.931,14.153,23.466,15.522,23.466,15.522,24.67,17.681,23.548,14.857,22.855,15.018,23.611,14.545,23.128,13.96,23.339,15.594,23.877,17.401,23.971,15.268,23.421,14.579,23.488,17.146,24.429,15.235,24.158,14.58,23.821,13.776,23.516,14.405,22.925,14.952,23.617,16.802,24.326,14.844,23.975,15.357,23.555,15.113,24.851,15.298,24.267,15.696,23.686,15.243,24.185,16.905,24.236,15.433,24.106,17.442,23.811,14.615,24.209,15.484,23.713,16.27,23.165,15.193,23.474,14.449,22.923,16.968,22.559,16.687,23.825,15.49,23.539,15.008,23.593,18.593,23.412,14.774,24.736,14.967
"Dec 27, 2017",24.98,16.33,22.935,14.847,26.231,16.826,24.974,16.991,22.474,16.619,23.698,16.006,23.974,14.504,24.74,16.227,22.551,16.291,24.9,17.143,24.232,16.122,23.459,18.28,23.493,14.53,25.128,17.069,23.165,13.872,23.644,14.072,24.718,17.526,23.983,13.947,24.651,15.213,24.36,16.798,24.36,16.798,25.061,17.387,24.144,14.74,23.596,15.791,23.952,14.608,24.101,14.51,24.514,16.081,24.424,17.522,23.802,14.6,23.801,14.075,23.726,18.297,24.463,14.094,24.475,15.828,24.321,14.697,23.877,15.249,23.843,14.148,24.326,17.276,24.994,15.992,23.712,14.535,23.739,16.495,25.208,16.878,24.687,16.559,23.539,14.695,25.031,16.931,23.897,14.256,24.264,18.242,23.942,14.285,24.602,14.063,24.163,17.26,23.532,15.116,23.868,14.875,23.636,17.509,22.587,16.755,24.742,15.536,23.64,14.333,24.393,18.129,23.992,14.751,24.103,13.9
"Jan 1, 2018",22.483,11.65,19.711,11.075,22.716,14.464,22.452,15.344,20.11,14.206,20.615,13.712,20.839,11.395,22.905,12.508,19.735,13.649,21.459,14.418,21.613,12.913,21.293,15.11,20.116,11.014,21.82,14.118,19.34,9.978,20.719,10.626,21.185,13.936,20.723,10.389,21.194,11.031,22.009,12.406,22.009,12.406,21.503,14.222,22.025,11.137,20.684,12.678,21.187,12.262,20.889,11.103,21.116,13.652,23.504,13.907,21.931,12.077,21.372,10.965,20.82,14.452,21.71,11.777,20.786,12.104,21.023,11.289,21.474,10.7,21.547,11.192,20.101,14.615,20.96,12.159,18.772,10.562,20.8,12.815,21.625,12.991,21.827,12.955,19.931,11.604,24.082,13.705,20.816,11.685,21.388,14.651,20.992,10.854,20.737,11.055,21.658,13.695,20.745,12.875,21.201,11.139,20.502,15.119,20.323,14.48,23.248,11.589,20.728,10.893,22.454,15.946,21.56,10.771,19.487,10.075
"Jan 9, 2018",20.263,11.581,18.33,10.596,21.261,12.933,20.919,13.892,19.172,13.361,19.712,12.713,18.267,10.047,19.485,12.719,19.064,12.797,20.099,12.122,20.721,12.441,20.129,13.975,18.413,10.293,20.76,13.097,17.918,9.929,19.731,10.484,20.312,13.351,,9.464,19.751,10.558,19.511,12.314,19.511,12.314,20.913,13.331,18.411,10.769,19.561,12.41,20.212,11.658,20.19,11.028,19.619,12.328,19.772,13.133,17.761,10.744,19.439,10.245,19.769,13.456,18.681,10.315,19.808,11.331,19.713,11.092,18.888,10.465,19.959,10.474,20.616,13.495,20.005,11.411,17.814,10.341,19.453,11.993,20.324,12.446,20.016,12.591,19.131,10.938,20.035,13.501,19.129,10.072,20.179,13.788,18.924,10.335,18.91,10.128,20.711,13.1,19.885,12.113,19.36,10.665,19.221,13.385,19.452,13.714,19.065,11.873,18.157,10.552,20.219,14.551,18.826,11.009,,9.281
"Jan 17, 2018",23.78,14.078,20.984,12.923,24.312,14.988,23.994,16.465,21.922,14.992,22.402,14.642,22.638,12.373,22.883,15.254,21.607,14.426,23.042,14.623,23.446,14.035,22.522,15.043,22.054,12.8,23.546,15.551,21.414,12.143,22.383,12.823,23.796,15.488,23.839,11.69,23.221,12.714,23.032,14.948,23.032,14.948,23.133,16.234,22.624,13.155,22.758,15.141,23.001,13.756,22.821,13.84,22.747,14.588,22.467,16.023,22.458,13.189,22.322,12.655,22.539,14.972,21.716,12.976,23.117,13.641,22.993,13.634,22.47,12.678,22.183,12.862,23.265,16.057,23.401,13.406,21.071,12.964,22.792,14.267,24.207,14.428,23.265,15.068,21.112,13.461,23.135,16.255,22.356,12.502,23.297,15.373,22.249,12.703,22.381,12.587,23.496,14.418,22.51,14.01,22.751,13.004,21.862,15.296,22.286,15.348,22.67,14.57,22.073,12.872,22.924,17.348,22.6,13.675,22.12,11.489
"Jan 25, 2018",23.476,13.61,21.925,12.895,23.78,13.968,21.232,13.534,22.386,14.98,22.664,14.497,21.615,12.179,22.033,14.651,22.083,14.436,22.848,13.247,23.926,13.996,22.716,15.238,22.436,12.693,23.187,14.526,21.853,12.583,22.943,13.533,23.323,14.863,22.286,11.738,23.64,12.612,22.509,13.666,22.509,13.666,22.717,14.628,22.279,12.978,23.607,15.321,23.457,13.724,23.489,14.153,21.97,12.892,21.737,14.976,21.662,12.386,22.764,12.669,22.524,14.812,21.729,12.117,22.877,13.371,23.589,13.776,22.709,12.377,22.706,13.285,21.087,13.65,23.092,12.762,21.695,13.352,23.501,14.279,23.521,13.632,22.27,13.974,22.256,13.411,21.977,15.109,22.282,12.161,23.23,15.083,22.86,12.607,22.614,11.585,23.802,14.565,22.998,13.967,23.271,13.014,21.183,13.81,22.843,15.558,22.027,14.171,22.298,12.972,21.417,15.045,22.348,13.231,21.929,10.785
