datetime,Unnamed: 0.1,name,tempmax_x,tempmin_x,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed_x,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,Unnamed: 0,weathercode,tempmax_y,tempmin_y,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_y,et0_fao_evapotranspiration,river_discharge
01-06-2015,881,Naryanganj ,105.2,86.1,95.1,106.7,85.6,95.6,60.3,32.4,0.012,100,12.5,rain,,,,15.9,188.9,1000.3,40.6,2.5,264.6,22.8,8,,2015-06-01T05:23:40,2015-06-01T18:50:03,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42675099999,remote",1977,51,33.2,27.4,30.2,35.0,0.2,0.2,1.0,21.2,5.2,465.66
01-06-2016,1247,Naryanganj ,105.9,82.5,94.3,107.0,85.9,95.6,62.2,36.9,0.008,100,8.33,rain,,,,6.9,346.9,1005.4,27.4,3.8,275.8,23.8,9,,2016-06-01T05:23:34,2016-06-01T18:50:21,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42675099999,42776099999,remote",2343,61,32.2,26.0,28.4,34.9,5.5,5.5,10.0,10.3,4.25,587.84
01-06-2017,1612,Naryanganj ,101.0,82.1,90.8,105.2,87.4,95.6,68.9,52.1,0.0,0,0.0,,,,,7.8,302.8,1001.9,60.9,3.7,212.0,18.2,8,,2017-06-01T05:23:36,2017-06-01T18:50:15,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,remote",2708,63,28.2,25.5,27.0,32.3,42.6,42.6,16.0,16.0,1.22,745.45
01-06-2018,1977,Naryanganj ,110.0,84.1,96.8,110.3,86.1,97.5,60.5,32.7,0.088,100,33.33,rain,,,23.0,16.6,244.3,1003.5,37.1,3.4,298.0,25.8,10,,2018-06-01T05:23:38,2018-06-01T18:50:09,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",3073,63,31.5,25.8,27.6,33.6,18.1,18.1,18.0,12.2,3.39,575.77
01-06-2019,2342,Naryanganj ,109.8,88.6,98.4,109.0,88.8,97.8,57.5,26.8,0.0,0,0.0,,,,,13.2,215.9,1002.4,55.7,3.1,255.6,21.9,8,,2019-06-01T05:23:40,2019-06-01T18:50:04,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",3438,63,31.8,25.1,27.0,32.6,25.5,25.5,20.0,10.9,2.75,463.52
01-06-2020,2708,Naryanganj ,102.2,80.0,89.2,107.2,80.0,91.2,64.7,47.3,0.469,100,75.0,rain,,,,14.5,211.0,1006.5,70.8,2.5,227.0,19.7,8,,2020-06-01T05:23:35,2020-06-01T18:50:24,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42675099999,42776099999,VAJB,remote",3804,61,32.2,26.0,28.7,34.4,3.6,3.6,8.0,12.9,4.27,565.24
01-06-2021,3100,Naryanganj,103.4,79.4,89.8,105.0,79.4,92.4,65.9,47.8,0.008,100,8.33,rain,,,,11.4,275.6,1004.6,39.6,2.6,277.1,24.0,9,,2021-06-01T05:23:38,2021-06-01T18:50:18,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42675099999,42776099999,VAJB,remote",4169,63,28.1,25.0,26.4,32.1,25.7,25.7,20.0,11.7,1.54,285.42
01-06-2022,3465,Naryanganj,107.6,83.0,95.1,104.3,81.2,93.3,52.0,25.6,0.0,0,0.0,,0.0,0.0,14.8,11.4,353.6,1001.5,36.6,7.1,336.0,29.0,10,10.0,2022-06-01T05:23:40,2022-06-01T18:50:13,0.06,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",4534,63,31.0,25.5,27.8,34.1,9.7,9.7,15.0,6.0,3.76,370.54
01-06-2023,3830,Naryanganj,105.7,77.1,92.2,107.6,77.1,91.5,56.1,31.9,0.0,0,0.0,,0.0,0.0,20.4,11.4,307.3,1006.5,14.3,6.5,343.0,29.6,10,10.0,2023-06-01T05:23:43,2023-06-01T18:50:08,0.41,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",4899,51,34.8,27.7,31.1,37.9,0.4,0.4,1.0,12.5,5.31,279.54
01-07-2013,181,Naryanganj ,83.6,71.7,77.0,90.8,71.7,78.5,74.0,90.7,1.715,100,100.0,rain,,,,15.9,291.0,999.3,84.1,2.5,168.9,14.7,6,,2013-07-01T05:27:27,2013-07-01T18:58:12,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,remote",1277,61,29.8,25.6,27.3,32.7,5.6,5.6,12.0,14.0,2.45,436.52
01-07-2014,546,Naryanganj ,102.3,78.5,90.6,106.7,78.5,93.5,65.7,45.8,0.0,0,0.0,,,,,20.8,297.2,1001.1,42.0,2.5,322.3,27.7,10,,2014-07-01T05:27:23,2014-07-01T18:58:12,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",1642,61,30.1,26.0,27.5,31.7,5.7,5.7,7.0,19.5,3.02,472.15
01-07-2015,911,Naryanganj ,91.5,74.4,80.3,101.0,74.4,83.0,72.7,78.7,0.364,100,100.0,rain,,,,14.8,266.1,1004.9,88.6,2.5,203.9,17.6,6,,2015-07-01T05:27:18,2015-07-01T18:58:10,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,remote",2007,61,30.3,25.5,27.5,32.8,8.2,8.2,17.0,17.7,3.2,565.24
01-07-2016,1277,Naryanganj ,95.1,76.4,84.2,113.1,76.4,92.2,77.1,80.8,0.855,100,79.17,rain,,,,11.0,283.3,999.1,88.7,3.3,161.6,14.0,5,,2016-07-01T05:27:33,2016-07-01T18:58:13,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,remote",2373,63,30.5,26.5,28.0,32.8,16.4,16.4,14.0,18.5,3.37,446.71
01-07-2017,1642,Naryanganj ,88.8,73.5,79.3,97.4,73.5,82.3,74.5,86.2,0.925,100,100.0,rain,,,,13.4,229.7,1000.1,90.6,3.0,212.6,18.4,7,,2017-07-01T05:27:28,2017-07-01T18:58:12,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,remote",2738,63,31.4,26.1,28.0,32.9,10.2,10.2,16.0,18.3,3.56,708.58
01-07-2018,2007,Naryanganj ,91.3,74.9,82.3,98.2,74.9,86.1,72.4,73.6,0.358,100,66.67,rain,,,18.3,11.6,240.7,1003.6,82.8,2.9,200.0,17.4,8,,2018-07-01T05:27:24,2018-07-01T18:58:12,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",3103,63,31.4,26.0,28.2,32.9,8.5,8.5,13.0,22.7,4.1,513.04
01-07-2019,2372,Naryanganj ,93.2,74.2,81.4,102.9,74.2,85.1,73.6,78.7,0.755,100,87.5,rain,,,25.3,13.9,286.0,996.2,69.9,2.6,231.3,19.9,7,,2019-07-01T05:27:20,2019-07-01T18:58:12,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",3468,61,31.7,27.0,28.9,33.3,2.6,2.6,4.0,21.2,4.31,566.54
01-07-2020,2738,Naryanganj ,93.2,74.0,82.6,105.1,74.0,87.3,72.9,74.5,0.232,100,58.33,rain,,,,11.4,224.1,1004.4,55.5,2.7,303.9,26.2,9,,2020-07-01T05:27:35,2020-07-01T18:58:15,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",3834,61,32.7,26.7,29.4,35.3,4.6,4.6,9.0,13.0,4.56,690.83
01-07-2021,3130,Naryanganj,95.0,76.7,83.0,107.4,76.7,87.6,74.9,78.4,0.562,100,100.0,rain,,,,13.9,241.5,1002.8,73.7,2.7,217.2,18.8,8,,2021-07-01T05:27:31,2021-07-01T18:58:15,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",4199,63,29.0,26.1,27.3,33.2,15.9,15.9,19.0,15.5,1.36,501.34
01-07-2022,3495,Naryanganj,89.6,74.7,81.8,100.3,74.7,86.5,74.0,78.2,0.3,100,54.17,rain,0.0,0.0,7.6,6.9,240.4,1001.0,77.7,6.3,229.6,19.6,9,30.0,2022-07-01T05:27:27,2022-07-01T18:58:15,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",4564,51,29.7,25.8,27.5,33.2,2.8,2.8,13.0,13.9,2.5,553.63
01-07-2023,3860,Naryanganj,89.6,76.0,81.9,102.6,76.0,87.8,75.6,81.7,0.434,100,70.83,rain,0.0,0.0,17.0,16.1,231.5,1003.3,75.7,5.4,205.6,17.9,7,30.0,2023-07-01T05:27:23,2023-07-01T18:58:15,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",4929,63,31.2,26.4,28.4,34.8,23.1,23.1,16.0,16.3,2.59,505.99
01-08-2013,212,Naryanganj ,88.4,75.3,80.3,100.1,75.3,84.5,76.3,88.4,0.795,100,100.0,rain,,,,13.9,57.4,994.2,93.0,2.5,294.9,25.7,10,,2013-08-01T05:40:00,2013-08-01T18:50:25,0.81,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42675099999,remote",1308,55,28.7,25.1,26.8,31.1,2.9,2.9,8.0,21.3,2.75,319.63
01-08-2014,577,Naryanganj ,86.6,74.2,79.3,99.6,74.2,82.9,75.5,89.0,0.527,100,100.0,rain,,,,13.2,258.2,998.8,88.6,2.5,209.1,18.1,7,,2014-08-01T05:39:54,2014-08-01T18:50:34,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,remote",1673,53,30.9,26.4,28.4,34.0,1.6,1.6,7.0,16.6,3.91,377.44
01-08-2015,942,Naryanganj ,89.3,72.6,79.4,95.9,72.6,81.4,71.9,79.4,0.004,100,4.17,rain,,,,15.4,296.1,1004.8,68.5,2.5,198.3,17.2,6,,2015-08-01T05:39:48,2015-08-01T18:50:41,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42675099999,remote",2038,63,29.5,24.9,25.9,29.0,21.2,21.2,21.0,27.9,1.83,915.22
01-08-2016,1308,Naryanganj ,86.1,72.9,78.9,97.4,72.9,82.1,75.2,88.8,0.643,100,100.0,rain,,,,9.4,208.0,1001.8,94.3,3.8,204.0,17.5,7,,2016-08-01T05:40:07,2016-08-01T18:50:17,0.94,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,remote",2404,55,31.1,25.8,28.0,33.1,6.1,6.1,13.0,15.6,3.32,565.24
01-08-2017,1673,Naryanganj ,89.7,72.1,80.9,99.0,72.1,85.2,73.9,80.5,0.0,0,0.0,,,,,9.2,268.4,1005.6,69.1,3.2,284.1,24.5,9,,2017-08-01T05:40:01,2017-08-01T18:50:25,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,remote",2769,63,32.5,26.5,29.1,35.4,12.1,12.1,6.0,14.1,4.18,834.6
01-08-2018,2038,Naryanganj ,84.2,72.1,77.0,91.9,72.1,78.6,72.4,86.2,0.112,100,75.0,rain,,,20.8,20.8,270.6,1002.6,88.5,2.0,197.8,17.1,7,,2018-08-01T05:39:55,2018-08-01T18:50:33,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",3134,63,30.2,25.6,27.2,32.4,21.0,21.0,17.0,15.2,2.68,487.65
01-08-2019,2403,Naryanganj ,81.6,72.9,76.8,87.1,72.9,77.5,73.8,90.5,0.18,100,91.67,rain,,,,16.3,238.3,1000.8,84.3,2.0,136.6,11.8,5,,2019-08-01T05:39:50,2019-08-01T18:50:42,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",3499,51,31.2,25.8,28.3,33.8,0.9,0.9,3.0,15.8,3.94,591.93
01-08-2020,2769,Naryanganj ,91.4,74.7,81.5,102.6,74.7,87.4,76.1,84.6,0.22,100,58.33,rain,,,,9.2,229.5,1004.8,80.0,2.3,241.3,20.8,7,,2020-08-01T05:40:09,2020-08-01T18:50:18,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42675099999,42776099999,VAJB,remote",3865,51,32.5,27.4,30.1,37.3,0.7,0.7,4.0,6.0,4.49,711.85
01-08-2021,3161,Naryanganj,80.0,73.4,75.0,80.0,73.4,75.0,72.4,91.7,0.384,100,95.83,rain,,,32.2,23.0,244.5,999.8,97.3,1.7,150.0,12.9,6,,2021-08-01T05:40:04,2021-08-01T18:50:27,0.76,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",4230,63,30.2,25.8,27.4,33.2,24.6,24.6,18.0,11.1,2.6,521.4
01-08-2022,3526,Naryanganj,90.6,75.3,82.8,102.6,75.3,88.4,73.9,75.4,0.304,100,58.33,rain,0.0,0.0,12.8,12.8,251.2,1004.2,66.9,6.1,302.2,26.1,9,30.0,2022-08-01T05:39:59,2022-08-01T18:50:35,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",4595,63,32.4,26.4,28.7,35.4,11.0,11.0,19.0,10.3,3.12,373.11
01-08-2023,3891,Naryanganj,87.8,75.1,80.3,101.7,75.1,84.7,76.2,87.8,0.418,100,58.33,rain,0.0,0.0,27.1,92.2,276.6,1001.2,95.6,4.9,218.8,18.8,8,30.0,2023-08-01T05:39:53,2023-08-01T18:50:44,0.48,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",4960,61,33.2,26.8,29.0,33.4,5.8,5.8,15.0,29.5,4.49,416.83
01-09-2013,243,Naryanganj ,89.0,71.5,78.7,99.1,71.5,81.7,74.1,86.8,0.223,100,62.5,rain,,,,7.8,304.5,1005.9,71.9,2.5,281.0,24.1,9,,2013-09-01T05:51:18,2013-09-01T18:26:26,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42675099999,remote",1339,63,30.8,25.6,27.5,33.0,13.9,13.9,14.0,15.8,2.74,394.37
01-09-2014,608,Naryanganj ,87.5,73.7,78.7,99.9,73.7,81.3,74.7,88.3,0.886,100,100.0,rain,,,,9.8,120.9,996.5,78.5,2.5,183.8,15.7,6,,2014-09-01T05:51:14,2014-09-01T18:26:40,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,remote",1704,61,29.9,25.3,26.8,31.0,10.7,10.7,10.0,21.9,3.16,533.56
01-09-2015,973,Naryanganj ,88.1,72.8,78.2,93.8,72.8,80.2,73.6,87.3,0.324,100,100.0,rain,,,,10.5,285.9,1004.5,84.2,2.5,242.1,21.0,9,,2015-09-01T05:51:09,2015-09-01T18:26:54,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,remote",2069,61,27.0,25.2,26.1,31.6,22.3,22.3,24.0,12.9,0.93,876.0
01-09-2016,1339,Naryanganj ,88.8,72.4,79.8,98.4,72.4,83.3,74.1,83.9,0.02,100,20.83,rain,,,,12.3,252.4,1003.6,77.0,2.9,262.8,22.8,9,,2016-09-01T05:51:23,2016-09-01T18:26:11,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42675099999,remote",2435,61,30.2,26.1,27.7,33.1,8.7,8.7,19.0,15.9,2.62,434.51
01-09-2017,1704,Naryanganj ,89.7,71.0,81.3,99.3,71.0,85.1,73.1,77.6,0.056,100,58.33,rain,,,,8.7,287.1,1007.3,68.6,3.3,283.3,24.5,9,,2017-09-01T05:51:18,2017-09-01T18:26:25,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42675099999,42776099999,remote",2800,63,28.4,25.1,26.4,31.7,15.8,15.8,22.0,14.1,1.27,764.6
01-09-2018,2069,Naryanganj ,80.7,71.5,74.9,83.8,71.5,75.0,71.9,90.9,0.197,100,66.67,rain,,,,16.1,283.7,1005.1,84.0,2.3,169.5,14.5,6,,2018-09-01T05:51:14,2018-09-01T18:26:39,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",3165,53,30.9,25.2,27.5,31.8,4.1,4.1,15.0,20.3,3.49,355.45
01-09-2019,2434,Naryanganj ,87.3,73.8,79.8,99.3,73.8,84.1,76.4,89.8,0.064,100,54.17,rain,,,,11.4,115.6,1001.3,74.6,2.0,216.0,18.8,8,,2019-09-01T05:51:10,2019-09-01T18:26:53,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",3530,51,33.5,26.8,29.2,36.2,1.0,1.0,4.0,12.3,4.35,440.57
01-09-2020,2800,Naryanganj ,86.0,71.5,78.5,97.2,71.5,81.5,73.5,85.9,0.0,0,0.0,,,,,9.2,287.4,1008.4,55.6,2.9,268.5,23.2,9,,2020-09-01T05:51:25,2020-09-01T18:26:11,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",3896,61,29.0,25.8,26.9,33.0,10.0,10.0,12.0,10.2,1.74,536.03
01-09-2021,3192,Naryanganj,91.4,73.8,79.4,100.6,73.8,82.0,73.6,83.8,0.072,100,62.5,rain,,,,13.9,167.9,1007.8,76.9,3.3,241.8,21.0,8,,2021-09-01T05:51:21,2021-09-01T18:26:25,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",4261,65,31.4,26.0,28.5,34.9,15.2,15.2,10.0,8.6,3.39,534.8
01-09-2022,3557,Naryanganj,90.1,73.5,82.2,103.9,73.5,88.9,75.6,81.3,0.436,100,66.67,rain,0.0,0.0,25.3,17.2,211.1,1007.4,72.1,4.9,271.5,23.3,9,75.0,2022-09-01T05:51:17,2022-09-01T18:26:40,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",4626,63,32.4,27.0,29.5,35.7,10.9,10.9,11.0,9.2,4.38,294.12
01-10-2013,273,Naryanganj ,85.4,69.9,78.1,93.7,69.9,80.5,73.1,85.5,0.068,100,58.33,rain,,,,9.6,16.0,1004.0,40.6,2.5,256.8,22.1,8,,2013-10-01T06:00:26,2013-10-01T17:56:39,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42675099999,remote",1369,53,30.3,24.7,26.8,32.2,2.1,2.1,10.0,13.4,2.75,388.94
01-10-2014,638,Naryanganj ,93.5,67.6,78.5,97.5,67.6,79.9,67.9,71.8,0.0,0,0.0,,,,,5.8,354.1,1010.9,3.7,2.5,275.1,23.9,9,,2014-10-01T06:00:21,2014-10-01T17:56:53,0.25,Clear,Clear conditions throughout the day.,clear-day,"42675099999,remote",1734,2,32.0,25.0,29.3,35.9,0.0,0.0,0.0,5.8,4.07,394.37
01-10-2015,1003,Naryanganj ,91.5,69.3,79.4,96.5,69.3,82.4,70.3,75.1,0.0,0,0.0,,,,,4.7,84.2,1011.1,49.3,2.5,232.6,20.1,9,,2015-10-01T06:00:16,2015-10-01T17:57:07,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",2099,51,32.7,27.3,30.0,36.8,0.4,0.4,3.0,7.3,3.81,635.8
01-10-2016,1369,Naryanganj ,89.7,72.8,79.3,98.4,72.8,82.7,74.3,86.0,0.016,100,16.67,rain,,,,13.9,103.1,1007.8,71.8,3.5,223.7,19.4,8,,2016-10-01T06:00:32,2016-10-01T17:56:23,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42675099999,remote",2465,51,31.5,26.0,28.7,35.1,0.3,0.3,2.0,8.3,3.2,491.04
01-10-2017,1734,Naryanganj ,91.5,71.9,80.9,98.7,71.9,83.8,71.2,73.8,0.044,100,29.17,rain,,,,3.8,5.1,1008.6,22.1,3.0,254.4,22.2,9,,2017-10-01T06:00:26,2017-10-01T17:56:37,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42675099999,42776099999,remote",2830,63,30.6,24.9,27.2,33.2,12.5,12.5,10.0,10.8,2.67,675.08
01-10-2018,2099,Naryanganj ,91.9,70.4,79.5,95.7,70.4,81.1,67.2,67.5,0.0,0,0.0,,,,,4.3,11.9,1011.4,2.7,3.1,278.0,24.1,9,,2018-10-01T06:00:22,2018-10-01T17:56:52,0.72,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",3195,1,33.2,24.8,29.0,34.7,0.0,0.0,0.0,8.5,4.62,273.79
01-10-2019,2464,Naryanganj ,86.0,72.1,77.4,97.2,72.1,79.3,73.2,87.6,0.397,100,37.5,rain,,,,17.2,185.4,1010.8,67.6,2.4,148.4,13.0,5,,2019-10-01T06:00:18,2019-10-01T17:57:06,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42675099999,42776099999,VAJB,remote",3560,63,28.2,24.3,25.9,31.0,10.1,10.1,15.0,10.2,1.87,414.91
01-10-2020,2830,Naryanganj ,87.8,68.8,77.6,92.4,68.8,78.9,67.9,73.9,0.0,0,0.0,,,,,9.2,336.0,1007.5,49.8,2.5,258.8,22.5,9,,2020-10-01T06:00:33,2020-10-01T17:56:22,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",3926,63,31.3,26.2,28.4,34.8,5.0,5.0,9.0,10.2,3.07,557.47
01-10-2021,3222,Naryanganj,89.6,72.2,80.4,98.2,72.2,83.6,73.1,80.3,0.16,100,37.5,rain,,,,9.2,19.6,1010.6,63.6,4.1,254.2,22.1,9,,2021-10-01T06:00:29,2021-10-01T17:56:37,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42675099999,42776099999,VAJB,remote",4291,51,31.6,25.7,28.9,35.3,0.1,0.1,1.0,7.7,3.66,378.31
01-10-2022,3587,Naryanganj,91.4,69.0,80.3,100.6,69.0,83.3,69.4,70.6,0.004,100,4.17,rain,0.0,0.0,12.8,10.3,352.3,1006.5,20.7,6.1,266.5,23.0,9,30.0,2022-10-01T06:00:25,2022-10-01T17:56:52,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42675099999,42776099999,VAJB,remote",4656,61,31.8,25.2,28.4,35.1,11.0,11.0,17.0,11.2,3.16,433.51
01-11-2013,304,Naryanganj ,85.4,58.7,71.6,84.8,58.7,71.8,60.2,69.4,0.0,0,0.0,,,,,5.6,177.6,1013.9,3.7,2.3,226.1,19.6,8,,2013-11-01T06:13:40,2013-11-01T17:31:10,0.93,Clear,Clear conditions throughout the day.,clear-day,"42675099999,remote",1400,1,28.7,20.0,24.1,27.0,0.0,0.0,0.0,8.2,3.6,278.9
01-11-2014,669,Naryanganj ,87.5,64.3,72.9,86.2,64.3,73.0,60.1,66.1,0.0,0,0.0,,,,,8.3,24.4,1012.9,26.5,2.5,218.9,18.9,8,,2014-11-01T06:13:32,2014-11-01T17:31:19,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",1765,1,29.4,20.2,24.5,27.7,0.0,0.0,0.0,9.1,3.69,235.59
01-11-2015,1034,Naryanganj ,84.8,59.8,71.9,86.5,59.8,72.4,63.2,76.1,0.0,0,0.0,,,,,8.3,75.6,1013.9,58.6,2.5,230.7,19.9,8,,2015-11-01T06:13:24,2015-11-01T17:31:28,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",2130,63,27.0,21.0,23.3,25.9,7.1,7.1,8.0,13.5,2.69,369.68
01-11-2016,1400,Naryanganj ,84.8,56.6,68.0,82.7,56.6,67.8,55.3,67.7,0.0,0,0.0,,,,,6.5,49.2,1016.3,0.0,3.1,233.7,20.2,8,,2016-11-01T06:13:49,2016-11-01T17:31:01,0.05,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,remote",2496,61,31.2,23.9,27.2,32.2,3.4,3.4,3.0,7.0,3.47,342.56
01-11-2017,1765,Naryanganj ,86.0,58.9,70.9,85.0,58.9,70.9,56.7,62.9,0.0,0,0.0,,,,,5.8,94.3,1015.4,2.3,3.5,221.4,19.1,8,,2017-11-01T06:13:40,2017-11-01T17:31:09,0.4,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",2861,1,28.1,19.1,23.6,26.6,0.0,0.0,0.0,8.6,3.44,511.86
01-11-2018,2130,Naryanganj ,87.9,63.1,74.2,89.0,63.1,74.6,63.3,72.2,0.0,0,0.0,,,,,6.7,67.4,1013.6,9.7,3.4,229.8,19.9,8,,2018-11-01T06:13:33,2018-11-01T17:31:18,0.77,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",3226,1,29.6,20.5,25.9,30.5,0.0,0.0,0.0,6.6,3.42,204.12
01-11-2019,2495,Naryanganj ,87.8,64.7,74.5,88.5,64.7,75.1,63.7,71.0,0.036,100,25.0,rain,,,,9.2,108.9,1014.2,50.2,2.3,177.1,15.2,7,,2019-11-01T06:13:25,2019-11-01T17:31:27,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42675099999,42776099999,VAJB,remote",3591,2,29.7,21.2,25.5,29.4,0.0,0.0,0.0,8.3,3.42,385.37
01-11-2020,2861,Naryanganj ,82.4,57.8,68.6,81.2,57.8,68.4,53.2,61.4,0.0,0,0.0,,,,,9.2,26.1,1015.3,4.7,2.3,215.7,18.7,8,,2020-11-01T06:13:51,2020-11-01T17:31:01,0.52,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",3957,63,29.2,24.0,26.0,30.4,6.0,6.0,8.0,9.9,2.4,423.62
01-11-2021,3253,Naryanganj,82.4,56.9,68.0,80.8,56.9,67.8,49.4,53.9,0.0,0,0.0,,,,,8.1,82.3,1015.8,20.3,2.8,245.7,21.2,9,,2021-11-01T06:13:43,2021-11-01T17:31:10,0.88,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",4322,0,28.4,18.9,23.8,26.0,0.0,0.0,0.0,9.7,3.84,275.69
01-11-2022,3618,Naryanganj,84.2,58.4,70.5,83.1,58.4,70.4,56.0,62.4,0.0,0,0.0,,0.0,0.0,4.5,6.9,45.0,1015.4,1.4,5.9,236.3,20.3,8,10.0,2022-11-01T06:13:36,2022-11-01T17:31:19,0.25,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",4687,0,31.0,22.9,26.7,31.0,0.0,0.0,0.0,8.6,3.71,369.68
