datetime,Unnamed: 0.1,name,tempmax_x,tempmin_x,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed_x,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,Unnamed: 0_x,river_discharge,Unnamed: 0_y,weathercode,tempmax_y,tempmin_y,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_y,et0_fao_evapotranspiration
01-07-2014,181,"Mymensingh,Bangladesh",32.7,26.6,29.0,43.8,26.6,35.7,26.7,88.1,5.7,100.0,87.5,rain,,,,20.9,151.0,1001.6,81.1,6.5,241.1,21.0,8,,2014-07-01T05:12:41,2014-07-01T18:51:34,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2007,186.07,1642,65,31.7,25.9,28.0,32.7,17.7,17.7,12.0,15.0,2.8
01-07-2015,546,"Mymensingh,Bangladesh",32.4,25.4,28.9,42.2,25.4,34.5,26.1,85.5,2.6,100.0,50.0,rain,,,,19.8,162.5,1004.6,56.9,6.5,315.6,27.3,9,,2015-07-01T05:12:36,2015-07-01T18:51:33,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41886099999,remote,41909099999",2372,264.46,2007,53,31.7,25.6,27.8,33.1,2.5,2.5,11.0,14.8,3.31
01-07-2016,912,"Mymensingh,Bangladesh",33.5,26.6,29.3,43.0,26.6,36.2,26.7,86.9,8.7,100.0,70.83,rain,,,,21.2,146.8,1000.5,87.6,6.7,209.0,18.1,7,,2016-07-01T05:12:52,2016-07-01T18:51:36,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41886099999,remote,41909099999",2738,185.64,2373,53,32.2,26.2,28.3,33.6,4.8,4.8,15.0,14.3,3.0
01-07-2017,1277,"Mymensingh,Bangladesh",30.2,27.1,28.4,40.0,31.6,35.5,27.1,92.6,23.4,100.0,100.0,rain,,,,25.6,143.2,999.2,91.7,6.3,134.9,11.6,5,,2017-07-01T05:12:47,2017-07-01T18:51:35,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3103,249.61,2738,63,31.1,25.4,27.6,32.6,19.3,19.3,20.0,16.5,2.59
01-07-2018,1642,"Mymensingh,Bangladesh",30.2,26.2,28.1,39.2,26.2,33.6,26.8,92.7,11.9,100.0,83.33,rain,,,,18.4,178.2,1002.5,93.4,3.0,128.6,11.0,4,,2018-07-01T05:12:42,2018-07-01T18:51:35,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3468,203.17,3103,61,32.0,25.8,28.1,33.3,13.6,13.6,21.0,16.6,3.53
01-07-2018,1643,"Mymensingh,Bangladesh",30.2,26.2,28.1,39.2,26.2,33.6,26.8,92.7,11.9,100.0,83.33,rain,,,,18.4,178.2,1002.5,93.4,3.0,128.6,11.0,4,,2018-07-01T05:12:42,2018-07-01T18:51:35,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3468,203.17,3103,61,32.0,25.8,28.1,33.3,13.6,13.6,21.0,16.6,3.53
01-07-2019,2191,"Mymensingh,Bangladesh",32.9,27.2,29.5,42.0,31.8,37.2,26.8,85.8,8.1,100.0,70.83,rain,,,,18.7,133.2,998.7,83.3,5.8,231.3,20.2,7,,2019-07-01T05:12:38,2019-07-01T18:51:35,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3833,252.51,3468,63,33.7,26.2,29.1,34.3,9.6,9.6,8.0,17.6,4.08
01-07-2020,2557,"Mymensingh,Bangladesh",32.1,27.0,28.9,42.5,31.3,35.9,26.7,88.6,7.1,100.0,100.0,rain,,,,19.4,191.1,1001.9,83.1,6.3,215.5,18.6,8,,2020-07-01T05:12:54,2020-07-01T18:51:38,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",4199,303.09,3834,61,32.2,25.9,28.5,34.9,13.7,13.7,17.0,9.5,2.86
01-07-2021,2922,"Mymensingh,Bangladesh",31.0,25.3,27.7,40.6,25.3,32.3,25.9,90.3,40.5,100.0,100.0,rain,,,,29.2,187.1,,90.3,,212.1,18.3,7,,2021-07-01T05:12:50,2021-07-01T18:51:38,0.71,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote,4564,198.53,4199,61,29.7,24.5,26.7,32.6,23.9,23.9,19.0,11.4,1.59
01-07-2022,3287,"Mymensingh,Bangladesh",32.4,24.6,28.3,38.1,24.6,31.6,24.3,79.9,3.1,100.0,41.67,rain,0.0,0.0,24.8,18.0,127.8,1001.2,38.2,22.8,227.0,19.6,7,30.0,2022-07-01T05:12:45,2022-07-01T18:51:38,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote,4929,253.68,4564,63,30.6,25.2,27.4,33.1,15.5,15.5,17.0,11.3,2.75
01-07-2023,3652,"Mymensingh,Bangladesh",29.5,24.9,26.6,38.0,24.9,28.4,25.2,92.5,25.1,100.0,79.17,rain,0.0,0.0,23.8,12.2,119.5,1004.2,95.3,12.4,103.3,9.0,7,10.0,2023-07-01T05:12:41,2023-07-01T18:51:38,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",5294,208.41,4929,63,27.8,24.8,26.1,32.2,45.6,45.6,24.0,11.1,0.91
01-08-2014,212,"Mymensingh,Bangladesh",32.6,26.5,29.3,41.8,26.5,36.3,26.8,87.2,2.6,100.0,37.5,rain,,,,16.9,164.2,1000.6,87.8,6.8,223.2,19.1,9,,2014-08-01T05:26:10,2014-08-01T18:42:59,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"41886099999,remote,41909099999",2038,166.49,1673,61,32.0,26.3,28.7,34.8,4.4,4.4,9.0,10.7,3.72
01-08-2015,577,"Mymensingh,Bangladesh",28.8,25.1,26.6,35.6,25.1,28.8,25.5,93.7,35.2,100.0,100.0,rain,,,,29.5,125.9,1000.2,90.5,4.3,137.6,11.7,4,,2015-08-01T05:26:03,2015-08-01T18:43:07,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2403,341.77,2038,63,26.8,24.5,25.1,27.7,27.8,27.8,20.0,30.6,1.2
01-08-2016,943,"Mymensingh,Bangladesh",32.7,26.1,28.6,39.6,26.1,33.3,25.9,86.4,30.3,100.0,100.0,rain,,,,13.3,146.1,999.7,83.8,6.8,142.8,12.2,5,,2016-08-01T05:26:25,2016-08-01T18:42:41,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2769,231.27,2404,63,33.0,24.7,28.3,33.9,18.6,18.6,15.0,14.0,3.87
01-08-2017,1308,"Mymensingh,Bangladesh",32.9,27.0,28.9,45.6,31.4,36.3,27.0,89.5,2.2,100.0,79.17,rain,,,,17.6,189.0,1002.1,89.8,6.1,156.1,13.4,5,,2017-08-01T05:26:18,2017-08-01T18:42:49,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3134,322.59,2769,63,32.0,25.8,28.2,34.5,21.1,21.1,18.0,11.5,2.77
01-08-2018,1704,"Mymensingh,Bangladesh",31.9,25.8,28.5,42.8,25.8,34.0,26.3,88.3,20.6,100.0,100.0,rain,,,,26.6,163.5,998.7,87.6,6.4,241.1,20.8,8,,2018-08-01T05:26:11,2018-08-01T18:42:58,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3499,183.93,3134,63,30.1,25.4,27.1,32.0,20.0,20.0,17.0,15.9,2.87
01-08-2018,1705,"Mymensingh,Bangladesh",31.9,25.8,28.5,42.8,25.8,34.0,26.3,88.3,20.6,100.0,100.0,rain,,,,26.6,163.5,998.7,87.6,6.4,241.1,20.8,8,,2018-08-01T05:26:11,2018-08-01T18:42:58,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3499,183.93,3134,63,30.1,25.4,27.1,32.0,20.0,20.0,17.0,15.9,2.87
01-08-2019,2222,"Mymensingh,Bangladesh",31.7,25.8,28.6,42.0,25.8,34.0,26.3,87.7,4.9,100.0,66.67,rain,,,,16.9,145.1,1001.4,64.7,5.5,271.6,23.5,9,,2019-08-01T05:26:05,2019-08-01T18:43:07,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3864,277.61,3499,61,31.9,25.5,28.2,34.1,6.1,6.1,11.0,12.8,3.47
01-08-2020,2588,"Mymensingh,Bangladesh",33.0,26.8,29.9,43.4,30.7,38.3,27.1,85.9,4.2,100.0,100.0,rain,,,,6.8,169.9,1003.0,83.9,6.4,239.8,20.8,8,,2020-08-01T05:26:27,2020-08-01T18:42:41,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",4230,340.19,3865,61,32.9,26.2,29.7,37.1,3.3,3.3,6.0,7.8,4.46
01-08-2021,2953,"Mymensingh,Bangladesh",31.3,26.2,28.3,40.5,26.2,33.5,26.5,90.6,20.2,100.0,100.0,rain,,,,16.9,177.9,,86.1,,221.2,19.0,8,,2021-08-01T05:26:21,2021-08-01T18:42:51,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote,4595,179.3,4230,61,30.3,25.3,27.4,33.4,17.8,17.8,20.0,11.8,2.57
01-08-2022,3318,"Mymensingh,Bangladesh",30.7,24.9,27.3,36.8,24.9,29.9,24.8,86.6,13.4,100.0,70.83,rain,0.0,0.0,22.0,14.0,110.2,1002.8,95.5,19.1,145.8,12.7,7,30.0,2022-08-01T05:26:15,2022-08-01T18:43:00,0.12,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote,4960,185.21,4595,63,28.1,25.2,26.4,33.0,26.0,26.0,23.0,6.4,1.13
01-08-2023,3683,"Mymensingh,Bangladesh",36.3,27.1,31.0,46.3,31.0,38.5,25.9,75.9,17.1,100.0,50.0,rain,0.0,0.0,49.7,23.8,98.3,995.9,82.2,15.6,295.0,25.6,9,60.0,2023-08-01T05:26:09,2023-08-01T18:43:09,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",5325,163.06,4960,61,36.0,27.3,30.5,35.7,5.7,5.7,12.0,23.7,5.43
01-09-2014,243,"Mymensingh,Bangladesh",31.1,24.6,27.8,37.5,24.6,31.5,25.1,85.7,3.9,100.0,66.67,rain,,,,21.2,126.3,1004.9,80.8,6.4,218.3,18.7,7,,2014-09-01T05:39:10,2014-09-01T18:17:25,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2069,235.59,1704,55,31.4,25.5,27.4,32.2,5.2,5.2,12.0,16.3,3.53
01-09-2015,608,"Mymensingh,Bangladesh",29.6,25.9,27.5,38.1,25.9,31.1,26.3,93.3,19.7,100.0,100.0,rain,,,,15.8,179.2,1002.1,95.6,5.8,106.9,9.4,4,,2015-09-01T05:39:04,2015-09-01T18:17:40,0.59,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2434,338.63,2069,63,28.8,24.5,25.9,31.8,35.2,35.2,23.0,9.5,1.09
01-09-2016,974,"Mymensingh,Bangladesh",30.9,26.4,27.8,42.2,26.4,32.3,26.6,93.5,11.6,100.0,100.0,rain,,,,21.6,184.3,1003.4,94.9,5.8,116.9,10.2,4,,2016-09-01T05:39:22,2016-09-01T18:16:54,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2800,173.98,2435,61,30.8,25.4,27.6,33.3,12.4,12.4,20.0,13.6,2.5
01-09-2017,1339,"Mymensingh,Bangladesh",31.7,26.0,28.1,40.2,26.0,33.7,26.6,91.9,30.1,100.0,100.0,rain,,,,14.8,186.4,1004.6,87.8,7.1,100.3,8.6,3,,2017-09-01T05:39:16,2017-09-01T18:17:09,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3165,313.77,2800,63,28.8,25.2,26.5,32.3,26.3,26.3,23.0,11.7,1.81
01-09-2018,1766,"Mymensingh,Bangladesh",32.2,25.6,28.2,39.5,25.6,33.1,26.2,89.4,13.8,100.0,100.0,rain,,,,17.3,161.5,1003.5,88.5,6.4,133.7,11.7,5,,2018-09-01T05:39:11,2018-09-01T18:17:24,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3530,140.91,3165,61,31.6,25.3,27.7,32.6,9.0,9.0,14.0,14.3,3.58
01-09-2018,1767,"Mymensingh,Bangladesh",32.2,25.6,28.2,39.5,25.6,33.1,26.2,89.4,13.8,100.0,100.0,rain,,,,17.3,161.5,1003.5,88.5,6.4,133.7,11.7,5,,2018-09-01T05:39:11,2018-09-01T18:17:24,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3530,140.91,3165,61,31.6,25.3,27.7,32.6,9.0,9.0,14.0,14.3,3.58
01-09-2019,2253,"Mymensingh,Bangladesh",34.2,26.8,29.8,47.4,30.6,37.9,27.0,85.8,16.4,100.0,100.0,rain,,,,9.4,23.1,1000.7,90.3,6.0,141.6,12.3,5,,2019-09-01T05:39:06,2019-09-01T18:17:39,0.06,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3895,199.45,3530,63,34.5,25.4,29.6,36.5,18.1,18.1,12.0,15.7,4.61
01-09-2020,2619,"Mymensingh,Bangladesh",30.1,26.0,27.9,37.6,26.0,32.8,26.3,91.2,27.2,100.0,87.5,rain,,,,15.1,166.3,1005.6,89.4,5.1,129.6,11.1,5,,2020-09-01T05:39:24,2020-09-01T18:16:54,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",4261,227.56,3896,63,27.9,25.3,26.6,32.5,9.9,9.9,12.0,11.8,1.36
01-09-2021,2984,"Mymensingh,Bangladesh",28.8,26.6,27.4,35.4,26.6,30.9,26.1,93.0,7.0,100.0,66.67,rain,,,,13.3,243.6,,94.5,,77.9,6.7,3,,2021-09-01T05:39:19,2021-09-01T18:17:09,0.81,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote,4626,222.36,4261,63,31.4,25.0,27.5,34.1,22.8,22.8,16.0,4.1,3.07
01-09-2022,3349,"Mymensingh,Bangladesh",33.0,25.8,29.3,39.9,25.8,34.1,24.7,77.1,18.2,100.0,87.5,rain,0.0,0.0,14.0,11.9,151.9,1006.8,81.9,16.8,227.6,19.8,9,30.0,2022-09-01T05:39:14,2022-09-01T18:17:25,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote,4991,136.4,4626,63,31.8,25.8,28.3,34.8,25.5,25.5,23.0,6.8,2.72
01-10-2014,273,"Mymensingh,Bangladesh",33.1,25.1,28.7,40.7,25.1,32.8,24.7,80.1,0.0,0.0,0.0,,,,,8.6,324.4,1010.0,14.2,3.9,237.5,20.4,8,,2014-10-01T05:50:08,2014-10-01T17:45:48,0.25,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",2099,176.42,1734,1,32.2,23.6,27.6,33.3,0.0,0.0,0.0,7.0,4.27
01-10-2015,638,"Mymensingh,Bangladesh",34.1,26.4,29.5,43.0,26.4,35.3,26.0,82.3,0.0,0.0,0.0,,,,,10.4,291.2,1010.6,61.4,5.3,178.9,15.5,6,,2015-10-01T05:50:02,2015-10-01T17:46:03,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",2464,261.42,2099,51,32.8,25.6,29.0,35.4,0.1,0.1,1.0,6.9,3.94
01-10-2016,1004,"Mymensingh,Bangladesh",33.2,26.0,29.1,44.1,26.0,34.7,25.7,82.6,4.1,100.0,75.0,rain,,,,8.6,185.2,1007.1,80.0,6.0,187.7,16.2,8,,2016-10-01T05:50:20,2016-10-01T17:45:16,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2830,208.41,2465,61,31.3,25.1,28.0,34.7,6.5,6.5,8.0,5.6,2.66
01-10-2017,1369,"Mymensingh,Bangladesh",29.2,25.4,27.0,36.1,25.4,29.6,25.4,91.2,19.3,100.0,100.0,rain,,,,9.3,153.3,1008.6,88.1,5.6,97.6,8.4,3,,2017-10-01T05:50:14,2017-10-01T17:45:31,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3195,275.06,2830,61,29.1,24.2,26.1,32.0,13.6,13.6,18.0,7.6,1.98
01-10-2018,1826,"Mymensingh,Bangladesh",33.9,25.1,29.2,42.9,25.1,33.5,24.4,77.0,0.4,100.0,8.33,rain,,,,6.8,284.2,1008.4,64.1,4.9,239.7,20.9,8,,2018-10-01T05:50:09,2018-10-01T17:45:46,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"41886099999,remote,41909099999",3560,112.24,3195,51,32.2,23.9,27.8,33.1,0.3,0.3,2.0,8.6,4.06
01-10-2018,1827,"Mymensingh,Bangladesh",33.9,25.1,29.2,42.9,25.1,33.5,24.4,77.0,0.4,100.0,8.33,rain,,,,6.8,284.2,1008.4,64.1,4.9,239.7,20.9,8,,2018-10-01T05:50:09,2018-10-01T17:45:46,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"41886099999,remote,41909099999",3560,112.24,3195,51,32.2,23.9,27.8,33.1,0.3,0.3,2.0,8.6,4.06
01-10-2019,2283,"Mymensingh,Bangladesh",29.3,24.7,26.3,34.5,24.7,27.9,24.9,92.3,18.2,100.0,100.0,rain,,,,18.0,163.1,1008.6,66.2,5.3,125.4,10.7,4,,2019-10-01T05:50:04,2019-10-01T17:46:02,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3925,178.89,3560,63,28.2,23.5,25.3,29.7,3.8,3.8,5.0,13.4,1.92
01-10-2020,2649,"Mymensingh,Bangladesh",30.7,25.4,27.9,40.7,25.4,32.2,26.2,90.9,12.6,100.0,100.0,rain,,,,14.7,174.4,1002.9,89.6,5.4,183.0,15.8,6,,2020-10-01T05:50:22,2020-10-01T17:45:15,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",4291,250.77,3926,63,31.7,25.5,27.6,34.3,15.8,15.8,18.0,6.9,2.94
01-10-2021,3014,"Mymensingh,Bangladesh",30.5,24.3,27.6,34.3,24.3,29.4,23.0,77.5,0.4,100.0,16.67,rain,,,,6.5,239.4,,87.9,,131.1,11.3,5,,2021-10-01T05:50:17,2021-10-01T17:45:31,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,remote,4656,157.12,4291,53,31.6,24.5,28.3,34.5,0.7,0.7,2.0,8.3,3.92
01-10-2022,3379,"Mymensingh,Bangladesh",34.1,25.8,29.7,43.5,25.8,34.1,24.2,73.5,0.2,100.0,8.33,rain,0.0,0.0,11.5,9.0,329.5,1003.0,72.1,23.3,214.8,18.6,8,60.0,2022-10-01T05:50:12,2022-10-01T17:45:47,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"41886099999,remote",5021,172.78,4656,63,32.7,25.4,28.9,35.8,12.4,12.4,9.0,9.7,3.88
01-11-2014,304,"Mymensingh,Bangladesh",30.1,19.6,24.8,31.4,19.6,25.4,20.2,76.6,0.0,0.0,0.0,,,,,7.9,342.9,1011.0,36.4,4.8,211.1,18.2,7,,2014-11-01T06:05:10,2014-11-01T17:18:23,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",2130,104.2,1765,1,29.3,19.1,23.9,26.9,0.0,0.0,0.0,8.1,3.59
01-11-2015,669,"Mymensingh,Bangladesh",28.5,21.1,24.5,31.1,21.1,25.1,21.5,84.3,0.3,100.0,12.5,rain,,,,16.5,114.7,1015.3,43.7,4.9,216.1,18.7,8,,2015-11-01T06:05:00,2015-11-01T17:18:32,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"41886099999,remote,41909099999",2495,147.59,2130,51,28.8,20.1,23.9,27.2,0.7,0.7,3.0,11.8,3.17
01-11-2016,1035,"Mymensingh,Bangladesh",33.1,23.1,27.5,40.7,23.1,30.3,23.8,81.6,0.0,0.0,0.0,,,,,7.2,349.5,1012.6,20.7,5.0,201.1,17.3,7,,2016-11-01T06:05:28,2016-11-01T17:18:03,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",2861,143.54,2496,1,30.8,22.6,26.3,31.3,0.0,0.0,0.0,5.8,3.36
01-11-2017,1400,"Mymensingh,Bangladesh",28.7,18.5,23.3,30.4,18.5,23.6,19.8,81.6,0.0,0.0,0.0,,,,,8.3,25.5,1014.1,2.8,5.6,218.4,19.0,8,,2017-11-01T06:05:19,2017-11-01T17:18:12,0.4,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",3226,215.27,2861,1,27.5,17.5,22.5,25.1,0.0,0.0,0.0,8.0,3.2
01-11-2018,1888,"Mymensingh,Bangladesh",30.7,20.4,25.8,33.5,20.4,26.9,20.9,76.2,0.0,0.0,0.0,,,,,11.2,79.8,,6.0,,224.7,19.5,8,,2018-11-01T06:05:10,2018-11-01T17:18:22,0.77,Clear,Clear conditions throughout the day.,clear-day,remote,3591,80.47,3226,0,30.0,19.3,24.5,27.5,0.0,0.0,0.0,8.1,3.61
01-11-2018,1889,"Mymensingh,Bangladesh",30.7,20.4,25.8,33.5,20.4,26.9,20.9,76.2,0.0,0.0,0.0,,,,,11.2,79.8,,6.0,,224.7,19.5,8,,2018-11-01T06:05:10,2018-11-01T17:18:22,0.77,Clear,Clear conditions throughout the day.,clear-day,remote,3591,80.47,3226,0,30.0,19.3,24.5,27.5,0.0,0.0,0.0,8.1,3.61
01-11-2019,2314,"Mymensingh,Bangladesh",30.0,21.2,25.2,33.4,21.2,26.3,22.4,85.1,0.0,0.0,0.0,,,,,9.0,330.6,1010.4,19.9,3.5,203.0,17.5,7,,2019-11-01T06:05:02,2019-11-01T17:18:32,0.13,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",3956,174.79,3591,1,29.0,20.6,24.6,28.7,0.0,0.0,0.0,6.8,3.18
01-11-2020,2680,"Mymensingh,Bangladesh",29.5,23.7,26.0,35.5,23.7,27.5,23.9,88.3,18.2,100.0,100.0,rain,,,,16.2,82.7,1010.6,81.9,5.3,120.6,10.2,4,,2020-11-01T06:05:30,2020-11-01T17:18:03,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",4322,173.58,3957,63,29.8,23.3,26.0,31.3,5.6,5.6,4.0,5.2,2.81
01-11-2021,3045,"Mymensingh,Bangladesh",26.8,18.0,22.2,27.9,18.0,22.2,17.7,76.9,0.0,0.0,0.0,,,,,8.3,358.8,,13.6,,210.4,18.2,8,,2021-11-01T06:05:22,2021-11-01T17:18:13,0.88,Clear,Clear conditions throughout the day.,clear-day,remote,4687,116.49,4322,0,27.9,16.7,22.0,23.8,0.0,0.0,0.0,10.1,3.61
01-11-2022,3410,"Mymensingh,Bangladesh",33.1,21.9,26.0,44.1,21.9,27.9,21.9,79.4,0.0,0.0,0.0,,0.0,0.0,16.9,11.2,316.0,1012.2,6.6,18.7,219.5,18.9,8,30.0,2022-11-01T06:05:13,2022-11-01T17:18:22,0.25,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",5052,160.06,4687,0,30.7,21.6,25.9,30.2,0.0,0.0,0.0,7.2,3.57
01-12-2014,334,"Mymensingh,Bangladesh",28.1,15.9,20.8,28.0,15.9,20.8,16.0,76.7,0.0,0.0,0.0,,,,,9.4,357.8,1011.7,24.4,2.4,171.7,14.8,7,,2014-12-01T06:25:40,2014-12-01T17:08:46,0.31,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41886099999,remote,41909099999",2160,67.55,1795,3,25.6,16.5,21.0,22.7,0.0,0.0,0.0,7.2,2.44
01-12-2015,699,"Mymensingh,Bangladesh",29.1,18.4,23.6,30.1,18.4,23.8,18.6,75.3,0.0,0.0,0.0,,,,,7.2,304.7,1013.8,38.1,2.3,153.5,13.2,6,,2015-12-01T06:25:29,2015-12-01T17:08:45,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",2525,88.54,2160,2,27.8,17.5,22.5,24.2,0.0,0.0,0.0,9.3,2.73
01-12-2016,1065,"Mymensingh,Bangladesh",28.1,16.1,22.5,28.8,16.1,22.8,18.5,79.8,0.0,0.0,0.0,,,,,6.5,90.4,1015.4,31.6,3.5,182.9,15.6,7,,2016-12-01T06:26:02,2016-12-01T17:08:47,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",2891,86.7,2526,1,27.8,15.8,22.0,23.5,0.0,0.0,0.0,7.1,3.0
01-12-2017,1430,"Mymensingh,Bangladesh",27.6,14.9,20.6,28.2,14.9,20.7,16.0,77.0,0.0,0.0,0.0,,,,,9.7,1.3,1012.7,3.6,3.4,190.0,16.4,7,,2017-12-01T06:25:51,2017-12-01T17:08:46,0.42,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",3256,123.74,2891,3,26.6,14.6,20.4,21.9,0.0,0.0,0.0,6.8,2.91
01-12-2018,1948,"Mymensingh,Bangladesh",26.9,14.9,20.7,26.7,14.9,20.7,13.9,67.8,0.0,0.0,0.0,,,,,8.6,8.2,1015.2,24.1,5.0,182.6,15.7,7,,2018-12-01T06:25:41,2018-12-01T17:08:45,0.78,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41886099999,remote,41909099999",3621,64.46,3256,3,25.8,15.4,20.1,20.8,0.0,0.0,0.0,7.9,2.74
01-12-2018,1949,"Mymensingh,Bangladesh",26.9,14.9,20.7,26.7,14.9,20.7,13.9,67.8,0.0,0.0,0.0,,,,,8.6,8.2,1015.2,24.1,5.0,182.6,15.7,7,,2018-12-01T06:25:41,2018-12-01T17:08:45,0.78,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41886099999,remote,41909099999",3621,64.46,3256,3,25.8,15.4,20.1,20.8,0.0,0.0,0.0,7.9,2.74
