datetime,Unnamed: 0_x,name,tempmax_x,tempmin_x,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed_x,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,Unnamed: 0_y,river_discharge,Unnamed: 0,weathercode,tempmax_y,tempmin_y,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_y,et0_fao_evapotranspiration
2023-02-11,3662,Bogra,30.7,16.1,22.4,28.8,16.1,22.0,8.7,46.4,0.0,0,0.0,,0.0,0.0,22.3,14.8,264.5,1012.0,1.3,19.1,235.3,20.3,8,10.0,2023-02-11T06:39:51,2023-02-11T17:54:04,0.69,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5154,0.42,4789,3,28.6,13.1,21.4,22.2,0.0,0.0,0.0,8.7,3.88
2023-02-12,3663,Bogra,31.3,17.7,23.5,29.3,17.7,23.0,8.0,40.9,0.0,0,0.0,,0.0,0.0,29.2,23.4,282.4,1011.6,0.0,21.5,237.3,20.4,8,10.0,2023-02-12T06:39:13,2023-02-12T17:54:42,0.72,Clear,Clear conditions throughout the day.,clear-day,"remote,41883099999",5155,0.42,4790,3,28.2,14.1,21.6,21.0,0.0,0.0,0.0,16.6,4.6
2023-02-13,3664,Bogra,27.4,13.8,20.4,26.1,13.8,20.2,-1.8,24.9,0.0,0,0.0,,0.0,0.0,45.4,28.4,289.7,1013.2,0.0,20.0,250.3,21.6,9,10.0,2023-02-13T06:38:33,2023-02-13T17:55:21,0.75,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5156,0.42,4791,0,25.3,12.2,18.9,16.6,0.0,0.0,0.0,15.4,4.72
2023-02-14,3665,Bogra,26.8,12.6,19.2,26.7,12.6,19.2,0.9,33.1,0.0,0,0.0,,0.0,0.0,11.2,11.2,293.2,1013.4,1.3,19.1,247.1,21.2,9,10.0,2023-02-14T06:37:52,2023-02-14T17:55:59,0.79,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5157,0.42,4792,0,25.2,11.0,18.9,17.9,0.0,0.0,0.0,8.6,4.01
2023-02-15,3666,Bogra,27.9,13.1,20.3,26.8,13.1,20.1,2.5,33.9,0.0,0,0.0,,0.0,0.0,13.0,11.5,262.0,1011.9,2.5,19.9,245.2,21.2,9,10.0,2023-02-15T06:37:10,2023-02-15T17:56:36,0.83,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5158,0.42,4793,1,26.0,13.2,19.6,19.5,0.0,0.0,0.0,8.9,3.64
2023-02-16,3667,Bogra,27.9,15.2,21.1,26.7,15.2,20.9,5.6,39.8,0.0,0,0.0,,0.0,0.0,15.1,15.5,100.9,1013.2,1.3,19.8,244.4,21.1,9,10.0,2023-02-16T06:36:27,2023-02-16T17:57:13,0.86,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5159,0.42,4794,1,27.2,13.0,20.4,20.4,0.0,0.0,0.0,8.5,3.83
2023-02-17,3668,Bogra,29.3,16.1,22.0,27.7,16.1,21.7,7.8,44.4,0.0,0,0.0,,0.0,0.0,16.2,13.0,166.3,1014.2,1.3,19.9,246.0,21.2,9,10.0,2023-02-17T06:35:42,2023-02-17T17:57:50,0.9,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5160,0.42,4795,1,27.9,14.8,21.5,21.8,0.0,0.0,0.0,8.6,4.05
2023-02-18,3669,Bogra,29.9,16.9,23.0,28.5,16.9,22.7,8.5,42.8,0.0,0,0.0,,0.0,0.0,9.4,10.4,196.6,1014.1,6.3,19.2,247.0,21.3,9,10.0,2023-02-18T06:34:57,2023-02-18T17:58:26,0.93,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5161,0.42,4796,2,28.6,16.1,22.2,23.3,0.0,0.0,0.0,7.6,3.88
2023-02-19,3670,Bogra,31.2,17.1,23.7,29.5,17.1,23.5,11.3,49.0,0.0,0,0.0,,0.0,0.0,18.4,12.6,167.3,1013.0,1.3,19.9,244.3,21.1,9,10.0,2023-02-19T06:34:11,2023-02-19T17:59:02,0.96,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5162,0.42,4797,2,28.7,15.6,22.6,23.9,0.0,0.0,0.0,8.3,3.56
2023-02-20,3671,Bogra,31.6,18.1,25.2,31.0,18.1,25.1,12.8,48.7,0.0,0,0.0,,0.0,0.0,25.6,13.7,175.8,1011.8,38.4,19.1,217.2,18.9,8,10.0,2023-02-20T06:33:25,2023-02-20T17:59:37,0.0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42506099999,remote,41883099999",5163,0.42,4798,1,28.8,17.7,23.8,25.6,0.0,0.0,0.0,7.2,3.36
2023-02-21,3672,Bogra,32.4,19.1,25.2,30.7,19.1,24.9,11.5,45.9,0.0,0,0.0,,0.0,0.0,15.8,14.8,204.3,1011.5,18.6,21.7,246.3,21.3,9,10.0,2023-02-21T06:32:37,2023-02-21T18:00:12,0.03,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5164,0.44,4799,51,29.0,18.2,23.5,25.9,1.7,1.7,9.0,9.6,3.3
2023-02-22,3673,Bogra,34.3,18.7,26.0,35.9,18.7,25.7,9.5,40.1,0.0,0,0.0,,0.0,0.0,29.5,20.5,218.4,1010.3,13.8,20.7,250.7,21.7,9,10.0,2023-02-22T06:31:48,2023-02-22T18:00:46,0.06,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5165,0.44,4800,51,30.9,18.2,24.3,26.0,0.3,0.3,1.0,16.8,4.25
2023-02-23,3674,Bogra,33.7,18.1,25.1,31.2,18.1,24.4,5.2,31.7,0.0,0,0.0,,0.0,0.0,24.8,18.7,244.7,1010.5,13.6,20.8,254.8,22.0,9,10.0,2023-02-23T06:30:59,2023-02-23T18:01:20,0.1,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5166,0.44,4801,1,31.4,16.7,24.0,24.4,0.0,0.0,0.0,14.8,4.96
2023-02-24,3675,Bogra,32.7,17.1,24.7,30.4,17.1,24.1,8.4,41.0,0.0,0,0.0,,0.0,0.0,16.9,14.8,224.6,1013.0,3.0,20.8,257.5,22.3,9,10.0,2023-02-24T06:30:08,2023-02-24T18:01:53,0.13,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5167,0.44,4802,2,30.4,16.1,23.7,25.3,0.0,0.0,0.0,9.1,4.21
2023-02-25,3676,Bogra,32.0,18.0,24.3,29.7,18.0,23.6,6.1,36.6,0.0,0,0.0,,0.0,0.0,16.2,14.4,340.7,1015.4,35.6,19.2,247.4,21.3,9,10.0,2023-02-25T06:29:17,2023-02-25T18:02:26,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote,41883099999",5168,0.44,4803,3,29.8,16.5,23.3,24.2,0.0,0.0,0.0,9.7,4.36
2023-02-26,3677,Bogra,32.0,17.8,24.0,29.7,17.8,23.4,4.7,33.8,0.0,0,0.0,,0.0,0.0,18.4,15.8,311.1,1016.4,1.3,19.1,265.6,22.9,9,10.0,2023-02-26T06:28:25,2023-02-26T18:02:59,0.2,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5169,0.44,4804,0,29.9,16.4,23.2,23.5,0.0,0.0,0.0,11.9,4.79
2023-02-27,3678,Bogra,32.2,17.9,24.0,30.0,17.9,23.4,5.9,36.6,0.0,0,0.0,,0.0,0.0,19.1,14.0,194.4,1015.9,4.8,17.4,263.5,22.8,9,10.0,2023-02-27T06:27:33,2023-02-27T18:03:31,0.25,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5170,0.44,4805,1,30.1,15.8,23.2,24.1,0.0,0.0,0.0,8.4,4.45
2023-02-28,3679,Bogra,31.4,17.3,23.8,32.6,17.3,23.3,8.0,40.5,0.0,0,0.0,,0.0,0.0,19.1,14.0,320.9,1016.3,2.5,20.7,265.3,23.0,9,10.0,2023-02-28T06:26:39,2023-02-28T18:04:03,0.26,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5171,0.44,4806,3,29.9,15.9,23.5,24.5,0.0,0.0,0.0,9.0,4.49
2023-03-01,3680,Bogra,33.0,18.6,25.0,30.7,18.6,24.3,7.7,37.2,0.0,0,0.0,,0.0,0.0,18.4,13.0,32.3,1016.7,0.0,19.3,266.6,23.1,9,10.0,2023-03-01T06:25:45,2023-03-01T18:04:35,0.29,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5172,0.44,4807,0,30.6,16.9,24.2,25.4,0.0,0.0,0.0,9.2,4.48
2023-03-02,3681,Bogra,32.9,18.7,25.7,30.9,18.7,25.0,8.5,37.2,0.0,0,0.0,,0.0,0.0,19.4,14.4,230.4,1016.3,0.0,20.0,266.2,23.2,9,10.0,2023-03-02T06:24:51,2023-03-02T18:05:06,0.33,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5173,0.44,4808,0,30.6,18.3,24.4,25.8,0.0,0.0,0.0,9.6,4.4
2023-03-03,3682,Bogra,33.2,19.7,25.9,32.0,19.7,25.3,7.0,32.0,0.0,0,0.0,,0.0,0.0,22.3,17.6,295.5,1016.0,1.3,22.4,268.2,23.3,9,10.0,2023-03-03T06:23:55,2023-03-03T18:05:36,0.36,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5174,0.44,4809,0,31.5,19.0,25.0,26.5,0.0,0.0,0.0,10.7,4.69
2023-03-04,3683,Bogra,33.5,20.2,25.8,32.3,20.2,25.2,8.1,35.7,0.0,0,0.0,,0.0,0.0,11.2,8.6,257.5,1015.3,1.3,20.8,269.5,23.3,9,10.0,2023-03-04T06:23:00,2023-03-04T18:06:07,0.39,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5175,0.44,4810,1,31.0,20.0,25.3,27.4,0.0,0.0,0.0,9.2,4.35
2023-03-05,3684,Bogra,33.9,20.0,26.1,32.6,20.0,25.7,10.5,40.6,0.0,0,0.0,,0.0,0.0,20.9,12.6,206.7,1014.3,2.9,19.2,269.0,23.3,9,10.0,2023-03-05T06:22:03,2023-03-05T18:06:37,0.43,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5176,0.44,4811,1,31.9,20.0,25.7,27.3,0.0,0.0,0.0,9.6,4.89
2023-03-06,3685,Bogra,33.7,19.8,25.8,31.4,19.8,25.2,7.6,34.4,0.0,0,0.0,,0.0,0.0,28.8,19.4,282.0,1013.6,3.3,19.3,273.3,23.6,9,10.0,2023-03-06T06:21:06,2023-03-06T18:07:06,0.46,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5177,0.44,4812,0,31.6,17.6,24.6,24.8,0.0,0.0,0.0,13.3,5.49
2023-03-07,3686,Bogra,33.9,19.4,25.7,31.4,19.4,24.9,3.3,26.2,0.0,0,0.0,,0.0,0.0,28.1,19.1,300.3,1013.9,9.3,20.9,279.3,24.1,9,10.0,2023-03-07T06:20:09,2023-03-07T18:07:36,0.5,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5178,0.44,4813,1,31.0,16.5,24.5,25.1,0.0,0.0,0.0,9.8,4.94
2023-03-08,3687,Bogra,33.5,19.8,25.5,31.2,19.8,24.8,4.9,29.4,0.0,0,0.0,,0.0,0.0,18.7,13.3,317.6,1015.1,34.3,20.0,259.6,22.4,9,10.0,2023-03-08T06:19:11,2023-03-08T18:08:05,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote,41883099999",5179,0.44,4814,2,31.2,17.0,24.7,25.2,0.0,0.0,0.0,10.0,5.12
2023-03-09,3688,Bogra,34.3,19.8,26.3,32.3,19.8,25.7,10.2,39.5,0.0,0,0.0,,0.0,0.0,25.9,14.0,315.6,1013.9,5.7,19.1,275.0,23.7,9,10.0,2023-03-09T06:18:12,2023-03-09T18:08:34,0.56,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5180,0.44,4815,1,31.4,18.4,24.8,25.3,0.0,0.0,0.0,12.7,5.44
2023-03-10,3689,Bogra,34.9,20.5,26.6,32.6,20.5,26.0,8.1,34.1,0.0,0,0.0,,0.0,0.0,25.6,19.1,295.6,1013.5,45.9,20.0,262.3,22.7,9,10.0,2023-03-10T06:17:14,2023-03-10T18:09:02,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote,41883099999",5181,0.44,4816,1,31.4,19.1,25.3,25.9,0.0,0.0,0.0,9.5,4.87
2023-03-11,3690,Bogra,34.7,20.6,26.9,32.4,20.6,26.2,8.2,34.5,0.0,0,0.0,,0.0,0.0,15.1,12.6,304.5,1013.8,26.7,19.2,279.3,24.2,9,10.0,2023-03-11T06:16:14,2023-03-11T18:09:30,0.63,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42506099999,remote,41883099999",5182,0.44,4817,1,31.9,19.7,25.3,26.0,0.0,0.0,0.0,11.9,5.24
2023-03-12,3691,Bogra,34.5,19.5,26.8,32.4,19.5,26.1,8.1,33.6,0.0,0,0.0,,0.0,0.0,13.7,12.6,309.9,1013.2,3.3,20.0,280.0,24.2,9,10.0,2023-03-12T06:15:15,2023-03-12T18:09:58,0.67,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5183,0.44,4818,0,32.3,19.1,25.6,26.0,0.0,0.0,0.0,11.7,5.52
2023-03-13,3692,Bogra,35.0,20.4,27.1,32.7,20.4,26.4,8.5,34.8,0.0,0,0.0,,0.0,0.0,15.8,13.7,318.7,1011.5,13.4,19.1,284.8,24.6,9,10.0,2023-03-13T06:14:15,2023-03-13T18:10:26,0.7,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5184,0.44,4819,2,32.8,18.7,25.7,27.0,0.0,0.0,0.0,10.6,5.31
2023-03-14,3693,Bogra,35.5,21.6,27.8,33.8,21.6,27.3,10.8,38.5,0.0,0,0.0,,0.0,0.0,22.0,14.0,242.6,1008.8,54.2,19.8,271.2,23.4,9,10.0,2023-03-14T06:13:15,2023-03-14T18:10:53,0.74,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42506099999,remote,41883099999",5185,0.53,4820,63,32.2,18.7,24.4,26.6,7.9,7.9,7.0,10.0,4.24
2023-03-15,3694,Bogra,34.5,19.1,26.9,32.6,19.1,26.5,11.3,41.9,0.0,0,0.0,,0.0,0.0,37.4,20.5,239.7,1008.6,53.4,19.9,273.3,23.7,9,30.0,2023-03-15T06:12:14,2023-03-15T18:11:20,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote,41883099999",5186,0.53,4821,51,30.4,18.9,24.0,26.3,0.2,0.2,2.0,14.0,4.47
2023-03-16,3695,Bogra,34.9,18.7,25.1,33.8,18.7,25.2,16.0,60.7,1.4,100,12.5,rain,0.0,0.0,32.4,24.8,143.1,1011.2,61.9,20.3,208.0,18.1,9,75.0,2023-03-16T06:11:13,2023-03-16T18:11:47,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42506099999,remote,41883099999",5187,0.59,4822,63,29.9,18.7,23.6,26.8,9.3,9.3,9.0,12.0,4.04
2023-03-17,3696,Bogra,32.5,18.8,24.7,31.7,18.8,24.7,15.9,61.9,0.0,0,0.0,,0.0,0.0,16.9,12.2,146.5,1012.3,76.7,20.1,242.6,20.9,9,10.0,2023-03-17T06:10:12,2023-03-17T18:12:14,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote,41883099999",5188,0.66,4823,55,26.0,19.6,22.7,26.2,4.2,4.2,10.0,6.8,2.3
2023-03-18,3697,Bogra,32.6,19.7,25.9,31.7,19.7,25.7,15.5,56.4,0.0,0,0.0,,0.0,0.0,30.6,14.4,150.7,1010.5,60.8,18.9,249.0,21.4,9,10.0,2023-03-18T06:09:11,2023-03-18T18:12:41,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote,41883099999",5189,0.72,4824,61,28.6,19.7,24.0,27.4,6.0,6.0,8.0,10.2,4.1
2023-03-19,3698,Bogra,25.4,19.1,22.0,25.4,19.1,22.0,18.5,81.4,16.0,100,83.33,rain,0.0,0.0,34.2,19.8,71.0,1010.0,95.8,15.0,88.3,7.8,6,10.0,2023-03-19T06:08:10,2023-03-19T18:13:07,0.91,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",5190,1.47,4825,63,24.2,18.8,21.2,23.5,27.2,27.2,23.0,11.9,1.73
2023-03-20,3699,Bogra,28.9,19.1,22.4,28.9,19.1,22.4,17.9,78.2,15.7,100,66.67,rain,0.0,0.0,27.7,14.8,112.6,1008.4,56.5,17.9,243.3,21.1,9,10.0,2023-03-20T06:07:08,2023-03-20T18:13:34,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",5191,1.65,4826,63,25.2,18.5,20.9,23.6,18.9,18.9,17.0,9.4,2.43
2023-03-21,3700,Bogra,30.0,18.6,23.7,29.5,18.6,23.7,17.0,69.1,1.0,100,12.5,rain,0.0,0.0,26.3,15.5,239.8,1008.9,75.0,17.6,252.8,22.0,9,30.0,2023-03-21T06:06:07,2023-03-21T18:14:00,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42506099999,remote,41883099999",5192,1.12,4827,53,25.6,18.6,21.8,24.7,2.3,2.3,15.0,10.9,2.98
2023-03-22,3701,Bogra,30.4,20.3,24.9,29.8,20.3,24.9,15.4,57.2,0.1,100,4.17,rain,0.0,0.0,21.6,13.3,231.3,1008.0,32.1,19.2,277.3,24.0,9,10.0,2023-03-22T06:05:05,2023-03-22T18:14:26,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42506099999,remote,41883099999",5193,0.81,4828,51,27.7,18.0,22.5,25.4,1.0,1.0,4.0,10.6,3.8
2023-03-23,3702,Bogra,31.4,20.4,25.7,31.0,20.4,25.4,12.3,45.3,0.0,0,0.0,,0.0,0.0,17.6,12.6,235.8,1007.9,3.3,20.2,295.6,25.6,10,10.0,2023-03-23T06:04:03,2023-03-23T18:14:52,0.05,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5194,0.66,4829,1,29.2,17.6,23.4,25.6,0.0,0.0,0.0,11.6,4.77
2023-03-24,3703,Bogra,32.9,20.7,26.0,33.6,20.7,25.9,15.1,54.3,0.0,0,0.0,,0.0,0.0,16.2,12.2,142.9,1009.5,14.5,17.5,290.5,25.1,10,10.0,2023-03-24T06:03:01,2023-03-24T18:15:18,0.08,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5195,0.59,4830,51,29.0,18.2,23.7,26.7,0.2,0.2,2.0,9.4,4.19
2023-03-25,3704,Bogra,33.7,21.6,27.0,36.4,21.6,27.4,17.1,57.6,0.1,100,4.17,rain,0.0,0.0,23.8,14.4,108.5,1010.0,20.8,17.5,290.4,25.0,10,10.0,2023-03-25T06:01:59,2023-03-25T18:15:44,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42506099999,remote,41883099999",5196,0.53,4831,53,29.8,19.4,24.7,28.9,1.2,1.2,6.0,8.9,4.4
2023-03-26,3705,Bogra,35.7,22.2,28.4,38.4,22.2,28.6,16.7,53.6,0.0,0,0.0,,0.0,0.0,46.8,20.9,201.7,1007.8,25.9,17.5,295.3,25.5,10,30.0,2023-03-26T06:00:57,2023-03-26T18:16:09,0.15,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42506099999,remote,41883099999",5197,0.53,4832,51,32.0,19.2,26.0,28.6,0.3,0.3,1.0,17.1,5.41
2023-03-27,3706,Bogra,34.9,22.9,28.4,38.9,22.9,28.6,16.0,50.5,0.1,100,4.17,rain,0.0,0.0,41.0,13.7,223.3,1007.5,34.3,17.6,295.1,25.5,10,10.0,2023-03-27T05:59:55,2023-03-27T18:16:35,0.18,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"42506099999,remote,41883099999",5198,0.5,4833,51,30.9,21.1,25.4,28.2,0.2,0.2,1.0,11.3,4.99
2023-03-28,3707,Bogra,34.6,22.4,28.2,32.5,22.4,27.8,14.1,47.2,0.0,0,0.0,,0.0,0.0,26.3,14.4,213.0,1008.6,9.8,17.6,299.8,25.9,10,10.0,2023-03-28T05:58:54,2023-03-28T18:17:00,0.21,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5199,0.5,4834,51,31.8,20.5,25.6,28.2,0.1,0.1,1.0,12.2,5.06
2023-03-29,3708,Bogra,34.8,23.7,27.5,33.8,23.7,27.6,16.8,54.1,0.7,100,12.5,rain,0.0,0.0,42.5,20.9,138.4,1009.9,24.2,17.6,276.0,23.7,10,30.0,2023-03-29T05:57:52,2023-03-29T18:17:26,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42506099999,remote,41883099999",5200,0.5,4835,61,30.8,20.9,24.9,28.6,3.7,3.7,10.0,11.8,4.43
2023-03-30,3709,Bogra,34.5,21.2,26.3,34.2,21.2,26.7,19.0,68.0,1.1,100,20.83,rain,0.0,0.0,40.0,19.1,109.7,1008.6,33.6,17.4,238.0,20.5,10,30.0,2023-03-30T05:56:50,2023-03-30T18:17:52,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42506099999,remote,41883099999",5201,0.66,4836,61,29.7,20.0,24.3,27.8,9.2,9.2,19.0,13.7,3.44
2023-03-31,3710,Bogra,31.7,20.6,23.6,32.8,20.6,23.8,19.6,79.7,22.2,100,41.67,rain,0.0,0.0,44.3,33.1,89.3,1009.3,72.3,16.7,175.7,15.2,8,30.0,2023-03-31T05:55:49,2023-03-31T18:18:17,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",5202,1.0,4837,65,28.1,20.1,23.3,26.9,16.2,16.2,11.0,10.8,3.36
2023-04-01,3711,Bogra,28.1,20.4,24.2,29.2,20.4,24.5,19.0,74.1,7.9,100,41.67,rain,0.0,0.0,31.3,13.3,200.0,1008.9,81.0,16.2,208.3,18.0,8,10.0,2023-04-01T05:54:48,2023-04-01T18:18:43,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42506099999,remote,41883099999",5203,1.09,4838,63,28.2,19.0,23.0,26.1,10.5,10.5,14.0,12.2,3.58
2023-04-02,3712,Bogra,31.2,19.7,24.8,30.6,19.7,24.9,16.7,63.4,1.1,100,16.67,rain,0.0,0.0,27.4,18.7,239.8,1007.0,31.2,17.6,253.5,21.9,10,10.0,2023-04-02T05:53:47,2023-04-02T18:19:08,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",5204,0.85,4839,51,28.5,18.0,23.5,26.1,0.1,0.1,1.0,10.5,3.96
2023-04-03,3713,Bogra,33.8,21.7,27.7,32.2,21.7,27.2,14.6,48.8,0.0,0,0.0,,0.0,0.0,24.5,17.3,204.1,1006.4,36.4,17.5,294.3,25.4,10,10.0,2023-04-03T05:52:46,2023-04-03T18:19:34,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote,41883099999",5205,0.69,4840,51,30.3,19.1,24.9,26.8,0.1,0.1,1.0,13.2,4.95
2023-04-04,3714,Bogra,36.0,22.6,28.5,34.1,22.6,28.2,14.4,46.2,0.0,0,0.0,,0.0,0.0,37.8,17.6,189.7,1006.3,42.3,17.5,238.0,20.4,10,10.0,2023-04-04T05:51:45,2023-04-04T18:19:59,0.44,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42506099999,remote,41883099999",5206,0.59,4841,51,32.1,20.0,26.0,28.5,0.3,0.3,2.0,14.2,5.16
2023-04-05,3715,Bogra,36.5,22.9,28.9,34.8,22.9,29.0,15.5,48.9,0.0,0,0.0,,0.0,0.0,31.3,16.9,241.4,1006.3,7.0,17.5,307.2,26.5,10,30.0,2023-04-05T05:50:45,2023-04-05T18:20:25,0.47,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5207,0.56,4842,3,32.3,20.5,25.9,28.7,0.0,0.0,0.0,12.2,5.21
2023-04-06,3716,Bogra,36.2,22.0,28.4,33.4,22.0,27.5,10.9,42.2,0.0,0,0.0,,0.0,0.0,27.4,18.0,209.6,1009.4,11.5,17.7,320.1,27.8,10,10.0,2023-04-06T05:49:45,2023-04-06T18:20:51,0.5,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5208,0.53,4843,3,32.3,18.6,25.2,27.7,0.0,0.0,0.0,10.0,5.05
2023-04-07,3717,Bogra,37.2,21.8,28.7,34.4,21.8,28.0,9.6,33.9,0.0,0,0.0,,0.0,0.0,23.8,13.3,146.5,1010.8,6.5,17.6,319.9,27.4,10,10.0,2023-04-07T05:48:45,2023-04-07T18:21:17,0.54,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5209,0.5,4844,0,33.6,18.1,25.9,28.5,0.0,0.0,0.0,8.1,5.58
2023-04-08,3718,Bogra,37.0,22.0,29.2,34.5,22.0,28.3,9.5,32.9,0.0,0,0.0,,0.0,0.0,22.0,12.2,99.0,1012.1,22.2,17.5,319.6,27.5,10,10.0,2023-04-08T05:47:46,2023-04-08T18:21:43,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote,41883099999",5210,0.5,4845,1,34.1,18.7,26.3,28.5,0.0,0.0,0.0,8.6,5.85
2023-04-09,3719,Bogra,37.5,22.7,29.9,34.9,22.7,29.1,9.7,32.1,0.0,0,0.0,,0.0,0.0,19.1,11.5,216.3,1011.4,17.0,17.6,317.3,27.3,10,10.0,2023-04-09T05:46:47,2023-04-09T18:22:09,0.61,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5211,0.5,4846,0,34.6,19.0,27.6,29.0,0.0,0.0,0.0,11.3,6.34
2023-04-10,3720,Bogra,38.5,23.7,30.7,36.0,23.7,29.7,9.8,31.8,0.0,0,0.0,,0.0,0.0,23.4,15.5,241.4,1008.8,6.9,17.6,317.8,27.4,10,10.0,2023-04-10T05:45:48,2023-04-10T18:22:35,0.65,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5212,0.5,4847,0,35.3,20.0,27.9,29.1,0.0,0.0,0.0,13.1,6.56
2023-04-11,3721,Bogra,38.6,23.5,30.4,35.4,23.5,29.4,7.4,28.2,0.0,0,0.0,,0.0,0.0,19.8,12.2,230.1,1009.3,1.5,18.4,325.8,28.3,10,10.0,2023-04-11T05:44:50,2023-04-11T18:23:01,0.68,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5213,0.47,4848,0,35.8,19.0,27.4,28.8,0.0,0.0,0.0,12.8,6.15
2023-04-12,3722,Bogra,38.8,23.3,30.4,36.0,23.3,29.5,9.2,30.2,0.0,0,0.0,,0.0,0.0,12.6,11.9,136.5,1008.2,1.3,18.4,327.5,28.3,10,10.0,2023-04-12T05:43:52,2023-04-12T18:23:27,0.72,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999",5214,0.47,4849,0,35.6,18.6,27.9,29.2,0.0,0.0,0.0,9.6,6.36
