datetime,Unnamed: 0_x,name,tempmax_x,tempmin_x,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed_x,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,Unnamed: 0.1,Unnamed: 0_y,river_discharge,Unnamed: 0,weathercode,tempmax_y,tempmin_y,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_y,et0_fao_evapotranspiration
27-06-2020,2948,"24.8990,91.8711",84.8,75.1,80.0,99.2,75.1,85.0,78.3,94.4,7.874,100,20.83,rain,,,,12.3,187.7,1002.7,92.9,1.6,133.6,11.4,4,,2020-06-27T05:05:25,2020-06-27T18:45:50,0.21,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",4195,4195,7.93,3830,63,26.8,24.5,25.8,31.9,66.8,66.8,24.0,9.0,0.72
27-06-2021,3313,"24.8990,91.8711",90.1,66.8,79.9,106.9,66.8,85.6,75.9,88.4,0.297,100,83.33,rain,,,,10.3,207.7,1007.0,73.1,1.2,307.2,26.7,10,,2021-06-27T05:05:21,2021-06-27T18:45:50,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,42515099999,remote,42516099999",4560,4560,3.94,4195,61,29.9,24.7,27.0,33.4,14.2,14.2,22.0,6.2,2.72
27-06-2022,3678,"24.8990,91.8711",88.6,68.1,80.1,99.8,68.1,84.0,73.8,81.9,0.494,100,58.33,rain,0.0,0.0,7.4,6.3,283.2,1005.5,90.5,6.6,263.0,22.8,8,30.0,2022-06-27T05:05:18,2022-06-27T18:45:49,0.94,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42618099999,42515099999,remote,42516099999",4925,4925,5.37,4560,63,31.1,24.8,27.6,33.8,18.9,18.9,24.0,6.6,3.21
27-06-2022,4043,"24.8990,91.8711",88.6,68.1,80.1,99.8,68.1,84.0,73.8,81.9,0.494,100,58.33,rain,0.0,0.0,7.4,6.3,283.2,1005.5,90.5,6.6,263.0,22.8,8,30.0,2022-06-27T05:05:18,2022-06-27T18:45:49,0.94,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42618099999,42515099999,remote,42516099999",4925,4925,5.37,4560,63,31.1,24.8,27.6,33.8,18.9,18.9,24.0,6.6,3.21
27-06-2023,4408,"24.8990,91.8711",87.3,76.9,80.2,98.8,76.9,83.3,76.1,87.8,0.118,100,4.17,rain,0.0,0.0,12.5,10.1,54.9,1005.3,94.2,5.5,73.9,6.3,6,10.0,2023-06-27T05:05:14,2023-06-27T18:45:48,0.3,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",5290,5290,6.1,4925,65,31.2,25.0,26.4,32.2,55.4,55.4,24.0,13.0,2.04
27-07-2012,56,"24.8990,91.8711",90.9,76.9,83.3,110.4,76.9,92.8,79.0,87.5,0.376,100,100.0,rain,,,,10.7,180.9,999.6,94.3,2.7,276.4,23.9,9,,2012-07-27T05:17:56,2012-07-27T18:39:50,0.29,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote",1303,1303,6.16,938,61,29.1,25.3,26.2,32.0,31.2,31.2,24.0,7.6,1.31
27-07-2013,421,"24.8990,91.8711",86.1,78.7,81.9,99.7,78.7,88.7,78.6,90.1,0.923,100,91.67,rain,,,,9.2,165.0,1001.7,92.3,2.5,170.1,14.7,6,,2013-07-27T05:17:49,2013-07-27T18:39:58,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote",1668,1668,5.11,1303,63,27.0,24.6,25.6,30.9,30.3,30.3,24.0,9.5,1.04
27-07-2014,786,"24.8990,91.8711",91.5,79.6,84.2,108.4,79.6,95.3,79.5,86.4,0.845,100,100.0,rain,,,,6.9,227.6,1004.2,91.1,3.1,91.9,7.9,3,,2014-07-27T05:17:43,2014-07-27T18:40:06,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote",2033,2033,6.96,1668,63,31.4,24.9,27.3,33.7,30.8,30.8,24.0,7.4,2.76
27-07-2015,2124,"24.8990,91.8711",88.4,76.7,82.0,99.2,76.7,87.2,75.5,82.0,0.188,100,75.0,rain,,,,9.8,74.3,999.7,90.1,2.8,103.2,8.8,4,,2015-07-27T05:17:36,2015-07-27T18:40:13,0.36,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote",2398,2398,6.96,2033,61,31.6,24.2,27.3,31.3,6.1,6.1,11.0,18.5,3.79
27-07-2016,2490,"24.8990,91.8711",90.9,73.0,82.1,101.9,73.0,89.4,77.2,85.9,0.905,100,8.33,rain,,,,9.0,233.6,1008.0,89.7,2.6,260.7,22.5,8,,2016-07-27T05:17:58,2016-07-27T18:39:50,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",2764,2764,5.61,2399,55,30.9,24.5,27.3,33.0,5.3,5.3,16.0,7.8,3.65
27-07-2017,2855,"24.8990,91.8711",88.3,75.0,81.5,103.1,75.0,87.5,77.7,88.6,0.354,100,8.33,rain,,,,4.9,198.9,1004.4,91.7,2.5,149.5,12.9,5,,2017-07-27T05:17:50,2017-07-27T18:39:57,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3129,3129,6.18,2764,61,30.5,24.6,27.1,33.3,10.7,10.7,16.0,5.0,2.6
27-07-2018,1273,"24.8990,91.8711",92.0,74.2,82.7,110.1,74.2,91.6,78.5,87.9,0.031,100,4.17,rain,,,,8.9,170.5,1000.8,80.0,2.4,285.3,24.7,9,,2018-07-27T05:17:44,2018-07-27T18:40:05,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3494,3494,6.1,3129,63,29.6,25.0,26.8,32.6,28.9,28.9,23.0,7.1,2.24
27-07-2019,1638,"24.8990,91.8711",90.9,76.9,83.4,110.2,76.9,92.8,78.7,86.3,0.315,100,4.17,rain,,,,11.3,132.8,1002.0,88.3,2.9,243.4,21.0,9,,2019-07-27T05:17:38,2019-07-27T18:40:13,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3859,3859,4.94,3494,55,30.4,25.3,27.6,33.1,6.7,6.7,16.0,8.1,3.06
27-07-2020,2978,"24.8990,91.8711",89.1,78.0,82.8,108.5,78.0,93.2,79.9,91.1,0.083,100,8.33,rain,,,,7.4,189.3,1004.7,93.1,2.0,191.0,16.6,7,,2020-07-27T05:18:00,2020-07-27T18:39:51,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",4225,4225,5.84,3860,63,30.1,25.5,27.4,33.9,30.5,30.5,18.0,5.6,2.57
27-07-2021,3343,"24.8990,91.8711",87.3,70.4,81.8,104.2,70.4,92.1,78.3,89.3,0.08,100,54.17,rain,,,,6.7,128.2,995.3,88.4,1.7,114.2,9.9,4,,2021-07-27T05:17:54,2021-07-27T18:40:00,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,42515099999,remote,42516099999",4590,4590,4.97,4225,63,33.9,26.4,29.5,36.4,13.7,13.7,11.0,13.4,4.31
27-07-2022,3708,"24.8990,91.8711",90.1,66.3,79.6,101.6,66.3,83.6,73.5,82.5,0.118,100,8.33,rain,0.0,0.0,7.2,5.6,19.1,1007.4,71.5,11.1,216.4,18.5,9,30.0,2022-07-27T05:17:48,2022-07-27T18:40:08,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999",4955,4955,4.01,4590,61,30.3,24.8,27.1,32.9,3.5,3.5,16.0,7.0,2.81
27-07-2022,4073,"24.8990,91.8711",90.1,66.3,79.6,101.6,66.3,83.6,73.5,82.5,0.118,100,8.33,rain,0.0,0.0,7.2,5.6,19.1,1007.4,71.5,11.1,216.4,18.5,9,30.0,2022-07-27T05:17:48,2022-07-27T18:40:08,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999",4955,4955,4.01,4590,61,30.3,24.8,27.1,32.9,3.5,3.5,16.0,7.0,2.81
27-07-2023,4438,"24.8990,91.8711",89.9,76.2,83.4,103.3,76.2,91.9,77.2,82.2,0.591,100,8.33,rain,0.0,0.0,8.5,6.8,132.7,1004.8,86.7,6.0,287.8,24.9,9,30.0,2023-07-27T05:17:42,2023-07-27T18:40:15,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",5320,5320,4.04,4955,61,31.5,25.5,27.8,34.4,20.3,20.3,24.0,5.4,2.85
27-08-2012,87,"24.8990,91.8711",87.5,77.3,82.6,100.9,77.3,90.3,78.2,87.3,0.46,100,54.17,rain,,,,6.3,215.5,1004.1,92.3,2.8,176.1,15.2,6,,2012-08-27T05:31:27,2012-08-27T18:16:08,0.34,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote",1334,1334,6.29,969,63,28.7,24.6,26.5,32.9,33.0,33.0,21.0,5.8,2.07
27-08-2013,452,"24.8990,91.8711",89.3,76.2,81.9,106.4,76.2,88.7,78.6,90.2,0.499,100,100.0,rain,,,,6.9,160.2,1003.0,93.5,2.2,187.7,16.1,7,,2013-08-27T05:31:22,2013-08-27T18:16:23,0.7,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote",1699,1699,5.27,1334,63,29.2,24.6,26.2,31.4,29.6,29.6,21.0,8.4,1.33
27-08-2014,817,"24.8990,91.8711",89.9,77.8,80.8,105.7,77.8,85.6,77.6,90.5,0.333,100,91.67,rain,,,,7.6,201.0,1004.2,88.4,3.1,77.8,6.5,3,,2014-08-27T05:31:17,2014-08-27T18:16:37,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote",2064,2064,6.0,1699,63,30.2,24.7,26.9,33.1,13.2,13.2,13.0,5.8,2.44
27-08-2015,2155,"24.8990,91.8711",89.7,78.0,81.6,100.5,78.0,86.9,78.1,89.7,0.273,100,70.83,rain,,,,6.0,181.7,1005.0,89.1,2.6,106.6,9.1,3,,2015-08-27T05:31:11,2015-08-27T18:16:51,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote",2429,2429,6.31,2064,63,31.0,24.9,27.3,33.8,17.5,17.5,18.0,5.6,3.04
27-08-2016,2521,"24.8990,91.8711",91.1,78.3,84.7,110.7,78.3,96.8,79.8,85.9,0.039,100,4.17,rain,,,,5.6,245.2,1006.5,55.3,2.5,218.8,18.9,7,,2016-08-27T05:31:29,2016-08-27T18:16:08,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",2795,2795,4.09,2430,61,32.7,25.4,28.6,35.6,7.9,7.9,13.0,6.1,3.15
27-08-2017,2886,"24.8990,91.8711",91.5,76.9,84.1,108.1,76.9,93.4,78.4,84.5,2.689,100,12.5,rain,,,,6.7,173.9,1001.8,87.4,2.6,271.6,23.6,9,,2017-08-27T05:31:23,2017-08-27T18:16:21,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3160,3160,7.83,2795,63,32.3,24.9,28.4,34.7,28.5,28.5,14.0,7.1,4.11
27-08-2018,1304,"24.8990,91.8711",92.2,76.1,82.6,108.9,76.1,91.1,78.2,87.1,0.008,100,4.17,rain,,,,8.3,146.5,1002.0,95.0,2.3,133.8,11.7,4,,2018-08-27T05:31:18,2018-08-27T18:16:36,0.53,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3525,3525,4.66,3160,61,30.0,25.3,27.3,33.4,12.8,12.8,19.0,5.9,2.44
27-08-2019,1669,"24.8990,91.8711",93.1,78.0,85.6,111.3,78.0,97.5,79.3,82.8,0.204,100,58.33,rain,,,,6.0,209.7,1002.6,69.9,3.5,253.3,21.9,9,,2019-08-27T05:31:13,2019-08-27T18:16:51,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3890,3890,4.28,3525,61,32.8,26.2,29.0,35.6,8.4,8.4,14.0,6.8,3.78
27-08-2020,3009,"24.8990,91.8711",88.6,78.2,81.8,100.7,78.2,88.3,78.0,88.7,0.242,100,66.67,rain,,,,7.8,167.7,1005.5,90.7,2.3,152.7,13.3,5,,2020-08-27T05:31:31,2020-08-27T18:16:07,0.29,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",4256,4256,5.37,3891,61,31.2,24.4,27.1,33.3,17.1,17.1,21.0,4.4,3.01
27-08-2021,3374,"24.8990,91.8711",85.0,65.9,78.9,96.7,65.9,82.6,76.1,91.5,1.181,100,12.5,rain,,,,8.3,176.3,1004.6,92.9,1.3,146.3,12.6,5,,2021-08-27T05:31:26,2021-08-27T18:16:22,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"42618099999,42515099999,remote,42516099999",4621,4621,4.96,4256,51,30.9,24.7,27.4,33.2,2.6,2.6,12.0,6.8,2.83
27-08-2022,3739,"24.8990,91.8711",83.0,76.9,80.2,92.7,76.9,84.2,76.6,89.1,0.012,100,4.17,rain,0.0,0.0,8.3,6.6,121.7,1003.9,96.9,6.7,37.8,3.3,2,10.0,2022-08-27T05:31:21,2022-08-27T18:16:37,0.0,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",4986,4986,2.97,4621,63,29.4,24.7,26.1,32.3,17.4,17.4,24.0,6.5,1.56
27-08-2022,4104,"24.8990,91.8711",83.0,76.9,80.2,92.7,76.9,84.2,76.6,89.1,0.012,100,4.17,rain,0.0,0.0,8.3,6.6,121.7,1003.9,96.9,6.7,37.8,3.3,2,10.0,2022-08-27T05:31:21,2022-08-27T18:16:37,0.0,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",4986,4986,2.97,4621,63,29.4,24.7,26.1,32.3,17.4,17.4,24.0,6.5,1.56
27-09-2012,118,"24.8990,91.8711",90.2,77.4,83.0,104.0,77.4,92.1,78.7,87.4,0.016,100,12.5,rain,,,,5.8,215.1,1009.0,79.5,2.9,114.5,10.0,4,,2012-09-27T05:42:56,2012-09-27T17:43:36,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"41915099999,41891099999,remote",1365,1365,4.05,1000,63,31.4,24.8,27.8,34.1,4.8,4.8,7.0,5.1,3.4
27-09-2013,483,"24.8990,91.8711",90.2,77.1,83.5,105.1,77.1,92.1,77.5,83.3,0.509,100,50.0,rain,,,,5.1,359.2,1006.0,93.5,3.0,173.6,15.0,6,,2013-09-27T05:42:51,2013-09-27T17:43:52,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"41915099999,41891099999,remote",1730,1730,3.61,1365,53,29.3,24.5,26.8,32.9,3.6,3.6,7.0,5.2,2.65
27-09-2014,848,"24.8990,91.8711",87.0,73.7,79.5,100.3,73.7,83.2,76.3,90.6,0.882,100,62.5,rain,,,,9.4,197.0,1010.6,68.4,2.3,220.2,18.9,8,,2014-09-27T05:42:46,2014-09-27T17:44:08,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote",2095,2095,5.53,1730,55,27.3,23.1,24.5,29.6,4.7,4.7,10.0,5.6,1.63
27-09-2015,2186,"24.8990,91.8711",89.4,72.1,80.9,100.0,72.1,85.2,73.7,79.9,0.0,0,0.0,,,,,4.7,210.8,1007.0,22.5,2.8,264.0,22.7,9,,2015-09-27T05:42:40,2015-09-27T17:44:23,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote",2460,2460,5.07,2095,2,31.0,21.5,26.1,30.8,0.0,0.0,0.0,5.9,4.31
27-09-2016,2552,"24.8990,91.8711",87.9,75.8,82.2,102.1,75.8,88.8,77.5,86.5,0.008,100,4.17,rain,,,,6.6,147.5,1006.8,68.0,2.6,186.5,15.9,7,,2016-09-27T05:42:58,2016-09-27T17:43:35,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",2826,2826,4.96,2461,53,30.8,24.6,27.4,33.6,1.6,1.6,4.0,5.4,2.96
27-09-2017,970,"24.8990,91.8711",89.6,73.9,82.3,107.6,73.9,91.0,78.9,89.9,0.004,100,4.17,rain,,,,4.7,203.6,1006.3,92.2,2.3,95.5,8.1,3,,2017-09-27T05:42:51,2017-09-27T17:43:50,0.23,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3191,3191,4.47,2826,61,29.9,25.3,27.4,34.2,9.7,9.7,11.0,3.9,2.45
27-09-2018,1335,"24.8990,91.8711",87.7,76.4,81.6,99.3,76.4,86.8,77.1,86.9,1.28,100,54.17,rain,,,,5.8,201.1,1008.2,79.9,1.8,190.2,16.4,6,,2018-09-27T05:42:46,2018-09-27T17:44:06,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3556,3556,3.39,3191,61,30.0,24.0,26.3,31.9,5.3,5.3,9.0,9.2,2.77
27-09-2019,1700,"24.8990,91.8711",88.3,73.7,80.4,100.3,73.7,84.9,75.6,85.9,0.197,100,4.17,rain,,,,5.8,240.4,1013.9,57.6,2.9,198.2,17.1,7,,2019-09-27T05:42:41,2019-09-27T17:44:22,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3921,3921,3.16,3556,53,29.4,22.6,26.0,31.0,2.5,2.5,6.0,7.1,2.81
27-09-2020,3040,"24.8990,91.8711",83.9,77.2,79.8,95.4,77.2,83.4,77.9,94.1,0.63,100,8.33,rain,,,,8.5,156.7,1005.8,84.5,2.7,126.2,10.8,4,,2020-09-27T05:42:59,2020-09-27T17:43:35,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",4287,4287,6.41,3922,63,28.5,24.4,25.9,31.7,24.1,24.1,24.0,4.4,1.84
27-09-2021,3405,"24.8990,91.8711",92.6,67.7,81.5,108.5,67.7,88.0,75.2,82.4,0.008,100,4.17,rain,,,,9.8,106.8,1005.3,82.3,2.1,241.5,20.9,8,,2021-09-27T05:42:54,2021-09-27T17:43:51,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999",4652,4652,3.0,4287,3,33.9,25.3,28.9,34.4,0.0,0.0,0.0,16.4,4.4
27-09-2022,3770,"24.8990,91.8711",92.2,71.3,81.3,108.9,71.3,87.1,75.1,82.4,0.004,100,4.17,rain,0.0,0.0,10.1,6.7,59.7,1005.6,62.8,10.7,251.3,21.8,9,75.0,2022-09-27T05:42:49,2022-09-27T17:44:07,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",5017,5017,3.39,4652,53,30.5,24.5,27.2,33.3,1.2,1.2,5.0,5.0,3.06
27-09-2022,4135,"24.8990,91.8711",92.2,71.3,81.3,108.9,71.3,87.1,75.1,82.4,0.004,100,4.17,rain,0.0,0.0,10.1,6.7,59.7,1005.6,62.8,10.7,251.3,21.8,9,75.0,2022-09-27T05:42:49,2022-09-27T17:44:07,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",5017,5017,3.39,4652,53,30.5,24.5,27.2,33.3,1.2,1.2,5.0,5.0,3.06
27-10-2012,148,"24.8990,91.8711",85.4,61.4,74.0,90.7,61.4,75.5,68.3,83.8,0.0,0,0.0,,,,,7.2,207.6,1010.4,2.5,2.7,223.7,19.2,8,,2012-10-27T05:56:50,2012-10-27T17:15:30,0.41,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote",1395,1395,2.71,1030,0,29.4,17.4,23.5,26.4,0.0,0.0,0.0,6.6,3.62
27-10-2013,513,"24.8990,91.8711",85.2,71.1,75.6,90.9,71.1,76.6,71.8,88.6,0.064,100,33.33,rain,,,,7.4,104.9,1009.1,68.1,3.0,139.3,12.0,6,,2013-10-27T05:56:42,2013-10-27T17:15:42,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41915099999,41891099999,remote",1760,1760,2.55,1395,51,28.4,20.8,24.1,27.9,0.1,0.1,1.0,4.5,3.06
27-10-2014,878,"24.8990,91.8711",78.9,67.2,72.5,78.9,67.2,72.5,68.0,86.3,0.008,100,8.33,rain,,,,4.3,99.7,1013.8,91.6,2.7,80.7,7.1,3,,2014-10-27T05:56:34,2014-10-27T17:15:53,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"41915099999,41891099999,remote",2125,2125,2.5,1760,2,25.5,19.6,22.2,24.8,0.0,0.0,0.0,5.8,1.78
27-10-2015,2216,"24.8990,91.8711",89.9,67.9,76.8,91.6,67.9,78.0,68.0,76.2,0.0,0,0.0,,,,,4.7,244.0,1013.1,57.5,2.4,225.2,19.3,8,,2015-10-27T05:56:25,2015-10-27T17:16:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote",2490,2490,2.78,2125,1,29.7,19.1,24.0,26.2,0.0,0.0,0.0,6.8,3.76
27-10-2016,2582,"24.8990,91.8711",84.8,69.1,78.6,93.2,69.1,81.4,74.5,87.7,0.669,100,8.33,rain,,,,5.7,181.8,1012.3,67.2,2.2,135.8,11.7,5,,2016-10-27T05:56:51,2016-10-27T17:15:30,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",2856,2856,4.5,2491,61,27.8,22.0,24.4,28.8,19.9,19.9,17.0,8.0,1.61
27-10-2017,1000,"24.8990,91.8711",83.6,63.4,72.2,84.7,63.4,72.4,61.2,69.5,0.008,100,4.17,rain,,,,6.0,129.8,1013.6,12.6,1.7,225.3,19.4,8,,2017-10-27T05:56:42,2017-10-27T17:15:40,0.24,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3221,3221,3.7,2856,1,28.1,17.3,22.8,25.4,0.0,0.0,0.0,6.9,3.57
27-10-2018,1365,"24.8990,91.8711",91.3,57.8,76.8,94.2,57.8,78.6,69.5,79.5,0.108,100,33.33,rain,,,,6.5,171.0,1014.0,42.8,2.5,216.5,18.7,8,,2018-10-27T05:56:35,2018-10-27T17:15:51,0.59,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3586,3586,1.98,3221,53,30.5,19.7,25.5,29.4,2.4,2.4,5.0,5.8,3.53
27-10-2019,1730,"24.8990,91.8711",84.8,73.4,77.9,94.0,73.4,79.8,74.6,90.2,0.317,100,50.0,rain,,,,7.8,246.3,1011.7,64.9,2.9,193.9,16.8,7,,2019-10-27T05:56:27,2019-10-27T17:16:03,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3951,3951,5.25,3586,51,27.5,21.9,24.4,29.0,0.4,0.4,3.0,4.6,2.53
27-10-2020,3070,"24.8990,91.8711",87.2,61.4,77.1,96.4,61.4,79.3,72.4,86.0,0.012,100,4.17,rain,,,,5.1,283.4,1009.5,27.9,1.7,219.9,19.1,8,,2020-10-27T05:56:53,2020-10-27T17:15:29,0.35,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",4317,4317,3.18,3952,51,29.5,23.0,26.0,31.0,0.1,0.1,1.0,5.4,3.23
27-10-2021,3435,"24.8990,91.8711",85.0,60.2,73.7,89.4,60.2,74.6,67.0,80.7,0.0,0,0.0,,,,,4.7,106.7,1012.6,24.1,1.5,208.2,17.8,8,,2021-10-27T05:56:45,2021-10-27T17:15:40,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999",4682,4682,1.99,4317,1,28.7,20.5,24.3,27.4,0.0,0.0,0.0,6.8,3.13
27-10-2022,3800,"24.8990,91.8711",87.2,67.4,75.0,93.4,67.4,76.1,68.8,82.1,0.0,0,0.0,,0.0,0.0,5.8,5.8,40.0,1012.3,10.2,10.6,227.2,19.6,8,10.0,2022-10-27T05:56:38,2022-10-27T17:15:52,0.06,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",5047,5047,2.62,4682,2,27.8,18.5,23.1,26.5,0.0,0.0,0.0,6.1,3.31
27-10-2022,4165,"24.8990,91.8711",87.2,67.4,75.0,93.4,67.4,76.1,68.8,82.1,0.0,0,0.0,,0.0,0.0,5.8,5.8,40.0,1012.3,10.2,10.6,227.2,19.6,8,10.0,2022-10-27T05:56:38,2022-10-27T17:15:52,0.06,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",5047,5047,2.62,4682,2,27.8,18.5,23.1,26.5,0.0,0.0,0.0,6.1,3.31
27-11-2012,179,"24.8990,91.8711",75.1,52.2,63.8,75.1,52.2,63.8,57.5,80.4,0.0,0,0.0,,,,,6.5,241.0,1012.1,5.0,2.4,168.6,14.4,6,,2012-11-27T06:17:35,2012-11-27T17:02:37,0.45,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote",1426,1426,1.76,1061,2,23.9,13.0,18.7,19.7,0.0,0.0,0.0,5.9,2.63
27-11-2013,544,"24.8990,91.8711",81.1,61.1,71.4,83.7,61.1,71.7,64.7,80.4,0.0,0,0.0,,,,,4.9,79.1,1011.5,55.9,2.7,190.7,16.3,7,,2013-11-27T06:17:24,2013-11-27T17:02:38,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote",1791,1791,1.5,1426,1,27.6,16.1,21.4,22.3,0.0,0.0,0.0,8.2,3.05
