,humidity,precip,precipcover,cloudcover,river_discharge,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,month,year
3181,74.5,0.0,0.0,15.6,0.22,24.4,0.0,0.0,0,1,2014
3182,68.8,0.0,0.0,21.6,0.22,23.7,0.0,0.0,0,11,2014
3183,68.6,0.0,0.0,0.3,0.23,22.7,0.0,0.0,0,11,2014
3184,64.9,0.0,0.0,0.8,0.23,23.4,0.0,0.0,0,11,2014
3185,63.5,0.0,0.0,2.2,0.23,22.0,0.0,0.0,0,11,2014
3186,66.3,0.0,0.0,32.8,0.23,21.5,0.0,0.0,0,11,2014
3187,73.1,0.0,0.0,32.8,0.23,21.2,0.0,0.0,0,11,2014
3188,67.7,0.0,0.0,46.7,0.23,23.2,0.0,0.0,0,11,2014
3189,63.5,0.0,0.0,13.7,0.23,24.8,0.0,0.0,0,11,2014
3190,68.5,0.0,0.0,10.9,0.23,24.1,0.0,0.0,0,11,2014
3191,73.7,0.0,0.0,33.3,0.23,24.1,0.0,0.0,0,11,2014
3192,74.9,0.0,0.0,17.5,0.23,24.2,0.0,0.0,0,11,2014
3193,74.8,0.0,0.0,3.2,0.23,24.8,0.0,0.0,0,11,2014
3194,76.5,0.0,0.0,13.9,0.25,25.0,0.0,0.0,0,11,2014
3195,67.1,0.0,0.0,9.2,0.25,25.6,0.0,0.0,0,11,2014
3196,61.1,0.0,0.0,6.9,0.26,25.2,0.0,0.0,0,11,2014
3197,63.5,0.0,0.0,8.1,0.26,24.9,0.0,0.0,0,11,2014
3198,73.2,0.0,0.0,11.3,0.28,23.9,0.0,0.0,0,11,2014
3199,74.9,0.0,0.0,29.2,0.3,28.5,0.0,0.0,0,11,2014
3200,66.8,0.0,0.0,52.9,0.31,29.7,0.0,0.0,0,12,2014
3201,74.7,0.0,0.0,60.2,0.33,28.0,0.0,0.0,0,11,2014
3202,78.8,0.0,0.0,37.8,0.34,29.6,0.0,0.0,0,10,2014
3203,84.7,1.1,45.83,72.9,0.35,31.6,0.9,0.9,6,9,2014
3204,83.3,3.3,75.0,74.0,0.32,30.8,2.7,2.7,8,8,2014
3205,79.4,0.2,8.33,74.6,0.29,31.5,0.0,0.0,0,7,2014
3206,79.9,0.0,0.0,41.7,0.3,29.6,0.0,0.0,0,6,2014
3207,81.0,0.0,0.0,47.1,0.31,29.4,0.0,0.0,0,5,2014
3208,82.5,0.0,0.0,29.0,0.32,29.2,0.0,0.0,0,4,2014
3209,82.2,0.0,0.0,28.6,0.34,28.0,0.0,0.0,0,3,2014
3210,79.5,0.0,0.0,33.9,0.34,27.9,0.0,0.0,0,2,2014
3211,76.9,0.0,0.0,29.7,0.36,27.2,0.0,0.0,0,1,2014
3212,76.1,0.0,0.0,15.7,0.38,26.8,0.0,0.0,0,10,2014
3213,76.9,0.0,0.0,61.4,0.41,26.9,0.0,0.0,0,10,2014
3214,79.1,0.8,20.83,12.4,0.45,25.9,0.0,0.0,0,10,2014
3215,82.0,0.5,8.33,67.9,0.47,25.0,0.2,0.2,1,10,2014
3216,80.6,0.0,0.0,82.2,0.45,27.4,0.6,0.6,4,10,2014
3217,75.9,0.0,0.0,54.9,0.42,29.6,1.5,1.5,4,10,2014
3218,72.1,0.0,0.0,20.6,0.44,29.9,0.0,0.0,0,10,2014
3219,73.9,0.0,0.0,8.2,0.45,30.1,0.0,0.0,0,10,2014
3220,74.9,0.0,0.0,0.6,0.48,29.1,0.0,0.0,0,10,2014
3221,75.8,0.0,0.0,0.2,0.5,28.3,0.0,0.0,0,10,2014
3222,76.2,0.0,0.0,8.1,0.53,29.6,0.0,0.0,0,10,2014
3223,71.7,0.0,0.0,11.4,0.58,26.9,0.0,0.0,0,10,2014
3224,74.2,0.0,0.0,11.0,0.65,29.0,0.0,0.0,0,10,2014
3225,78.3,0.0,0.0,48.3,0.74,29.8,0.0,0.0,0,10,2014
3226,82.1,0.8,33.33,39.2,0.87,31.5,0.1,0.1,1,10,2014
3227,84.1,4.3,50.0,50.8,1.06,33.1,2.0,2.0,7,10,2014
3228,85.3,3.5,100.0,34.5,1.32,33.3,0.8,0.8,5,10,2014
3229,88.7,12.7,100.0,60.6,1.65,32.6,3.6,3.6,7,10,2014
3230,88.1,17.1,100.0,75.4,1.62,32.4,17.6,17.6,8,10,2014
3231,88.4,28.3,100.0,70.6,1.12,31.5,12.4,12.4,15,12,2014
3232,85.5,31.6,100.0,78.6,0.77,31.6,15.5,15.5,18,11,2014
3233,80.0,7.5,83.33,54.4,0.57,33.4,0.8,0.8,2,10,2014
3234,79.6,2.1,45.83,21.3,0.6,34.3,0.3,0.3,2,9,2014
3235,78.2,3.2,54.17,27.7,0.63,34.4,0.1,0.1,1,8,2014
3236,82.8,2.3,83.33,41.8,0.65,34.1,2.3,2.3,5,7,2014
3237,78.6,0.5,20.83,41.2,0.66,35.2,2.3,2.3,7,6,2014
3238,78.6,6.6,50.0,20.4,0.7,34.5,0.0,0.0,0,5,2014
3239,80.4,2.3,50.0,28.4,0.73,33.4,2.6,2.6,4,4,2014
3240,79.6,4.5,62.5,36.6,0.72,34.3,4.7,4.7,14,3,2014
3241,80.2,1.0,41.67,61.9,0.71,34.4,1.0,1.0,4,2,2014
3242,81.1,0.6,25.0,45.1,0.74,35.1,0.3,0.3,2,1,2014
3243,78.9,0.1,4.17,22.0,0.8,35.3,0.6,0.6,2,9,2014
3244,83.1,0.0,0.0,12.1,0.89,35.6,0.1,0.1,1,9,2014
3245,79.7,0.4,16.67,33.6,1.03,34.1,0.0,0.0,0,9,2014
3246,82.5,3.6,54.17,61.1,1.23,34.4,0.3,0.3,2,9,2014
3247,88.0,5.1,100.0,69.6,1.45,33.5,4.9,4.9,12,9,2014
3248,86.8,6.5,91.67,71.4,1.72,32.7,3.7,3.7,7,9,2014
3249,87.7,3.7,100.0,77.2,1.99,32.6,13.5,13.5,8,9,2014
3250,89.2,28.6,100.0,91.9,2.21,32.2,1.5,1.5,4,9,2014
3251,88.4,27.6,100.0,84.6,2.42,31.0,22.0,22.0,20,9,2014
3252,86.8,37.7,100.0,89.9,2.08,31.0,10.8,10.8,15,9,2014
3253,91.5,68.9,100.0,96.6,1.86,30.4,19.3,19.3,22,9,2014
3254,88.3,41.0,100.0,88.8,1.24,31.5,14.3,14.3,16,9,2014
3255,86.1,9.0,75.0,77.4,0.85,34.1,7.3,7.3,10,9,2014
3256,81.7,0.1,4.17,53.3,0.8,35.5,0.5,0.5,5,9,2014
3257,83.9,1.6,58.33,45.9,0.85,34.5,1.0,1.0,6,9,2014
3258,88.0,6.6,79.17,72.2,0.89,33.6,4.5,4.5,14,9,2014
3259,86.9,2.9,95.83,47.3,0.88,33.5,4.8,4.8,8,9,2014
3260,87.6,6.0,66.67,58.1,0.88,33.8,1.0,1.0,6,9,2014
3261,86.0,9.6,87.5,62.0,0.91,32.8,2.2,2.2,7,12,2014
3262,84.7,4.5,100.0,55.6,0.94,33.3,1.4,1.4,6,11,2014
3263,83.7,1.6,66.67,77.0,1.0,33.2,2.0,2.0,4,10,2014
3264,84.0,5.9,62.5,73.0,1.08,33.1,1.5,1.5,4,9,2014
3265,87.5,13.5,83.33,64.9,1.14,32.5,4.2,4.2,7,8,2014
3266,86.5,4.2,75.0,88.5,1.16,31.8,4.8,4.8,10,7,2014
3267,84.3,3.3,70.83,79.9,1.2,31.7,2.7,2.7,6,6,2014
3268,87.8,12.1,100.0,86.2,1.34,32.0,2.1,2.1,6,5,2014
3269,88.2,8.8,100.0,87.5,1.52,32.3,3.4,3.4,8,4,2014
3270,84.8,1.2,50.0,68.6,1.74,33.3,5.1,5.1,8,3,2014
3271,86.8,3.1,66.67,84.1,2.09,31.7,5.0,5.0,9,2,2014
3272,90.3,13.1,100.0,89.0,2.3,30.3,16.6,16.6,21,1,2014
3273,90.4,29.1,100.0,92.9,1.88,30.1,15.5,15.5,21,8,2014
3274,88.8,10.8,100.0,88.6,1.39,32.3,11.3,11.3,17,8,2014
3275,87.6,1.1,37.5,85.2,1.26,33.4,1.9,1.9,3,8,2014
3276,88.7,5.3,50.0,90.1,1.48,33.7,2.0,2.0,8,8,2014
3277,86.3,6.0,91.67,84.3,1.65,33.7,6.3,6.3,8,8,2014
3278,86.1,4.7,75.0,88.1,1.74,33.4,5.4,5.4,9,8,2014
3279,87.6,5.9,79.17,80.7,1.82,32.9,11.6,11.6,8,8,2014
3280,86.6,6.7,100.0,74.6,2.01,33.0,4.9,4.9,5,8,2014
3281,86.2,10.4,100.0,75.6,2.5,32.4,5.5,5.5,9,8,2014
3282,87.3,15.6,91.67,78.1,2.55,31.9,15.6,15.6,14,8,2014
3283,90.2,8.5,100.0,82.9,2.0,32.7,14.7,14.7,15,8,2014
3284,87.9,17.7,100.0,74.0,1.86,33.5,9.7,9.7,14,8,2014
3285,87.4,7.3,100.0,86.6,1.97,34.2,8.0,8.0,12,8,2014
3286,87.5,11.6,83.33,81.0,2.27,32.9,4.0,4.0,10,8,2014
3287,89.7,22.0,100.0,82.3,2.95,31.4,19.1,19.1,16,8,2014
3288,92.6,54.0,100.0,96.4,3.02,31.7,15.7,15.7,19,8,2014
3289,91.6,46.8,100.0,94.8,2.67,31.6,29.5,29.5,20,8,2014
3290,91.2,58.4,100.0,96.0,2.14,32.2,12.5,12.5,16,8,2014
3291,90.6,49.8,100.0,96.6,1.89,32.5,22.1,22.1,18,8,2014
3292,89.1,26.3,100.0,82.3,1.38,33.3,11.6,11.6,12,12,2014
3293,85.9,16.1,87.5,57.7,1.34,33.7,1.6,1.6,6,11,2014
3294,86.9,8.9,100.0,69.8,1.44,31.9,10.6,10.6,12,10,2014
3295,88.7,13.9,83.33,66.4,1.26,32.0,6.7,6.7,13,9,2014
3296,87.5,13.8,95.83,67.3,1.31,33.2,5.5,5.5,8,8,2014
3297,88.2,16.5,100.0,82.5,1.4,33.9,12.3,12.3,18,7,2014
3298,89.1,7.5,87.5,80.3,1.58,34.0,6.0,6.0,7,6,2014
3299,91.7,17.2,100.0,82.4,1.86,32.6,8.3,8.3,12,5,2014
3300,91.8,25.0,100.0,90.9,1.82,31.3,14.3,14.3,18,4,2014
3301,89.8,13.6,100.0,89.9,1.28,31.3,12.2,12.2,19,3,2014
3302,89.0,10.3,100.0,80.4,0.94,33.5,6.3,6.3,12,2,2014
3303,89.3,2.8,66.67,81.0,0.92,33.5,7.8,7.8,8,1,2014
3304,90.5,8.1,83.33,89.4,0.87,33.1,7.6,7.6,7,7,2014
3305,91.0,8.1,100.0,83.9,0.89,31.9,1.5,1.5,7,7,2014
3306,91.4,11.8,100.0,80.7,1.0,32.0,2.5,2.5,7,7,2014
3307,89.7,13.3,100.0,89.0,0.99,31.9,10.5,10.5,12,7,2014
3308,89.0,8.0,100.0,92.1,0.97,32.4,2.8,2.8,6,7,2014
3309,88.7,9.6,91.67,80.5,1.09,33.5,5.3,5.3,4,7,2014
3310,86.9,11.6,75.0,70.2,1.3,33.6,2.0,2.0,7,7,2014
3311,86.6,10.9,83.33,91.0,1.59,32.6,10.3,10.3,10,7,2014
3312,88.2,8.1,83.33,87.9,1.92,32.6,4.1,4.1,13,7,2014
3313,90.2,26.9,100.0,92.1,2.17,32.1,11.4,11.4,14,7,2014
3314,90.7,49.2,100.0,87.4,2.13,30.8,8.6,8.6,14,7,2014
3315,89.0,25.7,100.0,84.4,1.69,32.3,27.5,27.5,19,7,2014
3316,90.3,20.5,100.0,93.1,1.05,33.8,1.6,1.6,5,7,2014
3317,89.2,25.6,100.0,87.4,1.33,34.1,2.6,2.6,11,7,2014
3318,89.3,37.4,100.0,89.6,1.61,33.1,4.6,4.6,14,7,2014
3319,90.6,34.6,100.0,95.4,1.53,31.6,15.8,15.8,22,7,2014
3320,87.3,14.5,87.5,93.4,1.05,32.0,10.8,10.8,17,7,2014
3321,87.2,16.7,100.0,92.4,0.83,32.7,6.7,6.7,11,7,2014
3322,86.7,8.6,100.0,92.3,0.75,33.4,9.9,9.9,16,7,2014
3323,85.1,8.5,100.0,91.0,0.73,33.8,1.4,1.4,6,12,2014
3324,83.9,9.2,100.0,77.3,0.85,34.8,0.3,0.3,1,11,2014
3325,85.3,3.2,83.33,51.3,0.92,34.4,6.4,6.4,5,10,2014
3326,85.7,2.5,83.33,57.3,0.86,35.0,9.5,9.5,9,9,2014
3327,85.9,0.4,16.67,76.0,0.95,34.9,1.8,1.8,4,8,2014
3328,87.2,0.0,0.0,81.8,1.23,34.4,1.3,1.3,6,7,2014
3329,89.1,9.6,50.0,50.9,1.72,34.8,5.8,5.8,7,6,2014
3330,93.1,52.9,100.0,82.9,2.22,32.8,13.2,13.2,16,5,2014
3331,90.6,49.4,100.0,92.4,2.47,32.3,9.2,9.2,19,4,2014
3332,90.7,29.6,100.0,92.4,2.31,31.4,34.6,34.6,24,3,2014
3333,89.0,15.5,100.0,92.2,1.59,32.5,4.6,4.6,10,2,2014
3334,88.1,11.1,100.0,79.3,1.94,32.6,12.5,12.5,20,1,2014
3335,91.6,37.7,100.0,95.4,2.22,32.6,12.2,12.2,23,6,2014
3336,93.6,57.5,100.0,80.4,1.97,32.9,37.7,37.7,14,6,2014
3337,88.8,22.8,100.0,67.4,1.25,33.2,4.1,4.1,11,6,2014
3338,88.1,11.2,100.0,69.1,1.5,32.9,11.5,11.5,10,6,2014
3339,89.6,16.6,100.0,71.1,1.44,33.0,13.1,13.1,22,6,2014
3340,85.8,17.6,100.0,54.6,1.28,33.8,13.7,13.7,16,6,2014
3341,90.2,30.2,100.0,77.2,1.44,34.3,4.1,4.1,10,6,2014
3342,92.2,66.6,100.0,90.0,2.16,34.0,2.0,2.0,7,6,2014
3343,93.1,50.3,100.0,86.7,2.72,32.8,24.7,24.7,17,6,2014
3344,93.4,120.1,100.0,95.0,2.47,30.9,20.5,20.5,24,6,2014
3345,91.4,72.3,100.0,93.2,2.13,32.5,18.8,18.8,24,6,2014
3346,89.9,30.6,100.0,94.5,1.38,32.8,24.9,24.9,19,6,2014
3347,89.3,32.2,100.0,84.9,0.63,34.4,12.2,12.2,11,6,2014
3348,83.8,5.0,95.83,76.2,0.37,36.4,8.2,8.2,13,6,2014
3349,80.8,5.8,95.83,67.7,0.28,36.5,7.4,7.4,9,6,2014
3350,82.9,2.3,87.5,76.6,0.22,36.0,1.2,1.2,3,6,2014
3351,80.4,5.7,100.0,48.9,0.22,38.5,1.6,1.6,5,6,2014
3352,86.9,3.6,100.0,68.3,0.19,38.7,8.6,8.6,4,6,2014
3353,84.9,2.6,50.0,46.1,0.19,37.6,0.1,0.1,1,12,2014
3354,85.1,45.0,100.0,57.4,0.19,36.2,1.7,1.7,3,11,2014
3355,84.3,19.8,50.0,79.0,0.22,35.8,1.9,1.9,6,10,2014
3358,81.6,0.0,0.0,68.9,0.44,35.0,0.3,0.3,2,7,2014
3359,82.5,0.0,0.0,68.2,0.66,35.4,0.0,0.0,0,6,2014
3360,82.8,2.6,50.0,80.3,1.0,36.1,0.5,0.5,4,5,2014
3361,85.2,4.9,83.33,74.6,1.53,35.0,2.8,2.8,6,4,2014
3362,82.9,5.2,100.0,51.0,1.94,33.6,20.2,20.2,13,3,2014
3363,83.0,8.1,100.0,52.1,2.18,33.8,10.2,10.2,7,2,2014
3364,87.0,18.3,100.0,73.3,1.78,32.8,52.9,52.9,16,1,2014
3365,84.8,39.0,100.0,66.7,0.47,34.6,4.5,4.5,13,5,2014
3367,83.8,10.8,75.0,61.1,0.72,34.7,3.2,3.2,13,5,2014
3368,83.5,19.1,100.0,57.2,0.85,32.8,11.0,11.0,10,5,2014
3369,83.0,18.2,100.0,69.0,0.81,32.8,9.2,9.2,12,5,2014
3370,84.0,14.4,100.0,66.2,0.75,33.8,7.5,7.5,10,5,2014
3371,85.9,26.4,100.0,81.6,0.47,33.1,15.8,15.8,13,5,2014
3372,86.6,7.0,100.0,86.9,0.16,33.9,6.8,6.8,10,5,2014
3373,75.8,0.9,25.0,63.9,0.09,36.7,1.0,1.0,4,5,2014
3374,75.2,0.0,0.0,55.3,0.09,36.3,0.0,0.0,0,5,2014
3375,77.2,0.0,0.0,53.2,0.12,35.2,0.0,0.0,0,5,2014
3376,78.0,0.0,0.0,55.7,0.16,35.7,0.0,0.0,0,5,2014
3377,78.8,0.0,0.0,60.4,0.22,36.6,0.0,0.0,0,5,2014
3378,77.8,0.0,0.0,42.4,0.28,36.5,0.5,0.5,1,5,2014
3379,77.3,0.0,0.0,58.3,0.37,36.1,1.0,1.0,2,5,2014
3380,77.5,3.8,50.0,53.6,0.5,36.0,0.4,0.4,1,5,2014
3381,81.5,6.0,79.17,75.9,0.59,36.6,4.3,4.3,5,5,2014
3382,82.8,0.6,25.0,66.4,0.56,36.6,12.5,12.5,5,5,2014
3383,81.9,0.8,33.33,58.9,0.53,36.3,0.0,0.0,0,5,2014
3384,82.4,7.7,54.17,53.6,0.66,35.6,0.0,0.0,0,12,2014
3385,84.5,11.2,100.0,76.8,0.56,31.9,16.6,16.6,10,11,2014
3386,79.6,6.2,91.67,62.8,0.31,35.1,0.9,0.9,3,10,2014
3387,81.5,2.3,66.67,73.4,0.44,35.9,0.0,0.0,0,9,2014
3388,78.8,2.2,66.67,64.6,0.63,34.1,0.9,0.9,3,8,2014
3389,74.6,3.1,91.67,35.5,0.94,33.8,0.9,0.9,4,7,2014
3390,74.5,9.8,83.33,25.1,1.28,34.6,0.1,0.1,1,6,2014
3391,80.4,11.2,95.83,76.7,1.03,32.9,32.0,32.0,7,5,2014
3392,76.5,13.2,83.33,39.9,0.28,34.0,5.4,5.4,7,4,2014
3393,78.5,5.5,87.5,67.5,0.19,34.1,9.0,9.0,7,3,2014
3394,82.3,6.4,79.17,72.9,0.12,34.4,0.3,0.3,2,2,2014
3395,76.4,3.7,91.67,67.2,0.09,35.6,0.0,0.0,0,1,2014
3396,74.6,4.3,50.0,39.9,0.09,35.9,2.9,2.9,5,4,2014
3397,75.7,1.0,41.67,30.8,0.09,36.2,2.5,2.5,5,4,2014
3398,74.8,1.1,37.5,57.4,0.09,36.5,0.2,0.2,1,4,2014
3399,73.5,0.6,25.0,28.1,0.09,36.9,0.0,0.0,0,4,2014
3400,72.8,0.3,12.5,30.1,0.09,36.8,3.0,3.0,2,4,2014
3401,71.2,0.0,0.0,14.8,0.09,37.5,2.2,2.2,4,4,2014
3402,65.1,0.0,0.0,24.5,0.06,36.1,0.6,0.6,1,4,2014
3403,63.7,0.0,0.0,19.8,0.06,35.7,0.0,0.0,0,4,2014
3404,59.3,0.0,0.0,39.2,0.06,34.7,0.0,0.0,0,4,2014
3405,60.6,0.0,0.0,41.1,0.06,34.9,0.0,0.0,0,4,2014
3406,61.9,0.0,0.0,52.9,0.09,35.9,0.0,0.0,0,4,2014
3407,65.6,0.0,0.0,86.9,0.09,36.8,0.0,0.0,0,4,2014
3408,71.5,0.0,0.0,27.5,0.09,36.7,0.2,0.2,2,4,2014
3409,69.9,0.0,0.0,29.0,0.09,35.6,0.2,0.2,2,4,2014
3410,64.3,0.0,0.0,6.4,0.09,34.5,0.0,0.0,0,4,2014
3411,65.7,0.0,0.0,25.4,0.09,34.5,0.1,0.1,1,4,2014
3412,64.4,0.0,0.0,65.8,0.09,34.2,0.0,0.0,0,4,2014
3413,65.0,0.0,0.0,42.3,0.09,32.8,1.0,1.0,2,4,2014
3414,64.9,0.0,0.0,44.7,0.09,32.7,0.0,0.0,0,12,2014
3415,67.3,0.0,0.0,50.4,0.09,33.4,0.0,0.0,0,11,2014
3416,74.0,0.0,0.0,47.6,0.09,34.4,0.0,0.0,0,10,2014
3417,78.3,0.0,0.0,48.3,0.09,34.5,1.9,1.9,4,9,2014
3418,78.7,0.0,0.0,28.1,0.09,33.7,0.0,0.0,0,8,2014
3419,79.1,0.0,0.0,12.9,0.12,33.2,0.4,0.4,3,7,2014
3420,75.5,0.7,29.17,29.5,0.12,33.1,0.3,0.3,2,6,2014
3421,75.6,0.1,4.17,16.7,0.12,32.6,1.4,1.4,2,5,2014
3422,72.6,1.9,37.5,29.9,0.09,33.4,0.5,0.5,3,4,2014
3423,73.8,0.3,8.33,26.5,0.09,33.6,0.5,0.5,3,3,2014
3424,73.4,0.0,0.0,23.7,0.12,33.4,0.7,0.7,3,2,2014
3425,76.4,0.0,0.0,18.3,0.12,34.4,0.0,0.0,0,1,2014
3426,76.7,0.0,0.0,23.9,0.12,34.7,0.0,0.0,0,3,2014
3427,73.5,0.0,0.0,14.0,0.16,33.4,0.0,0.0,0,3,2014
3428,72.2,0.0,0.0,6.0,0.16,32.6,0.0,0.0,0,3,2014
3429,75.7,0.0,0.0,9.9,0.22,33.7,0.0,0.0,0,3,2014
3430,74.9,0.0,0.0,9.1,0.25,32.7,0.0,0.0,0,3,2014
3431,72.7,0.0,0.0,9.3,0.31,32.0,0.5,0.5,2,3,2014
3432,72.3,1.8,50.0,13.5,0.34,30.4,0.8,0.8,1,3,2014
3433,77.1,3.0,70.83,21.8,0.28,29.1,7.6,7.6,11,3,2014
3434,71.4,3.7,50.0,33.2,0.19,28.5,3.5,3.5,8,3,2014
3435,70.3,0.4,8.33,3.5,0.12,30.1,6.8,6.8,6,3,2014
3436,73.3,0.0,0.0,19.2,0.09,30.9,0.2,0.2,1,3,2014
3437,73.8,0.8,33.33,9.6,0.09,31.5,0.0,0.0,0,3,2014
3438,75.8,0.0,0.0,12.1,0.09,30.5,0.4,0.4,1,3,2014
3439,73.7,0.0,0.0,9.5,0.09,30.2,0.0,0.0,0,3,2014
3440,58.5,0.0,0.0,0.0,0.09,27.7,0.0,0.0,0,3,2014
3441,55.8,0.0,0.0,0.0,0.09,26.4,0.0,0.0,0,3,2014
3442,60.5,0.0,0.0,3.7,0.09,26.4,0.0,0.0,0,3,2014
3443,65.3,0.0,0.0,26.7,0.12,28.3,0.0,0.0,0,3,2014
3444,70.2,0.0,0.0,70.3,0.12,29.1,0.0,0.0,0,3,2014
3445,65.9,0.0,0.0,46.7,0.12,28.1,0.0,0.0,0,12,2014
3446,56.7,0.0,0.0,36.5,0.12,26.2,0.0,0.0,0,11,2014
3447,55.5,0.0,0.0,30.2,0.12,24.3,0.0,0.0,0,10,2014
3448,55.0,0.0,0.0,21.9,0.12,24.6,0.0,0.0,0,9,2014
3449,54.1,0.0,0.0,25.8,0.12,23.2,0.0,0.0,0,8,2014
3450,56.7,0.0,0.0,5.1,0.12,22.8,0.0,0.0,0,7,2014
3451,61.2,0.0,0.0,4.0,0.12,24.4,0.0,0.0,0,6,2014
3452,61.5,0.0,0.0,15.2,0.16,23.8,0.0,0.0,0,5,2014
3453,58.4,0.0,0.0,37.4,0.16,22.7,0.0,0.0,0,4,2014
3454,66.4,0.0,0.0,24.2,0.12,24.2,0.0,0.0,0,3,2014
3455,61.9,0.0,0.0,7.6,0.16,24.1,0.0,0.0,0,2,2014
3456,66.6,0.0,0.0,18.2,0.16,23.7,0.0,0.0,0,1,2014
3457,65.2,0.0,0.0,11.3,0.16,23.4,0.0,0.0,0,2,2014
3458,67.4,0.0,0.0,33.1,0.19,23.8,0.0,0.0,0,2,2014
3459,65.5,0.0,0.0,3.6,0.19,23.1,0.0,0.0,0,2,2014
3460,68.6,0.0,0.0,0.0,0.19,23.7,0.0,0.0,0,2,2014
3461,68.8,0.0,0.0,7.4,0.22,24.6,0.0,0.0,0,2,2014
3462,68.5,0.0,0.0,35.1,0.25,23.0,0.0,0.0,0,2,2014
3463,70.2,0.0,0.0,0.3,0.28,22.5,0.0,0.0,0,2,2014
3464,63.5,0.0,0.0,2.1,0.34,21.6,0.0,0.0,0,2,2014
3465,65.7,0.0,0.0,44.0,0.44,19.6,0.0,0.0,0,2,2014
3466,64.8,0.0,0.0,28.2,0.56,18.6,0.0,0.0,0,2,2014
3467,62.6,0.0,0.0,34.1,0.72,16.9,0.0,0.0,0,2,2014
3468,79.7,16.5,54.17,75.5,0.78,17.5,6.2,6.2,4,2,2014
3469,81.3,1.6,50.0,40.7,0.47,21.7,21.0,21.0,16,2,2014
3470,68.2,0.0,0.0,7.5,0.16,23.6,0.0,0.0,0,2,2014
3471,58.5,0.0,0.0,46.7,0.16,22.7,0.0,0.0,0,2,2014
3472,58.9,0.0,0.0,18.1,0.16,21.4,0.0,0.0,0,2,2014
3473,67.2,0.0,0.0,19.9,0.16,21.8,0.0,0.0,0,12,2014
3474,76.7,0.0,0.0,29.9,0.16,25.1,0.0,0.0,0,11,2014
3475,82.0,0.0,0.0,48.5,0.16,25.9,0.2,0.2,1,10,2014
3476,83.9,0.0,0.0,22.5,0.16,26.5,0.1,0.1,1,9,2014
3477,82.1,0.0,0.0,44.8,0.16,25.5,0.0,0.0,0,8,2014
3478,67.2,0.0,0.0,37.0,0.16,22.5,0.0,0.0,0,7,2014
3479,64.3,0.0,0.0,4.4,0.16,22.6,0.0,0.0,0,6,2014
3480,66.4,0.0,0.0,26.2,0.16,21.4,0.0,0.0,0,5,2014
3481,62.7,0.0,0.0,8.0,0.16,20.7,0.0,0.0,0,4,2014
3482,65.1,0.0,0.0,3.6,0.16,19.0,0.0,0.0,0,3,2014
3483,65.0,0.0,0.0,6.7,0.16,18.8,0.0,0.0,0,2,2014
3484,72.3,0.0,0.0,13.8,0.19,19.6,0.0,0.0,0,1,2014
3485,70.8,0.0,0.0,2.8,0.19,19.9,0.0,0.0,0,1,2014
3486,66.9,0.0,0.0,16.4,0.19,19.3,0.0,0.0,0,1,2014
3487,67.6,0.0,0.0,24.4,0.19,18.7,0.0,0.0,0,1,2014
3488,70.2,0.0,0.0,71.4,0.19,17.9,0.0,0.0,0,1,2014
3489,65.9,0.0,0.0,36.8,0.19,17.8,0.0,0.0,0,1,2014
3490,69.3,0.0,0.0,0.0,0.19,18.5,0.0,0.0,0,1,2014
3491,72.2,0.0,0.0,17.0,0.19,20.8,0.0,0.0,0,1,2014
3492,70.1,0.0,0.0,0.6,0.22,21.0,0.0,0.0,0,1,2014
3493,72.0,0.0,0.0,1.8,0.22,21.6,0.0,0.0,0,1,2014
3494,71.3,0.0,0.0,21.2,0.22,21.6,0.0,0.0,0,1,2014
3495,70.4,0.0,0.0,19.0,0.22,19.0,0.0,0.0,0,1,2014
3496,77.4,0.0,0.0,48.2,0.22,20.4,0.0,0.0,0,1,2014
3497,73.1,0.0,0.0,14.6,0.23,20.7,0.0,0.0,0,1,2014
3498,74.4,0.0,0.0,18.8,0.23,19.5,0.0,0.0,0,1,2014
3499,77.5,0.0,0.0,4.9,0.25,18.7,0.0,0.0,0,1,2014
3500,71.9,0.0,0.0,6.9,0.25,18.0,0.0,0.0,0,1,2014
3501,76.3,0.0,0.0,5.5,0.25,19.0,0.0,0.0,0,1,2014
3502,76.9,0.0,0.0,5.9,0.23,19.5,0.0,0.0,0,1,2014
3503,79.0,0.0,0.0,23.5,0.23,19.3,0.0,0.0,0,1,2014
3504,81.3,0.0,0.0,35.2,0.23,19.2,0.0,0.0,0,12,2014
3505,64.0,0.0,0.0,0.6,0.23,19.3,0.0,0.0,0,11,2014
3506,70.6,0.0,0.0,0.7,0.23,17.6,0.0,0.0,0,10,2014
3507,69.2,0.0,0.0,3.9,0.23,15.9,0.0,0.0,0,9,2014
3508,71.3,0.0,0.0,20.3,0.23,15.5,0.0,0.0,0,8,2014
3509,81.4,0.0,0.0,2.2,0.23,18.3,0.0,0.0,0,7,2014
3510,77.4,0.0,0.0,17.1,0.23,18.7,0.2,0.2,2,6,2014
3511,73.7,0.0,0.0,25.9,0.23,17.4,0.0,0.0,0,5,2014
3512,74.1,0.0,0.0,0.0,0.23,16.0,0.0,0.0,0,4,2014
3513,79.2,0.0,0.0,12.9,0.23,17.2,0.0,0.0,0,3,2014
3514,78.5,0.0,0.0,44.9,0.23,19.5,0.0,0.0,0,2,2014
